Item 1,Item 2,Item 3,Metric,Price
Signature Hot Chocolate,"Bacon Mac & Cheese, Large","Frontega Chicken Panini on Sea Salt Focaccia, Half",8.2345,20.87
"Turkey Sandwich on Whole Grain, Whole","Roasted Turkey, Apple & Cheddar on Cranberry Walnut Miche, Half","Bacon Mac & Cheese, Large",8.23489,15.57
"Tuna Salad Sandwich on Black Pepper Focaccia, Whole",Cinnamon Roll,Cinnamon Roll,8.23677,11.969999999999999
"Greek Salad, Half","BBQ Chicken Mac & Cheese, Bread Bowl","Fuji Apple Salad with Chicken, Whole",8.24143,19.07
"Bacon Mac & Cheese, Large",Chicken Tortellini Alfredo,Asiago Cheese Focaccia Loaf,8.24477,20.67
"Broccoli Cheddar Soup, Bowl","New England Clam Chowder, Bread Bowl","Heritage Ham & Swiss Sandwich on Whole Grain, Whole",8.24607,16.97
Kids BBQ Chicken Mac & Cheese,"Vegetarian Creamy Tomato Soup, Bread Bowl",Kids BBQ Chicken Mac & Cheese,8.24703,22.270000000000003
"The Italian on Artisan Ciabatta, Half","Chipotle Chicken Avocado Melt on Black Pepper Focaccia, Whole","Frontega Chicken Panini on Sea Salt Focaccia, Whole",8.24704,22.47
"Mac & Cheese, Large","Turkey Sandwich on Whole Grain, Whole","Spicy Thai Salad with Chicken, Whole",8.24735,16.77
Orange Scone,Chocolate Pastry,"New England Clam Chowder, Bread Bowl",8.24826,10.57
"Mac & Cheese, Bread Bowl",Orange Scone,"Caesar Salad, Whole",8.2483,14.67
"New England Clam Chowder, Bread Bowl","Caesar Salad with Chicken, Whole",Signature Hot Chocolate,8.24878,18.57
"Bacon Mac & Cheese, Large",Chicken Tortellini Alfredo,Classic White Loaf,8.24939,20.77
Cinnamon Roll,"Spicy Thai Salad with Chicken, Half","Baja Mac & Cheese, Large",8.24991,16.47
"Bacon Mac & Cheese, Large",Greek Yogurt with Mixed Berries & Granola,"Heritage Ham & Swiss Sandwich on Whole Grain, Whole",8.25043,18.57
"Baja Mac & Cheese, Bread Bowl",Wild Blueberry Scone,"Roasted Turkey & Avocado BLT on Country Rustic, Half",8.25184,14.77
"Bacon Turkey Bravo Sandwich on Tomato Basil, Whole","Steak & White Cheddar Panini on Artisan Ciabatta, Whole",Blueberry Muffin with Fresh Blueberries,8.25285,18.87
"Four Cheese Grilled Cheese on Country Rustic, Whole","Bacon Mac & Cheese, Large","Turkey Sandwich on Whole Grain, Half",8.25293,15.37
"Four Cheese Grilled Cheese on Country Rustic, Whole","The Italian on Artisan Ciabatta, Whole","Steak & Arugula on Sourdough, Whole",8.25853,23.97
"Mac & Cheese, Bread Bowl","Baja Mac & Cheese, Small",Asiago Cheese Bagel,8.26041,15.47
"Bacon Mac & Cheese, Small","Southwest Chile Lime Ranch Salad with Chicken, Whole","Low-Fat Chicken Noodle Soup, Bread Bowl",8.2612,15.27
"Avocado, Egg White & Spinach on Sprouted Grain Bagel Flat",Blueberry Muffin with Fresh Blueberries,"BBQ Chicken Mac & Cheese, Large",8.26345,11.43
"Baja Mac & Cheese, Large","Four Cheese Grilled Cheese on Country Rustic, Whole","Heritage Ham & Swiss Sandwich on Country Rustic, Half",8.26425,19.07
"Napa Almond Chicken Salad Sandwich on Country Rustic, Half",Kids Bacon Mac & Cheese,"Mac & Cheese, Bread Bowl",8.26793,19.270000000000003
"Mac & Cheese, Bread Bowl","BBQ Chicken Flatbread, 1 Flatbread",Wild Blueberry Scone,8.26887,13.57
Frozen Caramel,Frozen Mocha,"Steak & White Cheddar Panini on Artisan Ciabatta, Whole",8.27193,18.369999999999997
"Baja Mac & Cheese, Bread Bowl","Greek Salad, Half","Heritage Ham & Swiss Sandwich on Whole Grain, Whole",8.27403,16.97
Frozen Caramel,Kids Baked Potato Soup,"Bacon Mac & Cheese, Bread Bowl",8.2751,15.07
"Bacon Mac & Cheese, Small","Bacon Mac & Cheese, Large",Cranberry Walnut Bagel,8.27565,15.17
"The Italian on Artisan Ciabatta, Half","Broccoli Cheddar Soup, Bowl","Baja Mac & Cheese, Bread Bowl",8.27608,17.270000000000003
Frozen Caramel,"New England Clam Chowder, Bread Bowl","BBQ Chicken Flatbread, 1 Flatbread",8.27645,15.07
Triple Berry Scone,Chocolate Chipper Cookie,"BBQ Chicken Mac & Cheese, Bread Bowl",8.27796,10.57
Cinnamon Crunch Scone,Kids Baked Potato Soup,"BBQ Chicken Mac & Cheese, Bread Bowl",8.27954,12.870000000000001
"New England Clam Chowder, Bowl","Baja Mac & Cheese, Large",Cherry Vanilla Bagel,8.28026,17.87
Orange Scone,"Tuna Salad Sandwich on Black Pepper Focaccia, Whole",Kitchen Sink Cookie,8.2803,11.47
Cinnamon Roll,"Baja Mac & Cheese, Large",Kids Ham Sandwich on Whole Grain Bread,8.28088,15.07
Kids Bacon Mac & Cheese,"Broccoli Cheddar Soup, Bread Bowl",Bear Claw,8.28166,15.97
"Spicy Thai Salad with Chicken, Whole",Kitchen Sink Cookie,"Roasted Turkey & Avocado BLT on Country Rustic, Whole",8.28194,19.07
Pumpkin Muffin,"The Italian on Artisan Ciabatta, Whole","Bacon Mac & Cheese, Small",8.28575,15.469999999999999
"Frontega Chicken Panini on Sea Salt Focaccia, Whole",Orange Scone,"Southwest Chile Lime Ranch Salad with Chicken, Whole",8.28676,15.270000000000001
"Bacon Mac & Cheese, Bread Bowl","Bacon Turkey Bravo Sandwich on Tomato Basil, Half",Kids Mac & Cheese,8.28708,19.67
Cranberry Orange Muffin,Apple Crunch Muffin,"Baja Mac & Cheese, Large",8.2871,12.370000000000001
Kids Mac & Cheese,"Baja Mac & Cheese, Bread Bowl","Tuna Salad Sandwich on Black Pepper Focaccia, Half",8.28813,17.07
Pumpkin Muffin,"Baja Mac & Cheese, Bread Bowl",Brioche Roll,8.28968,13.469999999999999
"Baja Mac & Cheese, Bread Bowl","Heritage Ham & Swiss Sandwich on Country Rustic, Half","Steak & Arugula on Sourdough, Whole",8.29004,19.97
"Mac & Cheese, Bread Bowl","Chipotle Chicken Avocado Melt on Black Pepper Focaccia, Half",Cranberry Orange Muffin,8.29023,14.37
Kids Mac & Cheese,Cinnamon Crunch Bagel,"Bacon Mac & Cheese, Large",8.29147,17.32
Cinnamon Crunch Bagel,Kids New England Clam Chowder,"Baja Mac & Cheese, Bread Bowl",8.29151,11.620000000000001
Cinnamon Crunch Scone,"Asian Sesame Salad with Chicken, Whole","New England Clam Chowder, Bread Bowl",8.29458,15.669999999999998
"Fuji Apple Salad with Chicken, Whole","Bacon Mac & Cheese, Large",Asiago Cheese Bagel,8.29476,20.97
"Steak & White Cheddar Panini on Artisan Ciabatta, Whole","Napa Almond Chicken Salad Sandwich on Country Rustic, Whole",Blueberry Muffin with Fresh Blueberries,8.29696,18.37
"Baja Mac & Cheese, Bread Bowl","Steak & White Cheddar Panini on Artisan Ciabatta, Half",Oatmeal Raisin Cookie with Berries,8.29856,14.17
Strawberry Smoothie,"Mac & Cheese, Large","Chipotle Chicken Avocado Melt on Black Pepper Focaccia, Whole",8.29977,20.57
"New England Clam Chowder, Bread Bowl",Pastry Ring,"Roasted Turkey, Apple & Cheddar on Cranberry Walnut Miche, Whole",8.30041,23.369999999999997
"The Italian on Artisan Ciabatta, Whole","BBQ Chicken Mac & Cheese, Small",Cobblestone,8.30554,15.969999999999999
Kids Greek Salad,"BBQ Chicken Mac & Cheese, Bread Bowl","Fuji Apple Salad with Chicken, Whole",8.30809,19.07
"Four Cheese Grilled Cheese on Country Rustic, Whole","Baked Potato Soup, Bowl","New England Clam Chowder, Bread Bowl",8.30919,16.97
Chocolate Pastry,"Roasted Turkey, Apple & Cheddar on Cranberry Walnut Miche, Whole","The Italian on Artisan Ciabatta, Whole",8.31007,20.269999999999996
"The Italian on Artisan Ciabatta, Whole",Chicken Tortellini Alfredo,Lentil Quinoa Broth Bowl with Chicken,8.31033,25.169999999999995
Bear Claw,Lentil Quinoa Broth Bowl with Chicken,"Baja Mac & Cheese, Large",8.31066,19.369999999999997
"Greek Salad, Whole","Greek Salad, Whole","Bacon Mac & Cheese, Bread Bowl",8.31417,18.17
"The Italian on Artisan Ciabatta, Whole",Blueberry Muffin with Fresh Blueberries,"Southwest Chile Lime Ranch Salad with Chicken, Whole",8.31675,15.67
"Bacon Turkey Bravo Sandwich on Tomato Basil, Whole",Cherry Pastry,"Steak & White Cheddar Panini on Artisan Ciabatta, Whole",8.31929,19.17
Kids Bacon Mac & Cheese,"Frontega Chicken Panini on Sea Salt Focaccia, Whole","Tuna Salad Sandwich on Black Pepper Focaccia, Whole",8.3194,22.07
"Mac & Cheese, Large","Frontega Chicken Panini on Sea Salt Focaccia, Half","Tuna Salad Sandwich on Black Pepper Focaccia, Whole",8.32096,20.07
"Frontega Chicken Panini on Sea Salt Focaccia, Whole","Mac & Cheese, Large","Modern Greek Salad with Quinoa, Half",8.32181,20.27
Kitchen Sink Cookie,"Low-Fat Chicken Noodle Soup, Bread Bowl",Candy Cookie,8.32331,9.77
"BBQ Chicken Mac & Cheese, Bread Bowl","Greek Salad, Half",Kids BBQ Chicken Mac & Cheese,8.32451,19.07
"Turkey Sandwich on Whole Grain, Whole","Steak & White Cheddar Panini on Artisan Ciabatta, Whole",Kids Bacon Mac & Cheese,8.32621,17.77
"BBQ Chicken Flatbread, 2 Flatbreads",Cobblestone,"Four Cheese Grilled Cheese on Country Rustic, Whole",8.32718,14.07
Soba Noodle Bowl with Chicken,Chicken Tortellini Alfredo,"The Italian on Artisan Ciabatta, Whole",8.32788,25.169999999999998
Soba Noodle Bowl with Chicken,"Baja Mac & Cheese, Large",Bear Claw,8.3282,19.37
"Bacon Mac & Cheese, Bread Bowl",Blueberry Muffin with Fresh Blueberries,"Caesar Salad, Whole",8.32836,14.47
Cherry Pastry,"Avocado, Egg White & Spinach on Sprouted Grain Bagel Flat","BBQ Chicken Mac & Cheese, Large",8.32989,11.73
"Steak & White Cheddar Panini on Artisan Ciabatta, Whole",French Croissant,"Low-Fat Chicken Noodle Soup, Bread Bowl",8.33236,17.07
Pumpkin Cookie,"Steak & White Cheddar Panini on Artisan Ciabatta, Whole","Bacon Turkey Bravo Sandwich on Tomato Basil, Whole",8.33378,18.07
Cinnamon Crunch Scone,"Steak & Arugula on Sourdough, Half","Baja Mac & Cheese, Bread Bowl",8.33813,15.17
"Frontega Chicken Panini on Sea Salt Focaccia, Half","Asian Sesame Salad with Chicken, Whole","Baja Mac & Cheese, Bread Bowl",8.33897,19.47
"Southwest Chile Lime Ranch Salad with Chicken, Whole",Chicken Tortellini Alfredo,Pumpkin Muffin,8.3402,15.37
Kids Greek Salad,"Heritage Ham & Swiss Sandwich on Whole Grain, Whole","Baja Mac & Cheese, Bread Bowl",8.34069,16.97
"Bacon Mac & Cheese, Bread Bowl",Kids Mac & Cheese,"Napa Almond Chicken Salad Sandwich on Country Rustic, Half",8.34266,19.27
"Tuna Salad Sandwich on Black Pepper Focaccia, Whole","The Italian on Artisan Ciabatta, Whole",Kids Mac & Cheese,8.34407,22.67
"BBQ Chicken Mac & Cheese, Large","Avocado, Egg White & Spinach on Sprouted Grain Bagel Flat",Pumpkin Cookie,8.34438,10.63
"Steak & White Cheddar Panini on Artisan Ciabatta, Whole","Roasted Turkey & Avocado BLT on Country Rustic, Whole","BBQ Chicken Flatbread, 1 Flatbread",8.34443,22.57
"Modern Greek Salad with Quinoa, Whole","Baja Mac & Cheese, Large","BBQ Chicken Flatbread, 1 Flatbread",8.34855,19.07
Cinnamon Roll,"Bacon Mac & Cheese, Small","Low-Fat Chicken Noodle Soup, Bread Bowl",8.35011,13.07
"Baja Mac & Cheese, Large","Asian Sesame Salad with Chicken, Whole",Double Fudge Brownie,8.35249,18.270000000000003
Lemon Drop Cookie,"Southwest Chile Lime Ranch Salad with Chicken, Half","BBQ Chicken Mac & Cheese, Bread Bowl",8.356,17.17
"Chipotle Chicken Avocado Melt on Black Pepper Focaccia, Whole",Pecan Roll,Signature Hot Chocolate,8.35629,18.669999999999998
"Baja Mac & Cheese, Bread Bowl","Fuji Apple Salad with Chicken, Half",Double Fudge Brownie,8.35851,14.47
Cobblestone,"Bacon Mac & Cheese, Large","Roasted Turkey & Avocado BLT on Country Rustic, Half",8.35928,16.87
"Steak & White Cheddar Panini on Artisan Ciabatta, Whole","BBQ Chicken Flatbread, 2 Flatbreads",Kids Turkey Sandwich on Whole Grain Bread,8.36024,18.07
Chocolate Chipper Cookie,"Greek Salad, Whole","BBQ Chicken Mac & Cheese, Bread Bowl",8.36032,14.07
Soba Noodle Bowl with Edamame Blend,"Bacon Mac & Cheese, Large",Kids Bacon Mac & Cheese,8.36099,24.17
Steak & Egg on Everything Bagel,"Low-Fat Chicken Noodle Soup, Bread Bowl",Sourdough Bread Bowl,8.36158,8.33
Triple Berry Scone,"BBQ Chicken Mac & Cheese, Bread Bowl","Chipotle Chicken Avocado Melt on Black Pepper Focaccia, Half",8.36203,14.77
"Baked Potato Soup, Bread Bowl",Kitchen Sink Cookie,French Croissant,8.36218,10.77
Cherry Pastry,"Steak & White Cheddar Panini on Artisan Ciabatta, Whole","Napa Almond Chicken Salad Sandwich on Country Rustic, Whole",8.3634,18.669999999999998
"Steak & White Cheddar Panini on Artisan Ciabatta, Half","Frontega Chicken Panini on Sea Salt Focaccia, Whole",Chicken Tortellini Alfredo,8.36776,22.07
Orange Mini Scone,"Steak & White Cheddar Panini on Artisan Ciabatta, Whole","Steak & White Cheddar Panini on Artisan Ciabatta, Whole",8.36812,20.169999999999998
Lemon Drop Cookie,"Roasted Turkey & Avocado BLT on Country Rustic, Whole","The Italian on Artisan Ciabatta, Whole",8.36861,19.57
"Caesar Salad, Half","Mac & Cheese, Large","Baked Potato Soup, Bread Bowl",8.37003,17.87
"Frontega Chicken Panini on Sea Salt Focaccia, Whole",Cinnamon Roll,Orange Scone,8.37567,13.07
Asiago Cheese Bagel,"BBQ Chicken Mac & Cheese, Small","Bacon Mac & Cheese, Large",8.37785,17.47
Pumpkin Cookie,"Steak & White Cheddar Panini on Artisan Ciabatta, Whole","Napa Almond Chicken Salad Sandwich on Country Rustic, Whole",8.3779,17.57
Pecan Roll,Cobblestone,Pecan Roll,8.37814,8.07
"The Italian on Artisan Ciabatta, Whole","Roasted Turkey, Apple & Cheddar on Cranberry Walnut Miche, Half","Chipotle Chicken Avocado Melt on Black Pepper Focaccia, Whole",8.37838,23.669999999999998
"New England Clam Chowder, Cup","Avocado, Egg White & Spinach on Sprouted Grain Bagel Flat","Bacon Mac & Cheese, Bread Bowl",8.38035,20.03
Kids New England Clam Chowder,"Frontega Chicken Panini on Sea Salt Focaccia, Whole","Cream of Chicken & Wild Rice Soup, Bread Bowl",8.38065,17.27
Kids Grilled Cheese on Classic White Bread,Kids Grilled Cheese on Classic White Bread,"Bacon Mac & Cheese, Large",8.38145,16.57
"Steak & White Cheddar Panini on Artisan Ciabatta, Whole",Wild Blueberry Scone,"Bacon Turkey Bravo Sandwich on Tomato Basil, Whole",8.38178,19.07
"Southwest Chile Lime Ranch Salad with Chicken, Whole",Cherry Pastry,"The Italian on Artisan Ciabatta, Whole",8.38319,15.969999999999999
"Heritage Ham & Swiss Sandwich on Whole Grain, Whole","Baja Mac & Cheese, Large","Southwest Chile Lime Ranch Salad with Chicken, Half",8.38345,23.07
"Mac & Cheese, Small","BBQ Chicken Mac & Cheese, Bread Bowl","Heritage Ham & Swiss Sandwich on Country Rustic, Half",8.38493,15.670000000000002
"Baja Mac & Cheese, Bread Bowl",Cranberry Orange Muffin,Chocolate Chip Muffie,8.38505,9.77
"BBQ Chicken Mac & Cheese, Bread Bowl",French Croissant,"Steak & White Cheddar Panini on Artisan Ciabatta, Half",8.38543,15.170000000000002
"Broccoli Cheddar Soup, Bowl",Chocolate Pastry,"Bacon Mac & Cheese, Bread Bowl",8.38546,13.97
"Spicy Thai Salad with Chicken, Whole",Chocolate Pastry,"Baja Mac & Cheese, Large",8.38762,18.47
Candy Cookie,"Frontega Chicken Panini on Sea Salt Focaccia, Whole","Frontega Chicken Panini on Sea Salt Focaccia, Whole",8.38798,17.37
"BBQ Chicken Flatbread, 2 Flatbreads",Cheese Pastry,"Low-Fat Chicken Noodle Soup, Bread Bowl",8.39023,12.969999999999999
"BBQ Chicken Mac & Cheese, Bread Bowl",Kids Greek Salad,"BBQ Chicken Mac & Cheese, Small",8.39118,15.57
Chocolate Pastry,"Mac & Cheese, Bread Bowl",Lemon Drop Cookie,8.39203,11.17
"BBQ Chicken Mac & Cheese, Large",Wild Blueberry Scone,"Avocado, Egg White & Spinach on Sprouted Grain Bagel Flat",8.39237,11.63
Frozen Mocha,"BBQ Chicken Flatbread, 1 Flatbread","Baja Mac & Cheese, Large",8.3925,17.770000000000003
Chocolate Chipper Cookie,"BBQ Chicken Flatbread, 1 Flatbread","Bacon Mac & Cheese, Bread Bowl",8.39433,12.97
"Caesar Salad, Whole","Bacon Mac & Cheese, Bread Bowl",Cherry Pastry,8.3948,14.77
"Vegetarian Creamy Tomato Soup, Bowl","Bacon Mac & Cheese, Bread Bowl","Steak & Arugula on Sourdough, Whole",8.39543,20.57
Lentil Quinoa Broth Bowl with Chicken,"Baja Mac & Cheese, Bread Bowl",Candy Cookie,8.39592,16.669999999999998
"Four Cheese Grilled Cheese on Country Rustic, Whole",Blueberry Muffin with Fresh Blueberries,"Steak & White Cheddar Panini on Artisan Ciabatta, Whole",8.3966,17.57
"The Italian on Artisan Ciabatta, Whole",Pumpkin Cookie,"Southwest Chile Lime Ranch Salad with Chicken, Whole",8.39769,14.87
"Broccoli Cheddar Soup, Bowl","BBQ Chicken Mac & Cheese, Bread Bowl","Asian Sesame Salad with Chicken, Whole",8.40362,19.07
"Steak & White Cheddar Panini on Artisan Ciabatta, Whole","Broccoli Cheddar Soup, Bread Bowl",Challah Loaf,8.40482,17.169999999999998
Cinnamon Roll,"The Italian on Artisan Ciabatta, Whole",Blueberry Muffin with Fresh Blueberries,8.40566,13.469999999999999
"BBQ Chicken Mac & Cheese, Bread Bowl","Fuji Apple Salad with Chicken, Whole",Kids Vegetarian Creamy Tomato Soup,8.40593,18.77
"BBQ Chicken Mac & Cheese, Large",Cobblestone,"Bacon Turkey Bravo Sandwich on Tomato Basil, Half",8.40658,16.37
"The Italian on Artisan Ciabatta, Whole","The Italian on Artisan Ciabatta, Whole","Cream of Chicken & Wild Rice Soup, Bowl",8.40863,21.869999999999997
Pumpkin Muffin,"Baked Potato Soup, Bread Bowl",Kids Baja Mac & Cheese,8.40866,15.47
"Bacon Mac & Cheese, Bread Bowl",Strawberry Banana Smoothie,Kids Baja Mac & Cheese,8.40874,18.270000000000003
"Caesar Salad, Whole","Bacon Mac & Cheese, Bread Bowl",Pumpkin Cookie,8.40929,13.67
"Broccoli Cheddar Soup, Cup","Bacon Mac & Cheese, Bread Bowl",Bear Claw,8.40975,12.97
Candy Cookie,Soba Noodle Bowl with Chicken,"Baja Mac & Cheese, Bread Bowl",8.41346,16.67
Signature Hot Chocolate,Orange Scone,"Mac & Cheese, Large",8.41768,17.770000000000003
"Chipotle Chicken Avocado Melt on Black Pepper Focaccia, Whole","Southwest Chile Lime Ranch Salad with Chicken, Whole",Cobblestone,8.41946,16.47
Triple Berry Scone,"Fuji Apple Salad with Chicken, Whole","New England Clam Chowder, Bread Bowl",8.42232,16.37
"Mac & Cheese, Bread Bowl","Four Cheese Grilled Cheese on Country Rustic, Half",Kids Bacon Mac & Cheese,8.42293,18.67
Wild Blueberry Scone,"Steak & White Cheddar Panini on Artisan Ciabatta, Whole","Napa Almond Chicken Salad Sandwich on Country Rustic, Whole",8.42589,18.57
Pumpkin Muffin,Chicken Tortellini Alfredo,Cinnamon Roll,8.4291,13.169999999999998
"BBQ Chicken Mac & Cheese, Large",Whole Grain Flatbread,"Southwest Chile Lime Ranch Salad with Chicken, Whole",8.43488,16.67
"The Italian on Artisan Ciabatta, Whole","Baked Potato Soup, Cup","Steak & White Cheddar Panini on Artisan Ciabatta, Whole",8.43687,21.369999999999997
"Heritage Ham & Swiss Sandwich on Whole Grain, Whole","Baja Mac & Cheese, Bread Bowl","Vegetarian Creamy Tomato Soup, Cup",8.43853,16.669999999999998
Cinnamon Raisin Swirl Loaf,"New England Clam Chowder, Bread Bowl","Chipotle Chicken Avocado Melt on Black Pepper Focaccia, Whole",8.43895,18.77
"Baja Mac & Cheese, Bread Bowl","Southwest Chile Lime Ranch Salad with Chicken, Half",Pecan Braid,8.44164,17.37
Orange Scone,"BBQ Chicken Mac & Cheese, Large","Tuna Salad Sandwich on Black Pepper Focaccia, Half",8.44209,13.67
"Chipotle Chicken Avocado Melt on Black Pepper Focaccia, Whole",Double Fudge Brownie,"Roasted Turkey, Apple & Cheddar on Cranberry Walnut Miche, Whole",8.44288,20.57
Kitchen Sink Cookie,"Modern Greek Salad with Quinoa, Whole","Southwest Chile Lime Ranch Salad with Chicken, Whole",8.44311,13.57
"Chipotle Chicken Avocado Melt on Black Pepper Focaccia, Half","Greek Salad, Whole","BBQ Chicken Mac & Cheese, Bread Bowl",8.4444,18.270000000000003
"Bacon Mac & Cheese, Bread Bowl",Brioche Roll,Frozen Caramel,8.4455,16.07
"Southwest Chile Lime Ranch Salad with Chicken, Whole",Wild Blueberry Scone,"The Italian on Artisan Ciabatta, Whole",8.44568,15.87
"Steak & White Cheddar Panini on Artisan Ciabatta, Half","Bacon Mac & Cheese, Large","The Italian on Artisan Ciabatta, Half",8.44607,20.17
Candy Cookie,"New England Clam Chowder, Bread Bowl",Orange Scone,8.44698,9.870000000000001
Pecan Braid,"Baja Mac & Cheese, Large",Blueberry Muffin with Fresh Blueberries,8.44704,13.07
"BBQ Chicken Mac & Cheese, Bread Bowl",Pumpkin Muffin,Challah Loaf,8.44757,11.27
"BBQ Chicken Mac & Cheese, Bread Bowl",Cinnamon Swirl & Raisin Bagel,Ham & Swiss Souffle,8.44935,13.719999999999999
Brioche Roll,Cinnamon Crunch Scone,"BBQ Chicken Mac & Cheese, Bread Bowl",8.44994,13.870000000000001
"BBQ Chicken Mac & Cheese, Large","Southwest Chile Lime Ranch Salad with Chicken, Half","Turkey Sandwich on Whole Grain, Whole",8.45155,17.669999999999998
Wild Blueberry Scone,"Bacon Mac & Cheese, Bread Bowl","Caesar Salad, Whole",8.45729,14.67
"Roasted Turkey, Apple & Cheddar on Cranberry Walnut Miche, Half","Baja Mac & Cheese, Large","Fuji Apple Salad with Chicken, Whole",8.45889,23.07
Cobblestone,"BBQ Chicken Mac & Cheese, Large","Napa Almond Chicken Salad Sandwich on Country Rustic, Half",8.46216,15.969999999999999
"Four Cheese Grilled Cheese on Country Rustic, Whole",Cherry Pastry,"Steak & White Cheddar Panini on Artisan Ciabatta, Whole",8.46304,17.869999999999997
"Bacon Mac & Cheese, Large",Double Fudge Brownie,Lentil Quinoa Broth Bowl with Chicken,8.46367,19.17
"Roasted Turkey & Avocado BLT on Country Rustic, Half","Steak & White Cheddar Panini on Artisan Ciabatta, Whole",Chicken Tortellini Alfredo,8.46396,23.17
"Baja Mac & Cheese, Bread Bowl","Roasted Turkey, Apple & Cheddar on Cranberry Walnut Miche, Half",Lemon Drop Cookie,8.46404,15.07
"Mac & Cheese, Small",Triple Berry Scone,"Mac & Cheese, Bread Bowl",8.46514,13.57
"BBQ Chicken Mac & Cheese, Large","Modern Greek Salad with Quinoa, Whole","Roasted Turkey & Avocado BLT on Country Rustic, Half",8.467,20.27
"Steak & White Cheddar Panini on Artisan Ciabatta, Whole","Steak & White Cheddar Panini on Artisan Ciabatta, Whole","Cream of Chicken & Wild Rice Soup, Cup",8.46769,21.869999999999997
Chocolate Chip Muffie,"Bacon Mac & Cheese, Large",Pumpkin Muffin,8.4697,11.77
Cheese Pastry,"New England Clam Chowder, Bread Bowl",Cinnamon Crunch Scone,8.47006,10.57
Cherry Pastry,"The Italian on Artisan Ciabatta, Whole",Cinnamon Roll,8.4721,13.77
"Bacon Mac & Cheese, Bread Bowl",Whole Grain Bagel,Ham & Swiss Souffle,8.47381,13.43
Bear Claw,Kids Baked Potato Soup,"BBQ Chicken Mac & Cheese, Bread Bowl",8.47552,12.97
"Mac & Cheese, Bread Bowl",Plain Bagel,"Asiago Bacon, Egg & Cheese on Asiago Cheese Bagel",8.47573,10.43
"Four Cheese Grilled Cheese on Country Rustic, Whole","Steak & White Cheddar Panini on Artisan Ciabatta, Whole",Pumpkin Cookie,8.47753,16.77
"BBQ Chicken Flatbread, 1 Flatbread","Chipotle Chicken Avocado Melt on Black Pepper Focaccia, Half","Bacon Mac & Cheese, Bread Bowl",8.4784,17.17
Chocolate Chipper Cookie,"Roasted Turkey, Apple & Cheddar on Cranberry Walnut Miche, Whole","Steak & White Cheddar Panini on Artisan Ciabatta, Whole",8.47846,20.07
Kids Baked Potato Soup,"Roasted Turkey, Apple & Cheddar on Cranberry Walnut Miche, Whole","Baja Mac & Cheese, Large",8.4798,21.57
Spinach & Bacon Souffle,"BBQ Chicken Mac & Cheese, Bread Bowl","Mediterranean Veggie Sandwich on Tomato Basil, Half",8.4804,13.670000000000002
Double Fudge Brownie,"Fuji Apple Salad with Chicken, Whole","Steak & White Cheddar Panini on Artisan Ciabatta, Whole",8.48047,19.77
Soba Noodle Bowl with Chicken,"Bacon Mac & Cheese, Large",Double Fudge Brownie,8.48121,19.17
"BBQ Chicken Flatbread, 2 Flatbreads",Chocolate Chip Muffie,"The Italian on Artisan Ciabatta, Whole",8.48151,14.87
"Broccoli Cheddar Soup, Bread Bowl","New England Clam Chowder, Bowl","Modern Greek Salad with Quinoa, Whole",8.48238,16.67
Orange Scone,Triple Berry Scone,"Baja Mac & Cheese, Large",8.48363,13.17
Cinnamon Crunch Scone,"Steak & White Cheddar Panini on Artisan Ciabatta, Whole",Orange Scone,8.48387,13.969999999999999
Lemon Drop Cookie,"Bacon Mac & Cheese, Bread Bowl",Oatmeal Raisin Cookie with Berries,8.48602,10.47
Cinnamon Roll,Pumpkin Cookie,"The Italian on Artisan Ciabatta, Whole",8.48659,12.669999999999998
"Caesar Salad with Chicken, Half","Bacon Mac & Cheese, Bread Bowl",Cobblestone,8.48685,13.27
Frozen Mocha,Kitchen Sink Cookie,"Southwest Chile Lime Ranch Salad with Chicken, Whole",8.48705,12.27
"BBQ Chicken Mac & Cheese, Bread Bowl","BBQ Chicken Mac & Cheese, Small","Vegetarian Creamy Tomato Soup, Cup",8.48902,15.27
Bear Claw,"New England Clam Chowder, Bread Bowl","Asian Sesame Salad with Chicken, Whole",8.49056,15.77
"Mac & Cheese, Large","Roasted Turkey & Avocado BLT on Country Rustic, Whole","Roasted Turkey, Apple & Cheddar on Cranberry Walnut Miche, Half",8.49331,23.37
"Steak & Arugula on Sourdough, Whole","Roasted Turkey & Avocado BLT on Country Rustic, Whole","BBQ Chicken Flatbread, 2 Flatbreads",8.49397,23.07
"Mac & Cheese, Large",Pecan Braid,Pumpkin Muffin,8.49423,12.87
Wild Blueberry Mini Scone,"BBQ Chicken Flatbread, 2 Flatbreads","New England Clam Chowder, Bread Bowl",8.49545,12.870000000000001
"Mac & Cheese, Small","Bacon Mac & Cheese, Bread Bowl","Four Cheese Grilled Cheese on Country Rustic, Half",8.49767,15.670000000000002
"BBQ Chicken Mac & Cheese, Large",Cinnamon Crunch Scone,Triple Chocolate Cookie with Walnuts,8.4985,13.27
"Mac & Cheese, Large","Spicy Thai Salad with Chicken, Half","Frontega Chicken Panini on Sea Salt Focaccia, Whole",8.49964,21.37
"Bacon Mac & Cheese, Small","Broccoli Cheddar Soup, Bread Bowl","Bacon Mac & Cheese, Small",8.5044,15.270000000000001
"Fuji Apple Salad with Chicken, Whole","Greek Salad, Whole","New England Clam Chowder, Bread Bowl",8.50468,19.87
