Item 1,Item 2,Item 3,Metric,Price
Half Pound Beef 'n Cheddar Sandwich,Mozzarella Sticks (4),Gyro Loaded Curly Fries,8.20058,10.17
Three Cheese Steak Sandwich,"Jamocha Handcrafted Shake, Medium",Prime-Cut Chicken Tenders (5),8.20243,12.57
Jalapeno Bites (5),Bourbon BBQ Triple Stack Sandwich,Roast Turkey Ranch & Bacon Sandwich,8.20248,13.27
"Ultimate Chocolate Shake, Large",Loaded Curly Fries,Bacon & Cheese Croissant,8.20301,9.77
Buttermilk Chicken Bacon & Swiss Sandwich,Buttermilk Chicken Bacon & Swiss Sandwich,Reuben,8.20397,14.17
Prime-Cut Chicken Tenders (5),Reuben,Super Greek Salad,8.20407,11.87
Grand Turkey Club Sandwich,Super Greek Salad,Roast Turkey Ranch & Bacon Sandwich,8.20439,11.469999999999999
Roast Beef Gyro,"Vanilla Handcrafted Shake, Medium",Gyro Loaded Curly Fries,8.20526,5.77
Chopped Farmhouse Salad with Crispy Chicken,Gyro Loaded Curly Fries,"Jamocha Handcrafted Shake, Medium",8.20542,8.969999999999999
Double Beef 'n Cheddar Sandwich,"Jamocha Handcrafted Shake, Medium",Roast Turkey Ranch & Bacon Wrap,8.20859,12.07
Classic Beef 'n Cheddar Sandwich,"Orange Cream Shake, Large",Smokehouse Brisket,8.20903,11.77
"Ultimate Chocolate Shake, Small","Vanilla Handcrafted Shake, Large",Double Beef 'n Cheddar Sandwich,8.21172,9.17
Roast Turkey & Swiss Wrap,"Ultimate Chocolate Shake, Large",Double Roast Beef Sandwich,8.21178,9.47
Roast Beef Gyro,Bourbon BBQ Triple Stack Sandwich,"Jamocha Handcrafted Shake, Small",8.21303,8.17
Gyro Loaded Curly Fries,Fire-Roasted Philly Sandwich,"Jamocha Handcrafted Shake, Small",8.22184,8.77
Super Roast Beef,Half Pound Roast Beef Sandwich,"Jamocha Handcrafted Shake, Large",8.22581,5.07
Buttermilk Chicken Bacon & Swiss Sandwich,"Vanilla Handcrafted Shake, Large",Roast Turkey & Swiss Wrap,8.22659,11.77
Mozzarella Sticks (4),Half Pound French Dip & Swiss/Au Jus Sandwich,"Vanilla Handcrafted Shake, Large",8.22772,9.67
"Jamocha Handcrafted Shake, Medium","Orange Cream Shake, Small",Super Greek Salad,8.23226,5.17
Half Pound Beef 'n Cheddar Sandwich,Super Roast Beef,"Vanilla Handcrafted Shake, Large",8.23396,8.77
Classic Beef 'n Cheddar Sandwich,Smokehouse Brisket,"Jamocha Handcrafted Shake, Large",8.23637,11.57
Mozzarella Sticks (6),Fire-Roasted Philly Sandwich,Traditional Greek Gyro,8.239,11.27
Buttermilk Crispy Chicken Sandwich,Gyro Loaded Curly Fries,Roast Turkey Ranch & Bacon Wrap,8.24185,11.469999999999999
Fire-Roasted Philly Sandwich,"Vanilla Handcrafted Shake, Large",Bourbon BBQ Steak Sandwich,8.24211,12.17
Classic French Dip & Swiss/Au Jus Sandwich,"Ultimate Chocolate Shake, Medium",Buttermilk Chicken Cordon Bleu Sandwich,8.24689,11.57
Bourbon BBQ Triple Stack Sandwich,Bourbon BBQ Steak Sandwich,Buttermilk Buffalo Chicken Sandwich,8.24938,15.27
"Orange Cream Shake, Large",Classic French Dip & Swiss/Au Jus Sandwich,Double Roast Beef Sandwich,8.25238,8.17
"Orange Cream Shake, Small","Vanilla Handcrafted Shake, Large",Bourbon BBQ Brisket Sandwich,8.25615,8.870000000000001
Jalapeno Bites (5),Half Pound French Dip & Swiss/Au Jus Sandwich,"Sausage Gravy Biscuit, Double",8.25817,13.07
Smokehouse Brisket,Loaded Curly Fries,Loaded Curly Fries,8.25904,9.969999999999999
Loaded Curly Fries,Buttermilk Crispy Chicken Sandwich,Half Pound Beef 'n Cheddar Sandwich,8.26026,11.17
Reuben,Roast Turkey Ranch & Bacon Wrap,Buttermilk Chicken Cordon Bleu Sandwich,8.26027,14.870000000000001
Gyro Loaded Curly Fries,Double Beef 'n Cheddar Sandwich,"Ultimate Chocolate Shake, Small",8.2604,9.17
Double Beef 'n Cheddar Sandwich,"Vanilla Handcrafted Shake, Large",Buttermilk Buffalo Chicken Sandwich,8.26226,12.469999999999999
Buttermilk Chicken Bacon & Swiss Sandwich,Fire-Roasted Philly Sandwich,Loaded Curly Fries,8.26853,11.77
Half Pound Beef 'n Cheddar Sandwich,Half Pound Roast Beef Sandwich,"Curly Fries, Large",8.27433,8.67
"Orange Cream Shake, Small",Buttermilk Crispy Chicken Sandwich,Bourbon BBQ Triple Stack Sandwich,8.27502,10.67
Buttermilk Chicken Bacon & Swiss Sandwich,Roast Turkey & Swiss Wrap,Gyro Loaded Curly Fries,8.27527,11.77
Gyro Loaded Curly Fries,Mozzarella Sticks (4),Half Pound French Dip & Swiss/Au Jus Sandwich,8.2764,9.67
"Ultimate Chocolate Shake, Medium",Buttermilk Crispy Chicken Sandwich,Loaded Italian,8.27676,7.470000000000001
Double Roast Beef Sandwich,Classic French Dip & Swiss/Au Jus Sandwich,"Jamocha Handcrafted Shake, Large",8.27972,7.970000000000001
Bourbon BBQ Triple Stack Sandwich,Bourbon BBQ Steak Sandwich,Roast Beef Gyro,8.28197,11.57
Half Pound Beef 'n Cheddar Sandwich,Super Roast Beef,Gyro Loaded Curly Fries,8.28263,8.77
Half Pound Beef 'n Cheddar Sandwich,"Ultimate Chocolate Shake, Medium",Sausage Biscuit,8.28351,13.07
Bourbon BBQ Steak Sandwich,Gyro Loaded Curly Fries,Fire-Roasted Philly Sandwich,8.29078,12.17
Chopped Farmhouse Salad with Roast Turkey,"Ultimate Chocolate Shake, Large",Roast Turkey Ranch & Bacon Sandwich,8.29201,13.27
"Vanilla Handcrafted Shake, Large",Double Beef 'n Cheddar Sandwich,Roast Beef Gyro,8.29484,8.77
"Jamocha Handcrafted Shake, Small","Sausage Gravy Biscuit, Double",Sausage & Cheese Croissant,8.29534,11.17
Classic French Dip & Swiss/Au Jus Sandwich,"Ultimate Chocolate Shake, Small",Bourbon BBQ Triple Stack Sandwich,8.29633,11.47
Bourbon BBQ Brisket Sandwich,"Orange Cream Shake, Small",Gyro Loaded Curly Fries,8.30483,8.87
Salted Caramel & Chocolate Cookie,Bourbon BBQ Triple Stack Sandwich,Buttermilk Chicken Bacon & Swiss Sandwich,8.30661,12.57
"Vanilla Handcrafted Shake, Large",Half Pound French Dip & Swiss/Au Jus Sandwich,Super Roast Beef,8.30977,8.27
Gyro Loaded Curly Fries,Buttermilk Buffalo Chicken Sandwich,Double Beef 'n Cheddar Sandwich,8.31093,12.47
"Sausage Gravy Biscuit, Double",Bourbon BBQ Chicken Sandwich,Ham & Swiss Croissant,8.31395,15.87
Fire-Roasted Philly Sandwich,Three Cheese Steak Sandwich,Roast Turkey & Swiss Sandwich,8.31739,15.57
Roast Turkey & Swiss Wrap,Super Greek Salad,"Ultimate Chocolate Shake, Medium",8.3255,9.17
Roast Turkey Ranch & Bacon Wrap,Loaded Curly Fries,Loaded Italian,8.32944,8.47
"Vanilla Handcrafted Shake, Large",Jalapeno Bites (8),Traditional Greek Gyro,8.32979,8.47
Bourbon BBQ Brisket Sandwich,Bourbon BBQ Triple Stack Sandwich,Mozzarella Sticks (4),8.33093,12.97
Half Pound French Dip & Swiss/Au Jus Sandwich,Loaded Curly Fries,Buttermilk Crispy Chicken Sandwich,8.33608,10.67
Fire-Roasted Philly Sandwich,Classic French Dip & Swiss/Au Jus Sandwich,"Vanilla Handcrafted Shake, Large",8.33959,11.67
"Orange Cream Shake, Large",Triple Chocolate Cookie,Smokehouse Brisket,8.34083,9.17
Gyro Loaded Curly Fries,Roast Beef Gyro,Double Beef 'n Cheddar Sandwich,8.34352,8.77
Mozzarella Sticks (6),Super Greek Salad,"Vanilla Handcrafted Shake, Medium",8.34439,8.370000000000001
Bourbon BBQ Triple Stack Sandwich,Buttermilk Buffalo Chicken Sandwich,Classic French Dip & Swiss/Au Jus Sandwich,8.34687,14.770000000000001
"Homestyle Fries, Large",Sausage & Cheese Croissant,Bourbon BBQ Triple Stack Sandwich,8.34716,11.17
Half Pound Roast Beef Sandwich,"Curly Fries, Large",Half Pound French Dip & Swiss/Au Jus Sandwich,8.35014,8.17
"Ultimate Chocolate Shake, Large",Half Pound Beef 'n Cheddar Sandwich,Jalapeno Bites (5),8.35141,10.97
Smokehouse Brisket,Chopped Farmhouse Salad with Crispy Chicken,"Sausage Gravy Biscuit, Double",8.35337,16.17
Prime-Cut Chicken Tenders (5),Half Pound Beef 'n Cheddar Sandwich,Buttermilk Chicken Bacon & Swiss Sandwich,8.35403,14.77
Gyro Loaded Curly Fries,Super Roast Beef,Half Pound French Dip & Swiss/Au Jus Sandwich,8.35845,8.27
Half Pound French Dip & Swiss/Au Jus Sandwich,Sausage Biscuit,"Ultimate Chocolate Shake, Medium",8.35933,12.57
Sausage & Cheese Croissant,"Sausage Gravy Biscuit, Double",Bourbon BBQ Steak Sandwich,8.36428,14.57
Triple Chocolate Cookie,Smokehouse Brisket,"Jamocha Handcrafted Shake, Large",8.36817,8.969999999999999
Loaded Curly Fries,Bourbon BBQ Chicken Sandwich,Half Pound Roast Beef Sandwich,8.37073,8.97
"Vanilla Handcrafted Shake, Large",Grand Turkey Club Sandwich,Buttermilk Chicken Cordon Bleu Sandwich,8.37241,11.27
Cherry Turnover,"Sausage, Egg & Cheese Sourdough","Sausage Gravy Biscuit, Double",8.37625,11.77
Buttermilk Chicken Cordon Bleu Sandwich,Bacon & Cheese Croissant,"Sausage Gravy Biscuit, Double",8.37719,14.77
Gyro Loaded Curly Fries,Jalapeno Bites (8),Traditional Greek Gyro,8.37847,8.47
Bourbon BBQ Triple Stack Sandwich,Roast Beef Gyro,Classic French Dip & Swiss/Au Jus Sandwich,8.37945,11.07
Bourbon BBQ Brisket Sandwich,Mozzarella Sticks (6),Buttermilk Chicken Cordon Bleu Sandwich,8.38203,14.27
Fire-Roasted Philly Sandwich,Gyro Loaded Curly Fries,Classic French Dip & Swiss/Au Jus Sandwich,8.38826,11.67
Traditional Greek Gyro,"Vanilla Handcrafted Shake, Medium",Buttermilk Chicken Bacon & Swiss Sandwich,8.39137,8.17
Bourbon BBQ Triple Stack Sandwich,Fire-Roasted Philly Sandwich,Classic Beef 'n Cheddar Sandwich,8.39703,13.97
Half Pound Beef 'n Cheddar Sandwich,"Ultimate Chocolate Shake, Small",Traditional Greek Gyro,8.39833,8.57
Bourbon BBQ Brisket Sandwich,Buttermilk Chicken Bacon & Swiss Sandwich,Bourbon BBQ Chicken Sandwich,8.40673,14.870000000000001
"Orange Cream Shake, Small","Vanilla Handcrafted Shake, Large",Three Cheese Steak Sandwich,8.4068,9.469999999999999
Loaded Italian,Bourbon BBQ Chicken Sandwich,"Vanilla Handcrafted Shake, Medium",8.41006,8.27
Super Roast Beef,Bourbon BBQ Triple Stack Sandwich,Bourbon BBQ Brisket Sandwich,8.41299,11.57
Buttermilk Chicken Cordon Bleu Sandwich,Prime-Cut Chicken Tenders (5),Buttermilk Chicken Cordon Bleu Sandwich,8.42024,14.370000000000001
Loaded Curly Fries,Bourbon BBQ Brisket Sandwich,Bourbon BBQ Brisket Sandwich,8.42042,12.17
Grand Turkey Club Sandwich,Gyro Loaded Curly Fries,Buttermilk Chicken Cordon Bleu Sandwich,8.42108,11.27
"Ultimate Chocolate Shake, Large",Half Pound French Dip & Swiss/Au Jus Sandwich,Jalapeno Bites (5),8.42722,10.47
Half Pound French Dip & Swiss/Au Jus Sandwich,Prime-Cut Chicken Tenders (5),Buttermilk Chicken Bacon & Swiss Sandwich,8.42985,14.27
"Orange Cream Shake, Large",Smokehouse Brisket,"Vanilla Handcrafted Shake, Small",8.43587,9.469999999999999
Fire-Roasted Philly Sandwich,Loaded Italian,Reuben,8.43655,10.97
"Ultimate Chocolate Shake, Medium","Orange Cream Shake, Medium",Sausage & Cheese Croissant,8.43886,8.47
"Ultimate Chocolate Shake, Medium",Half Pound Roast Beef Sandwich,"Vanilla Handcrafted Shake, Medium",8.44407,5.970000000000001
Sausage Biscuit,"Vanilla Handcrafted Shake, Large",Loaded Italian,8.44704,8.77
Half Pound Beef 'n Cheddar Sandwich,Traditional Greek Gyro,Buttermilk Buffalo Chicken Sandwich,8.44887,11.870000000000001
Three Cheese Steak Sandwich,"Orange Cream Shake, Small",Gyro Loaded Curly Fries,8.45548,9.469999999999999
"Sausage Gravy Biscuit, Double",Classic French Dip & Swiss/Au Jus Sandwich,Sausage & Cheese Croissant,8.46176,14.07
Smokehouse Brisket,"Jamocha Handcrafted Shake, Large","Vanilla Handcrafted Shake, Small",8.46321,9.27
"Orange Cream Shake, Medium",Half Pound Beef 'n Cheddar Sandwich,Double Roast Beef Sandwich,8.46417,8.47
Sausage & Cheese Croissant,"Ultimate Chocolate Shake, Large","Jamocha Handcrafted Shake, Small",8.46439,8.57
Half Pound Beef 'n Cheddar Sandwich,"Vanilla Handcrafted Shake, Medium","Vanilla Handcrafted Shake, Medium",8.4669,8.97
"Ultimate Chocolate Shake, Medium",Sausage & Cheese Croissant,"Jamocha Handcrafted Shake, Medium",8.47349,8.27
Traditional Greek Gyro,"Ultimate Chocolate Shake, Small",Half Pound French Dip & Swiss/Au Jus Sandwich,8.47415,8.07
Half Pound Roast Beef Sandwich,Loaded Italian,Roast Turkey & Swiss Sandwich,8.47859,7.470000000000001
Half Pound Beef 'n Cheddar Sandwich,Traditional Greek Gyro,Roast Beef Gyro,8.48145,8.17
Three Cheese Steak Sandwich,Bourbon BBQ Triple Stack Sandwich,Mozzarella Sticks (4),8.48158,13.57
Super Greek Salad,Double Beef 'n Cheddar Sandwich,Mozzarella Sticks (6),8.48264,11.370000000000001
Bourbon BBQ Chicken Sandwich,Ham & Swiss Croissant,"Ultimate Chocolate Shake, Large",8.483,13.270000000000001
Bourbon BBQ Triple Stack Sandwich,Roast Turkey Ranch & Bacon Wrap,Jalapeno Bites (8),8.49004,14.970000000000002
Gyro Loaded Curly Fries,Loaded Italian,Sausage Biscuit,8.49572,8.77
"Jamocha Handcrafted Shake, Medium",Half Pound Beef 'n Cheddar Sandwich,Double Roast Beef Sandwich,8.4988,8.27
Fire-Roasted Philly Sandwich,Half Pound Roast Beef Sandwich,"Orange Cream Shake, Medium",8.51589,8.47
Traditional Greek Gyro,Half Pound Roast Beef Sandwich,Reuben,8.52006,8.07
"Ultimate Chocolate Shake, Large",Chopped Farmhouse Salad with Crispy Chicken,Smokehouse Brisket,8.52242,13.57
Buttermilk Buffalo Chicken Sandwich,Traditional Greek Gyro,Half Pound French Dip & Swiss/Au Jus Sandwich,8.52468,11.370000000000001
Bourbon BBQ Triple Stack Sandwich,Fire-Roasted Philly Sandwich,Triple Chocolate Cookie,8.52883,11.370000000000001
Double Beef 'n Cheddar Sandwich,Buttermilk Chicken Bacon & Swiss Sandwich,Traditional Greek Gyro,8.52962,11.17
Mozzarella Sticks (6),Three Cheese Steak Sandwich,Buttermilk Chicken Cordon Bleu Sandwich,8.53268,14.870000000000001
"Ultimate Chocolate Shake, Large",Sausage & Cheese Croissant,Bourbon BBQ Steak Sandwich,8.53334,11.97
Cherry Turnover,"Sausage, Egg & Cheese Biscuit","Sausage Gravy Biscuit, Double",8.53642,11.77
Half Pound Roast Beef Sandwich,Bourbon BBQ Triple Stack Sandwich,Sausage Gravy Biscuit,8.53668,12.07
Half Pound French Dip & Swiss/Au Jus Sandwich,Double Roast Beef Sandwich,"Orange Cream Shake, Medium",8.53998,7.970000000000001
Bourbon BBQ Brisket Sandwich,"Orange Cream Shake, Medium",Smokehouse Brisket,8.5424,12.57
Half Pound French Dip & Swiss/Au Jus Sandwich,"Vanilla Handcrafted Shake, Medium","Vanilla Handcrafted Shake, Medium",8.54272,8.47
"Ultimate Chocolate Shake, Large",Cherry Turnover,"Sausage, Egg & Cheese Sourdough",8.5453,9.17
"Ultimate Chocolate Shake, Large",Bacon & Cheese Croissant,Buttermilk Chicken Cordon Bleu Sandwich,8.54624,12.17
"Ultimate Chocolate Shake, Medium",Fire-Roasted Philly Sandwich,Smokehouse Brisket,8.54794,13.07
Double Beef 'n Cheddar Sandwich,Bourbon BBQ Chicken Sandwich,Loaded Italian,8.54832,11.270000000000001
Fire-Roasted Philly Sandwich,Half Pound Roast Beef Sandwich,"Jamocha Handcrafted Shake, Medium",8.55052,8.27
Roast Beef Gyro,Half Pound French Dip & Swiss/Au Jus Sandwich,Traditional Greek Gyro,8.55727,7.67
Bourbon BBQ Chicken Sandwich,Buttermilk Chicken Bacon & Swiss Sandwich,Three Cheese Steak Sandwich,8.55738,15.469999999999999
Three Cheese Steak Sandwich,Bourbon BBQ Triple Stack Sandwich,Super Roast Beef,8.56364,12.17
"Sausage, Egg & Cheese Sourdough",Roast Turkey & Swiss Sandwich,"Curly Fries, Large",8.56424,11.17
Bourbon BBQ Brisket Sandwich,Three Cheese Steak Sandwich,Loaded Curly Fries,8.57107,12.77
"Jamocha Handcrafted Shake, Medium",Half Pound French Dip & Swiss/Au Jus Sandwich,Double Roast Beef Sandwich,8.57462,7.7700000000000005
Smokehouse Brisket,Bourbon BBQ Brisket Sandwich,"Jamocha Handcrafted Shake, Medium",8.57704,12.370000000000001
"Vanilla Handcrafted Shake, Large",Chopped Farmhouse Salad with Roast Turkey,"Orange Cream Shake, Large",8.57924,9.37
Half Pound Roast Beef Sandwich,"Ultimate Chocolate Shake, Medium",Double Beef 'n Cheddar Sandwich,8.58232,8.97
"Orange Cream Shake, Large",Buttermilk Crispy Chicken Sandwich,Sausage & Cheese Croissant,8.58367,10.17
Roast Turkey Ranch & Bacon Sandwich,Sausage & Cheese Croissant,Traditional Greek Gyro,8.58389,10.870000000000001
Bourbon BBQ Chicken Sandwich,Smokehouse Brisket,Traditional Greek Gyro,8.59744,12.469999999999999
Bacon & Cheese Croissant,Bourbon BBQ Triple Stack Sandwich,"Ultimate Chocolate Shake, Medium",8.59803,12.07
Fire-Roasted Philly Sandwich,Half Pound Beef 'n Cheddar Sandwich,Roast Turkey Ranch & Bacon Wrap,8.60184,15.27
Smokehouse Brisket,Loaded Curly Fries,Buttermilk Chicken Cordon Bleu Sandwich,8.60227,12.37
Half Pound Beef 'n Cheddar Sandwich,Super Greek Salad,"Jamocha Handcrafted Shake, Small",8.60342,8.27
Buttermilk Crispy Chicken Sandwich,Half Pound Beef 'n Cheddar Sandwich,Buttermilk Chicken Cordon Bleu Sandwich,8.60349,13.57
Double Beef 'n Cheddar Sandwich,Half Pound Beef 'n Cheddar Sandwich,"Vanilla Handcrafted Shake, Medium",8.60516,11.97
"Vanilla Handcrafted Shake, Large","Jamocha Handcrafted Shake, Large",Chopped Farmhouse Salad with Roast Turkey,8.60658,9.17
"Sausage Gravy Biscuit, Double","Sausage, Egg & Cheese Sourdough",Chicken Biscuit,8.60668,11.07
Sausage & Cheese Croissant,Buttermilk Crispy Chicken Sandwich,"Jamocha Handcrafted Shake, Large",8.61101,9.97
Buttermilk Chicken Cordon Bleu Sandwich,Fire-Roasted Philly Sandwich,Buttermilk Chicken Bacon & Swiss Sandwich,8.61175,14.17
Smokehouse Brisket,Roast Turkey Ranch & Bacon Sandwich,Smokehouse Brisket,8.61475,16.47
Loaded Italian,Buttermilk Chicken Bacon & Swiss Sandwich,Buttermilk Chicken Bacon & Swiss Sandwich,8.61637,10.17
Super Greek Salad,Prime-Cut Chicken Tenders (5),Loaded Italian,8.61647,7.870000000000001
Fire-Roasted Philly Sandwich,Traditional Greek Gyro,Bourbon BBQ Brisket Sandwich,8.62061,11.57
Half Pound Roast Beef Sandwich,Mozzarella Sticks (6),Half Pound Beef 'n Cheddar Sandwich,8.62304,11.170000000000002
Bourbon BBQ Triple Stack Sandwich,"Vanilla Handcrafted Shake, Small",Fire-Roasted Philly Sandwich,8.62387,11.67
Traditional Greek Gyro,"Orange Cream Shake, Large",Ham & Swiss Croissant,8.62449,8.77
Half Pound Beef 'n Cheddar Sandwich,Half Pound Beef 'n Cheddar Sandwich,Roast Turkey & Swiss Wrap,8.62699,14.97
Chopped Farmhouse Salad with Roast Turkey,Gyro Loaded Curly Fries,"Orange Cream Shake, Large",8.62791,9.37
Classic French Dip & Swiss/Au Jus Sandwich,"Ultimate Chocolate Shake, Large",Sausage & Cheese Croissant,8.63082,11.47
Super Greek Salad,Roast Turkey Ranch & Bacon Wrap,Buttermilk Chicken Bacon & Swiss Sandwich,8.63169,11.57
"Orange Cream Shake, Large","Vanilla Handcrafted Shake, Medium",Greek Gyro Salad,8.6373,5.869999999999999
Bourbon BBQ Triple Stack Sandwich,Buttermilk Chicken Bacon & Swiss Sandwich,Chopped Farmhouse Salad with Crispy Chicken,8.63803,14.57
"Sausage, Egg & Cheese Sourdough","Ultimate Chocolate Shake, Medium","Homestyle Fries, Large",8.64172,8.67
"Vanilla Handcrafted Shake, Large","Ultimate Chocolate Shake, Medium",Greek Gyro Salad,8.64995,6.369999999999999
Traditional Greek Gyro,Ham & Swiss Croissant,"Jamocha Handcrafted Shake, Large",8.65183,8.57
Chopped Farmhouse Salad with Roast Turkey,"Jamocha Handcrafted Shake, Large",Gyro Loaded Curly Fries,8.65525,9.17
"Jamocha Handcrafted Shake, Large",Greek Gyro Salad,"Vanilla Handcrafted Shake, Medium",8.66464,5.67
Bacon & Cheese Croissant,"Orange Cream Shake, Large",Super Greek Salad,8.66545,8.469999999999999
Bourbon BBQ Steak Sandwich,Super Greek Salad,Half Pound Beef 'n Cheddar Sandwich,8.67236,11.67
Buttermilk Chicken Cordon Bleu Sandwich,Loaded Italian,Roast Turkey Ranch & Bacon Wrap,8.67267,10.870000000000001
"Sausage, Egg & Cheese Wrap",Arby-Q,"Sausage Gravy Biscuit, Double",8.67332,17.27
Roast Turkey Ranch & Bacon Wrap,Fire-Roasted Philly Sandwich,Half Pound French Dip & Swiss/Au Jus Sandwich,8.67765,14.770000000000001
Half Pound French Dip & Swiss/Au Jus Sandwich,"Jamocha Handcrafted Shake, Small",Super Greek Salad,8.67923,7.77
Buttermilk Crispy Chicken Sandwich,Half Pound French Dip & Swiss/Au Jus Sandwich,Buttermilk Chicken Cordon Bleu Sandwich,8.6793,13.07
Double Beef 'n Cheddar Sandwich,Half Pound French Dip & Swiss/Au Jus Sandwich,"Vanilla Handcrafted Shake, Medium",8.68097,11.47
Bacon & Cheese Croissant,"Jamocha Handcrafted Shake, Large",Super Greek Salad,8.69279,8.27
Smokehouse Brisket,"Orange Cream Shake, Medium",Three Cheese Steak Sandwich,8.69305,13.17
Greek Gyro Salad,Gyro Loaded Curly Fries,"Ultimate Chocolate Shake, Medium",8.69863,6.37
Half Pound Roast Beef Sandwich,Mozzarella Sticks (6),Half Pound French Dip & Swiss/Au Jus Sandwich,8.69886,10.670000000000002
Half Pound Beef 'n Cheddar Sandwich,Half Pound French Dip & Swiss/Au Jus Sandwich,Roast Turkey & Swiss Wrap,8.70281,14.47
Cherry Turnover,"Sausage, Egg & Cheese Biscuit","Ultimate Chocolate Shake, Large",8.70547,9.17
Half Pound Roast Beef Sandwich,Buttermilk Chicken Cordon Bleu Sandwich,Bourbon BBQ Chicken Sandwich,8.71396,11.370000000000001
Loaded Curly Fries,Three Cheese Steak Sandwich,Three Cheese Steak Sandwich,8.72172,13.37
"Curly Fries, Large",Roast Turkey & Swiss Sandwich,"Sausage, Egg & Cheese Biscuit",8.72442,11.17
Super Greek Salad,"Vanilla Handcrafted Shake, Medium",Bourbon BBQ Brisket Sandwich,8.72601,8.67
Three Cheese Steak Sandwich,Smokehouse Brisket,"Jamocha Handcrafted Shake, Medium",8.72769,12.969999999999999
Reuben,Smokehouse Brisket,Super Greek Salad,8.72932,12.27
Sausage & Cheese Croissant,Bourbon BBQ Chicken Sandwich,"Vanilla Handcrafted Shake, Large",8.72963,11.47
Bourbon BBQ Triple Stack Sandwich,"Orange Cream Shake, Medium",Ham & Swiss Croissant,8.73428,11.97
Double Beef 'n Cheddar Sandwich,Double Beef 'n Cheddar Sandwich,Half Pound Beef 'n Cheddar Sandwich,8.74341,14.97
"Orange Cream Shake, Large","Sausage, Egg & Cheese Sourdough","Curly Fries, Small",8.74423,7.869999999999999
Half Pound French Dip & Swiss/Au Jus Sandwich,Super Greek Salad,Bourbon BBQ Steak Sandwich,8.74818,11.17
Roast Turkey Ranch & Bacon Sandwich,"Bacon, Egg & Cheese Sourdough",Roast Turkey & Swiss Sandwich,8.75922,14.270000000000001
Bourbon BBQ Brisket Sandwich,Buttermilk Chicken Cordon Bleu Sandwich,Bourbon BBQ Brisket Sandwich,8.76365,14.57
"Sausage Gravy Biscuit, Double","Sausage, Egg & Cheese Biscuit",Chicken Biscuit,8.76686,11.07
Bourbon BBQ Triple Stack Sandwich,Ham & Swiss Croissant,"Jamocha Handcrafted Shake, Medium",8.76891,11.77
Super Greek Salad,Half Pound Beef 'n Cheddar Sandwich,Classic French Dip & Swiss/Au Jus Sandwich,8.76984,11.17
"Sausage, Egg & Cheese Wrap",Steakhouse Onion Rings (5),"Orange Cream Shake, Large",8.77088,8.47
Three Cheese Steak Sandwich,Traditional Greek Gyro,Fire-Roasted Philly Sandwich,8.77126,12.17
"Sausage, Egg & Cheese Sourdough","Curly Fries, Small","Jamocha Handcrafted Shake, Large",8.77157,7.67
Double Beef 'n Cheddar Sandwich,Greek Gyro Salad,"Orange Cream Shake, Large",8.77556,8.87
"Sausage, Egg & Cheese Sourdough","Ultimate Chocolate Shake, Large",Chicken Biscuit,8.77574,8.47
Sausage & Cheese Croissant,Gyro Loaded Curly Fries,Bourbon BBQ Chicken Sandwich,8.7783,11.469999999999999
Half Pound French Dip & Swiss/Au Jus Sandwich,Roast Turkey & Swiss Wrap,Half Pound French Dip & Swiss/Au Jus Sandwich,8.77863,13.97
Half Pound Roast Beef Sandwich,Grand Turkey Club Sandwich,Bourbon BBQ Triple Stack Sandwich,8.79245,10.97
Steakhouse Onion Rings (5),"Sausage, Egg & Cheese Wrap","Jamocha Handcrafted Shake, Large",8.79822,8.27
"Ultimate Chocolate Shake, Medium","Sausage, Egg & Cheese Biscuit","Homestyle Fries, Large",8.8019,8.67
Double Beef 'n Cheddar Sandwich,Greek Gyro Salad,"Jamocha Handcrafted Shake, Large",8.8029,8.67
Super Greek Salad,Fire-Roasted Philly Sandwich,Fire-Roasted Philly Sandwich,8.80336,11.67
"Curly Fries, Medium","Sausage Gravy Biscuit, Double","Bacon, Egg & Cheese Biscuit",8.80711,11.57
"Bacon, Egg & Cheese Wrap","Orange Cream Shake, Large","Curly Fries, Medium",8.80764,8.17
Double Beef 'n Cheddar Sandwich,Half Pound French Dip & Swiss/Au Jus Sandwich,Double Beef 'n Cheddar Sandwich,8.81923,14.47
Super Greek Salad,Super Greek Salad,Buttermilk Crispy Chicken Sandwich,8.82495,7.37
"Jamocha Handcrafted Shake, Large","Bacon, Egg & Cheese Wrap","Curly Fries, Medium",8.83498,7.970000000000001
"Ultimate Chocolate Shake, Large",Arby-Q,"Sausage, Egg & Cheese Wrap",8.84237,14.67
Super Greek Salad,Half Pound French Dip & Swiss/Au Jus Sandwich,Classic French Dip & Swiss/Au Jus Sandwich,8.84566,10.67
Fire-Roasted Philly Sandwich,Loaded Italian,Loaded Italian,8.84895,6.970000000000001
Half Pound Roast Beef Sandwich,Greek Gyro Salad,"Sausage Gravy Biscuit, Double",8.84916,8.77
Bourbon BBQ Triple Stack Sandwich,Prime-Cut Chicken Tenders (5),Sausage & Cheese Croissant,8.85596,14.17
Super Greek Salad,Double Beef 'n Cheddar Sandwich,Bourbon BBQ Brisket Sandwich,8.86426,11.67
Three Cheese Steak Sandwich,"Vanilla Handcrafted Shake, Medium",Super Greek Salad,8.87666,9.27
Half Pound Beef 'n Cheddar Sandwich,Smokehouse Brisket,Buttermilk Chicken Bacon & Swiss Sandwich,8.87929,15.17
