Item 1,Item 2,Item 3,Metric,Price
Strawberry Malt,Biscuit 'N' Gravy (outside California),Chocolate Malt,8.34318,6.7700000000000005
Chocolate Malt,CrissCut Fries,OREO Cookie Malt,8.3433,3.97
Bean & Cheese Burrito,"Quesadilla, Steak",The Big Carl,8.34992,9.27
Double Western Bacon Cheeseburger,"Burrito Especial, Chicken",Guacamole Turkey Burger,8.3503,15.77
Biscuit 'N' Gravy (outside California),Chocolate Malt,Chocolate Malt,8.35184,5.97
"Hash Brown Nuggets, Large","Quesadilla, Chicken",The 1/3 lb. Original Six Dollar Thickburger,8.35354,9.57
"Burrito Especial, Steak",The 1/3 lb. Jalapeno Thickburger,Charbroiled Santa Fe Chicken Sandwich,8.3537,12.67
"Chicken Stars, 9 Pieces",The 1/3 lb. Original Six Dollar Thickburger,Bacon Swiss Crispy Chicken Sandwich,8.36009,14.129999999999999
The 1/3 lb. Western Bacon Thickburger,"Taco Salad, Steak",Charbroiled Chicken Salad (add dressing),8.36243,12.469999999999999
The 1/3 lb. Mile High Bacon Thickburger,"Burrito Mexicano, Chicken",Spicy Chicken Sandwich,8.36775,16.13
Turkey Burger,Teriyaki Burger,The 1/3 lb. Jalapeno Thickburger,8.36965,15.07
Kid's Hamburger,"Quesadilla, Cheese",The 1/2 lb. Guacamole Bacon Thickburger,8.37797,10.07
Spicy Chicken Sandwich,"Quesadilla, Cheese",Double Western Bacon Cheeseburger,8.38262,10.030000000000001
"Hand-Breaded Chicken Tenders, 5 Pieces","Super Nachos, Steak",Teriyaki Burger,8.38484,17.07
OREO Cookie Shake,Western Bacon Cheeseburger,"Burrito Especial, Steak",8.38819,10.27
The 1/2 lb. Original Six Dollar Thickburger,"Beef, Bean & Cheese Burrito",Guacamole Turkey Burger,8.38847,17.07
"Burrito Especial, Chicken",Double Western Bacon Cheeseburger,"Burrito California, Steak",8.38908,8.030000000000001
Single All-Natural Burger,Single All-Natural Burger,Teriyaki Turkey Burger,8.39009,12.17
The 1/2 lb. Western Bacon Thickburger,Chips,"Quesadilla, Chicken",8.39462,10.77
Turkey Burger,Big Hamburger,Double All-Natural Burger,8.39628,11.97
Famous Star with Cheese,"Burrito Especial, Steak",Vanilla Malt,8.40035,7.27
The 1/3 lb. Original Six Dollar Thickburger,Big Chicken Fillet Sandwich,Turkey Burger,8.40394,11.67
"Quesadilla, Chicken","Burrito Mexicano, Steak","Taco Salad, Ground Beef",8.40612,7.67
"Burrito California, Chicken","Burrito Especial, Steak",Double Western Bacon Cheeseburger,8.40723,7.17
"Burrito Especial, Chicken",The 1/3 lb. Guacamole Bacon Thickburger,Guacamole Turkey Burger,8.41388,18.57
"Taco Salad, Ground Beef",Kid's Hand-Breaded Chicken Tenders,"Super Nachos, Ground Beef",8.4159,10.969999999999999
"Chicken Stars, 9 Pieces",Big Chicken Fillet Sandwich,Super Star with Cheese,8.41606,12.969999999999999
Vanilla Shake,The 1/3 lb. Original Six Dollar Thickburger,"Beef, Bean & Cheese Burrito",8.41635,10.870000000000001
Western Bacon Cheeseburger,The 1/3 lb. Mile High Bacon Thickburger,"Chicken Stars, 6 Pieces",8.41641,15.87
Famous Star with Cheese,Strawberry Malt,"Burrito Especial, Steak",8.41676,7.2700000000000005
Chocolate Chip Cookie,OREO Cookie Malt,"Taco Salad, Ground Beef",8.42396,3.67
"Beef, Bean & Cheese Burrito",The 1/3 lb. Original Six Dollar Thickburger,Strawberry Shake,8.42488,9.87
"Burrito Especial, Steak",Famous Star with Cheese,Chocolate Malt,8.42542,6.47
"Beef, Bean & Cheese Burrito",The 1/2 lb. Original Six Dollar Thickburger,"Burrito California, Steak",8.42725,9.33
The 1/3 lb. Jalapeno Thickburger,"Quesadilla, Steak",Big Hamburger,8.42846,8.07
"Taco Salad, Steak",Spicy Chicken Sandwich,Vanilla Shake,8.4306,10.43
The 1/3 lb. Mile High Bacon Thickburger,"Chicken Taquitos, 5 Pieces",Chocolate Chip Cookie,8.43213,10.170000000000002
Chocolate Cake,The 1/2 lb. Mile High Bacon Thickburger,"Beef, Bean & Cheese Burrito",8.43259,10.469999999999999
Chocolate Shake,"Beef, Bean & Cheese Burrito",The 1/3 lb. Original Six Dollar Thickburger,8.4344,8.77
The 1/2 lb. Western Bacon Thickburger,"Natural-Cut Fries, Large",The 1/3 lb. Low Carb Thickburger,8.43606,13.77
"Hash Brown Nuggets, Small",The 1/3 lb. Mile High Bacon Thickburger,"Quesadilla, Steak",8.43677,8.67
Southwest Chicken Soft Taco,"Taco Salad, Ground Beef","Taco Salad, Ground Beef",8.4377,5.77
Chocolate Cake,"Taco Salad, Chicken",Super Star with Cheese,8.43772,7.17
"Taco Salad, Steak",Strawberry Shake,Spicy Chicken Sandwich,8.43913,9.43
Double All-Natural Burger,"Beef, Bean & Cheese Burrito",Jalapeno Turkey Burger,8.44092,13.47
OREO Cookie Shake,"Natural-Cut Fries, Kids",The 1/2 lb. Original Six Dollar Thickburger,8.44136,8.67
The 1/3 lb. Guacamole Bacon Thickburger,"Quesadilla, Cheese",Spicy Chicken Sandwich,8.4462,12.83
Spicy Chicken Sandwich,"Taco Salad, Steak",Chocolate Shake,8.44865,8.33
The 1/3 lb. Western Bacon Thickburger,"Natural-Cut Fries, Large",The 1/2 lb. Low Carb Thickburger,8.44907,13.77
The 1/3 lb. Guacamole Bacon Thickburger,"Burrito Especial, Chicken","Burrito California, Steak",8.45266,10.83
Big Chicken Fillet Sandwich,"Quesadilla, Steak",Big Chicken Fillet Sandwich,8.4637,11.17
Spicy Chicken Sandwich,Double All-Natural Burger,Teriyaki Turkey Burger,8.46557,15.729999999999999
"Taco Salad, Steak",Super Star with Cheese,"Chicken Stars, 6 Pieces",8.46608,10.27
"Quesadilla, Steak",Spicy Chicken Sandwich,The 1/3 lb. Western Bacon Thickburger,8.46833,12.83
"Quesadilla, Chicken",Turkey Burger,"Super Nachos, Chicken",8.46915,8.77
OREO Cookie Malt,Turkey Burger,Western Bacon Cheeseburger,8.4702,9.97
"Burrito Especial, Steak","Burrito California, Chicken",The 1/3 lb. Guacamole Bacon Thickburger,8.47081,9.969999999999999
Jalapeno Turkey Burger,"Chicken Taquitos, 5 Pieces",The 1/3 lb. Jalapeno Thickburger,8.47094,10.77
Big Chicken Fillet Sandwich,"Chicken Taquitos, 5 Pieces",Vanilla Shake,8.47395,11.57
Charbroiled Chicken Club Sandwich,Spicy Chicken Sandwich,Super Star with Cheese,8.47418,15.23
"Quesadilla, Chicken",Biscuit 'N' Gravy (outside California),Super Star with Cheese,8.47503,11.57
Western Bacon Cheeseburger,Vanilla Malt,Jalapeno Turkey Burger,8.47593,10.469999999999999
Kid's Cheeseburger,The 1/2 lb. Western Bacon Thickburger,Charbroiled Chicken Club Sandwich,8.4764,13.370000000000001
The 1/2 lb. Original Six Dollar Thickburger,"Chicken Taquitos, 5 Pieces",Kid's Cheeseburger,8.47886,11.57
"Quesadilla, Steak",Kid's Hamburger,The 1/2 lb. Western Bacon Thickburger,8.4814,9.77
Big Chicken Fillet Sandwich,Strawberry Shake,"Chicken Taquitos, 5 Pieces",8.48248,10.57
The 1/2 lb. Jalapeno Thickburger,"Chicken Stars, 4 Pieces",Western Bacon Cheeseburger,8.48471,16.37
"Taco Salad, Chicken","Burrito Especial, Chicken",Vanilla Shake,8.48477,10.17
The Big Carl,"Chicken Taquitos, 3 Pieces",Big Chicken Fillet Sandwich,8.48652,11.57
Famous Star with Cheese,"Chicken Taquitos, 3 Pieces",Super Star with Cheese,8.48707,10.17
Famous Star with Cheese,Vanilla Shake,Teriyaki Burger,8.48977,13.77
Double All-Natural Burger,"Street Taco, Steak","Taco Salad, Steak",8.4909,11.07
"Super Nachos, Steak",The 1/3 lb. Low Carb Thickburger,"Chicken Taquitos, 5 Pieces",8.4916,12.57
"Street Taco, Steak",Teriyaki Burger,The 1/2 lb. Guacamole Bacon Thickburger,8.49164,15.77
OREO Cookie Malt,"Super Nachos, Chicken",Charbroiled Chicken Salad (add dressing),8.49169,9.469999999999999
Big Chicken Fillet Sandwich,"Chicken Taquitos, 5 Pieces",Chocolate Shake,8.49201,9.47
Strawberry Malt,Western Bacon Cheeseburger,Jalapeno Turkey Burger,8.49235,10.469999999999999
"Taco Salad, Chicken",Strawberry Shake,"Burrito Especial, Chicken",8.49331,9.17
Guacamole Turkey Burger,Single All-Natural Burger,Single All-Natural Burger,8.49399,17.97
Teriyaki Burger,Strawberry Shake,Famous Star with Cheese,8.4983,12.77
Chocolate Malt,Western Bacon Cheeseburger,Jalapeno Turkey Burger,8.50101,9.67
Charbroiled Santa Fe Chicken Sandwich,Charbroiled Santa Fe Chicken Sandwich,The 1/3 lb. Jalapeno Thickburger,8.50228,15.17
"Burrito Especial, Chicken","Taco Salad, Chicken",Chocolate Shake,8.50283,8.07
Famous Star with Cheese,Teriyaki Burger,Chocolate Shake,8.50783,11.670000000000002
Charbroiled Chicken Salad (add dressing),The 1/2 lb. Mile High Bacon Thickburger,Biscuit 'N' Gravy (California only),8.51077,15.77
"Quesadilla, Chicken","Taco Salad, Chicken","Chicken Taquitos, 5 Pieces",8.51235,8.870000000000001
The 1/3 lb. Mile High Bacon Thickburger,"Burrito California, Chicken","Burrito Mexicano, Steak",8.5153,9.969999999999999
OREO Cookie Shake,"Taco Salad, Steak",Teriyaki Turkey Burger,8.51671,4.97
"Taco Salad, Steak","Super Nachos, Chicken",Strawberry Swirl Cheesecake,8.52039,6.97
Famous Star with Cheese,The 1/3 lb. Original Six Dollar Thickburger,Jalapeno Turkey Burger,8.52105,9.57
"Hand-Breaded Chicken Tenders, 5 Pieces",Double All-Natural Burger,Onion Rings,8.52296,15.97
The 1/3 lb. Original Six Dollar Thickburger,"Taco Salad, Ground Beef",Charbroiled Chicken Salad (add dressing),8.52679,11.77
"Hash Brown Nuggets, Large",The 1/3 lb. Low Carb Thickburger,Double Western Bacon Cheeseburger,8.5286,9.77
"Hand-Breaded Chicken Tenders, 5 Pieces","Natural-Cut Fries, Large",The 1/2 lb. Jalapeno Thickburger,8.52903,13.77
The 1/3 lb. Jalapeno Thickburger,Famous Star with Cheese,"Burrito California, Chicken",8.53204,9.27
CrissCut Fries,Charbroiled Chicken Salad (add dressing),The 1/2 lb. Mile High Bacon Thickburger,8.5327,13.77
Single All-Natural Burger,Single All-Natural Burger,"Burrito California, Steak",8.53277,10.23
"Hand-Breaded Chicken Tenders, 3 Pieces","Taco Salad, Steak","Super Nachos, Steak",8.53363,9.17
"Chicken Stars, 9 Pieces","Burrito Especial, Steak",The 1/2 lb. Original Six Dollar Thickburger,8.53585,12.57
Western Bacon Cheeseburger,Charbroiled Santa Fe Chicken Sandwich,OREO Cookie Shake,8.53676,12.77
"Super Nachos, Chicken",The Breakfast Burger,Made From Scratch Biscuit (outside California),8.54412,11.77
The 1/2 lb. Guacamole Bacon Thickburger,Spicy Chicken Sandwich,Chocolate Cake,8.54486,13.030000000000001
Single All-Natural Burger,"Burrito Mexicano, Steak",Vanilla Shake,8.54775,10.77
Vanilla Malt,Charbroiled Santa Fe Chicken Sandwich,Famous Star with Cheese,8.54892,9.77
Charbroiled Santa Fe Chicken Sandwich,"Burrito California, Chicken",Double Western Bacon Cheeseburger,8.55581,9.67
Single All-Natural Burger,"Burrito Mexicano, Steak",Strawberry Shake,8.55629,9.77
The Big Carl,"Burrito Mexicano, Chicken",Charbroiled Chicken Club Sandwich,8.55942,14.57
"Burrito Especial, Chicken",The 1/2 lb. Jalapeno Thickburger,Chocolate Chip Cookie,8.5628,11.97
"Burrito Mexicano, Chicken","Chicken Taquitos, 3 Pieces",The 1/2 lb. Jalapeno Thickburger,8.56465,14.07
"Chicken Taquitos, 5 Pieces","Chicken Stars, 4 Pieces",The 1/2 lb. Guacamole Bacon Thickburger,8.56503,14.57
Famous Star with Cheese,Charbroiled Santa Fe Chicken Sandwich,Strawberry Malt,8.56534,9.77
"Beef, Bean & Cheese Burrito",Charbroiled Chicken Salad (add dressing),The 1/2 lb. Guacamole Bacon Thickburger,8.56549,15.17
"Burrito Mexicano, Steak",Single All-Natural Burger,Chocolate Shake,8.56581,8.67
"Hand-Breaded Chicken Tenders, 3 Pieces","Super Nachos, Ground Beef","Taco Salad, Chicken",8.56708,9.17
"Burrito Mexicano, Chicken",The 1/3 lb. Mile High Bacon Thickburger,Turkey Burger,8.56812,13.07
Guacamole Turkey Burger,Spicy Chicken Sandwich,Double All-Natural Burger,8.56947,21.53
"Burrito California, Chicken",Super Star with Cheese,"Chicken Taquitos, 5 Pieces",8.57234,10.27
Chocolate Malt,Famous Star with Cheese,Charbroiled Santa Fe Chicken Sandwich,8.574,8.97
OREO Cookie Shake,"Chicken Taquitos, 5 Pieces",Famous Star with Cheese,8.57842,7.67
Double Western Bacon Cheeseburger,"Quesadilla, Cheese",Turkey Burger,8.58299,6.970000000000001
Southwest Chicken Soft Taco,"Super Nachos, Steak",Vanilla Malt,8.58354,6.970000000000001
"Burrito California, Chicken",Teriyaki Burger,The Big Carl,8.58761,13.870000000000001
The Big Carl,Bacon Swiss Crispy Chicken Sandwich,Chocolate Cake,8.58765,10.43
The 1/3 lb. Guacamole Bacon Thickburger,"Hash Brown Nuggets, Large",The 1/3 lb. Low Carb Thickburger,8.59218,12.57
The 1/3 lb. Original Six Dollar Thickburger,"Chicken Taquitos, 3 Pieces",Vanilla Malt,8.595,9.27
Kid's Hamburger,Double All-Natural Burger,Vanilla Shake,8.59502,12.47
"Quesadilla, Cheese","Burrito Especial, Steak",The Big Carl,8.59884,8.77
The 1/3 lb. Mile High Bacon Thickburger,Spicy Chicken Sandwich,Jalapeno Turkey Burger,8.59944,13.03
"Super Nachos, Steak",Strawberry Malt,Southwest Chicken Soft Taco,8.59995,6.970000000000001
"Chicken Taquitos, 3 Pieces","Chicken Stars, 9 Pieces",The 1/2 lb. Guacamole Bacon Thickburger,8.60026,13.57
Famous Star with Cheese,Double All-Natural Burger,Chocolate Cake,8.60329,11.670000000000002
Strawberry Shake,Kid's Hamburger,Double All-Natural Burger,8.60356,11.47
"Chicken Stars, 9 Pieces","Quesadilla, Cheese",The 1/2 lb. Western Bacon Thickburger,8.60694,12.27
"Burrito California, Steak",Spicy Chicken Sandwich,Double All-Natural Burger,8.60825,13.79
Southwest Chicken Soft Taco,"Super Nachos, Steak",Chocolate Malt,8.60861,6.17
The Breakfast Burger,"Natural-Cut Fries, Small","Super Nachos, Chicken",8.61079,8.57
The 1/3 lb. Original Six Dollar Thickburger,"Chicken Taquitos, 3 Pieces",Strawberry Malt,8.61142,9.27
"Street Taco, Chicken","Super Nachos, Steak",Super Star with Cheese,8.61171,9.67
Chocolate Shake,Kid's Hamburger,Double All-Natural Burger,8.61308,10.370000000000001
"Burrito California, Chicken",OREO Cookie Malt,"Taco Salad, Chicken",8.61336,4.67
The 1/3 lb. Guacamole Bacon Thickburger,"Burrito California, Chicken",Charbroiled Santa Fe Chicken Sandwich,8.61939,12.469999999999999
Chocolate Malt,The 1/3 lb. Original Six Dollar Thickburger,"Chicken Taquitos, 3 Pieces",8.62008,8.469999999999999
"Taco Salad, Steak",Guacamole Turkey Burger,OREO Cookie Shake,8.6206,10.770000000000001
Teriyaki Burger,Single All-Natural Burger,"Quesadilla, Chicken",8.6226,15.97
"Taco Salad, Steak","Quesadilla, Chicken",Charbroiled Chicken Club Sandwich,8.6248,10.17
"Hard Taco, Ground Beef","Hash Brown Nuggets, Large",The 1/2 lb. Mile High Bacon Thickburger,8.62546,10.27
"Chicken Stars, 6 Pieces","Burrito Especial, Chicken",The 1/2 lb. Guacamole Bacon Thickburger,8.6274,15.870000000000001
Vanilla Shake,Turkey Burger,"Taco Salad, Steak",8.63097,7.37
The 1/3 lb. Mile High Bacon Thickburger,"Street Taco, Steak",The 1/3 lb. Original Six Dollar Thickburger,8.63516,11.07
"Chicken Stars, 9 Pieces",The 1/3 lb. Original Six Dollar Thickburger,OREO Cookie Malt,8.63537,9.47
"Super Nachos, Ground Beef",Charbroiled Chicken Club Sandwich,The 1/3 lb. Low Carb Thickburger,8.63751,13.870000000000001
Charbroiled Chicken Salad (add dressing),OREO Cookie Shake,"Super Nachos, Ground Beef",8.6376,9.469999999999999
Strawberry Shake,Turkey Burger,"Taco Salad, Steak",8.6395,6.37
Charbroiled Chicken Club Sandwich,"Chicken Stars, 9 Pieces",Double All-Natural Burger,8.64579,17.270000000000003
"Quesadilla, Cheese",Turkey Burger,The 1/3 lb. Guacamole Bacon Thickburger,8.64657,9.77
Turkey Burger,"Taco Salad, Steak",Chocolate Shake,8.64903,5.27
Bacon Swiss Crispy Chicken Sandwich,"Super Nachos, Steak",Strawberry Swirl Cheesecake,8.65099,10.629999999999999
Vanilla Malt,"Burrito California, Chicken",Bacon Swiss Crispy Chicken Sandwich,8.65247,9.129999999999999
"Quesadilla, Steak","Burrito Especial, Chicken",The 1/3 lb. Original Six Dollar Thickburger,8.65281,11.870000000000001
"Hand-Breaded Chicken Tenders, 5 Pieces",The 1/3 lb. Mile High Bacon Thickburger,Beer-Battered Cod Fish Sandwich,8.65674,14.77
"Taco Salad, Steak","Burrito California, Steak",OREO Cookie Shake,8.65939,3.03
"Beef, Bean & Cheese Burrito",The Big Carl,"Quesadilla, Chicken",8.66065,10.27
The 1/3 lb. Low Carb Thickburger,The 1/2 lb. Western Bacon Thickburger,Biscuit 'N' Gravy (outside California),8.66192,15.77
"Hand-Breaded Chicken Tenders, 5 Pieces",The 1/2 lb. Mile High Bacon Thickburger,Fried Zucchini,8.66305,17.37
"Hash Brown Nuggets, Large","Taco Salad, Chicken",The 1/2 lb. Low Carb Thickburger,8.66361,10.17
Turkey Burger,Teriyaki Turkey Burger,Double All-Natural Burger,8.66595,12.67
Bacon Swiss Crispy Chicken Sandwich,The 1/2 lb. Original Six Dollar Thickburger,"Chicken Stars, 4 Pieces",8.66747,15.33
"Quesadilla, Steak",Turkey Burger,The 1/3 lb. Western Bacon Thickburger,8.6687,9.77
Bacon Swiss Crispy Chicken Sandwich,"Burrito California, Chicken",Strawberry Malt,8.66888,9.129999999999999
Onion Rings,The 1/2 lb. Guacamole Bacon Thickburger,"Hand-Breaded Chicken Tenders, 3 Pieces",8.67249,12.77
Charbroiled Chicken Club Sandwich,Turkey Burger,Super Star with Cheese,8.67455,12.17
Biscuit 'N' Gravy (outside California),The 1/2 lb. Low Carb Thickburger,The 1/3 lb. Western Bacon Thickburger,8.67493,15.77
"Burrito California, Chicken","Taco Salad, Ground Beef",Vanilla Shake,8.67527,6.77
Bacon Swiss Crispy Chicken Sandwich,"Burrito California, Chicken",Chocolate Malt,8.67754,8.33
"Quesadilla, Steak",Charbroiled Chicken Club Sandwich,Bacon Swiss Crispy Chicken Sandwich,8.67834,12.83
Double Western Bacon Cheeseburger,Chocolate Chip Cookie,"Quesadilla, Steak",8.68117,5.37
The 1/3 lb. Original Six Dollar Thickburger,"Burrito Especial, Steak","Quesadilla, Chicken",8.68161,10.370000000000001
Chocolate Chip Cookie,Charbroiled Chicken Club Sandwich,The 1/2 lb. Original Six Dollar Thickburger,8.68345,11.969999999999999
OREO Cookie Shake,"Burrito Especial, Chicken",Single All-Natural Burger,8.68369,11.17
"Burrito California, Chicken","Taco Salad, Ground Beef",Strawberry Shake,8.68381,5.77
The 1/2 lb. Original Six Dollar Thickburger,"Chicken Stars, 9 Pieces",Charbroiled Santa Fe Chicken Sandwich,8.68443,15.07
The 1/3 lb. Western Bacon Thickburger,The 1/3 lb. Original Six Dollar Thickburger,Southwest Chicken Soft Taco,8.68916,11.87
"Burrito California, Chicken",Chocolate Shake,"Taco Salad, Ground Beef",8.69333,4.67
"Super Nachos, Chicken",The Breakfast Burger,Chips,8.69506,8.27
"Street Taco, Chicken",Double Western Bacon Cheeseburger,The 1/3 lb. Western Bacon Thickburger,8.69735,9.77
Teriyaki Turkey Burger,"Quesadilla, Steak",The 1/3 lb. Jalapeno Thickburger,8.69813,8.77
The 1/2 lb. Mile High Bacon Thickburger,"Chicken Taquitos, 3 Pieces",Chocolate Chip Cookie,8.70665,10.170000000000002
"Taco Salad, Chicken","Quesadilla, Cheese",OREO Cookie Shake,8.70711,4.77
"Burrito California, Chicken","Burrito Mexicano, Chicken",The 1/2 lb. Original Six Dollar Thickburger,8.71724,12.969999999999999
"Hand-Breaded Chicken Tenders, 5 Pieces","Hash Brown Nuggets, Small",The 1/2 lb. Guacamole Bacon Thickburger,8.72274,13.77
"Beef, Bean & Cheese Burrito","Hand-Breaded Chicken Tenders, 5 Pieces",The 1/2 lb. Western Bacon Thickburger,8.72551,15.370000000000001
"Hand-Breaded Chicken Tenders, 5 Pieces",Western Bacon Cheeseburger,The 1/3 lb. Original Six Dollar Thickburger,8.72779,16.97
The 1/3 lb. Western Bacon Thickburger,The 1/3 lb. Low Carb Thickburger,Big Chicken Fillet Sandwich,8.73332,15.17
"Quesadilla, Chicken","Quesadilla, Cheese",The 1/3 lb. Western Bacon Thickburger,8.73731,10.27
"Quesadilla, Steak",The 1/3 lb. Guacamole Bacon Thickburger,Chocolate Chip Cookie,8.74475,8.17
Turkey Burger,Chocolate Cake,The 1/2 lb. Guacamole Bacon Thickburger,8.74523,9.97
Charbroiled Santa Fe Chicken Sandwich,"Quesadilla, Cheese",The Big Carl,8.74741,11.27
Double Western Bacon Cheeseburger,"Quesadilla, Chicken","Chicken Taquitos, 3 Pieces",8.74835,8.47
Bacon Swiss Crispy Chicken Sandwich,Beer-Battered Cod Fish Sandwich,The 1/2 lb. Low Carb Thickburger,8.75083,15.530000000000001
Big Hamburger,"Taco Salad, Ground Beef",The 1/2 lb. Low Carb Thickburger,8.7517,9.67
Super Star with Cheese,Chocolate Cake,Vanilla Malt,8.75211,6.969999999999999
Bacon Swiss Crispy Chicken Sandwich,"Quesadilla, Cheese",Vanilla Shake,8.75311,10.530000000000001
"Hand-Breaded Chicken Tenders, 5 Pieces",The 1/2 lb. Jalapeno Thickburger,Biscuit 'N' Gravy (outside California),8.75489,15.77
The 1/3 lb. Low Carb Thickburger,The 1/2 lb. Jalapeno Thickburger,Biscuit 'N' Gravy (California only),8.76069,15.27
The 1/3 lb. Guacamole Bacon Thickburger,The 1/3 lb. Western Bacon Thickburger,"Street Taco, Chicken",8.76092,12.57
"Quesadilla, Cheese",Strawberry Shake,Bacon Swiss Crispy Chicken Sandwich,8.76165,9.53
OREO Cookie Shake,Chocolate Cake,Double Western Bacon Cheeseburger,8.76508,4.2700000000000005
Chocolate Cake,Strawberry Malt,Super Star with Cheese,8.76852,6.97
The 1/2 lb. Original Six Dollar Thickburger,Charbroiled Chicken Salad (add dressing),Teriyaki Burger,8.76917,19.07
Double All-Natural Burger,Guacamole Turkey Burger,Turkey Burger,8.76984,18.47
Chocolate Shake,Bacon Swiss Crispy Chicken Sandwich,"Quesadilla, Cheese",8.77117,8.43
Chocolate Malt,Chocolate Cake,Super Star with Cheese,8.77718,6.17
The 1/3 lb. Mile High Bacon Thickburger,Famous Star with Cheese,Charbroiled Chicken Salad (add dressing),8.78244,13.370000000000001
The 1/3 lb. Low Carb Thickburger,The 1/2 lb. Jalapeno Thickburger,CrissCut Fries,8.78262,13.27
"Taco Salad, Chicken",Bacon Swiss Crispy Chicken Sandwich,The 1/3 lb. Low Carb Thickburger,8.78753,12.73
Jalapeno Turkey Burger,The Big Carl,Charbroiled Chicken Club Sandwich,8.79111,11.469999999999999
The 1/2 lb. Mile High Bacon Thickburger,Southwest Chicken Soft Taco,"Beef, Bean & Cheese Burrito",8.79421,11.57
Jalapeno Turkey Burger,The 1/2 lb. Jalapeno Thickburger,"Chicken Taquitos, 3 Pieces",8.79634,10.97
"Natural-Cut Fries, Kids",The 1/2 lb. Low Carb Thickburger,The 1/2 lb. Western Bacon Thickburger,8.79704,14.57
Kid's Hand-Breaded Chicken Tenders,"Super Nachos, Chicken",The Big Carl,8.79747,13.07
Vanilla Shake,Vanilla Malt,"Burrito Especial, Chicken",8.79916,9.969999999999999
Super Star with Cheese,"Taco Salad, Chicken",Southwest Chicken Soft Taco,8.79934,8.27
Turkey Burger,Jalapeno Turkey Burger,The 1/3 lb. Mile High Bacon Thickburger,8.79981,9.969999999999999
"Taco Salad, Chicken",The Breakfast Burger,"Natural-Cut Fries, Medium",8.80052,7.37
Guacamole Turkey Burger,"Quesadilla, Steak",The 1/3 lb. Jalapeno Thickburger,8.80202,14.57
The 1/2 lb. Low Carb Thickburger,The 1/3 lb. Jalapeno Thickburger,Biscuit 'N' Gravy (California only),8.80631,15.07
Strawberry Shake,"Burrito Especial, Chicken",Vanilla Malt,8.8077,8.97
Turkey Burger,"Burrito California, Steak",Double All-Natural Burger,8.80862,10.73
"Quesadilla, Chicken",The 1/3 lb. Guacamole Bacon Thickburger,"Chicken Taquitos, 3 Pieces",8.81193,11.270000000000001
"Hand-Breaded Chicken Tenders, 5 Pieces",Bacon Swiss Crispy Chicken Sandwich,Bacon Swiss Crispy Chicken Sandwich,8.81543,16.89
"Burrito Especial, Chicken",Vanilla Shake,Strawberry Malt,8.81558,9.97
Chocolate Shake,"Burrito Especial, Chicken",Vanilla Malt,8.81722,7.869999999999999
"Street Taco, Chicken","Taco Salad, Chicken",The 1/2 lb. Western Bacon Thickburger,8.81934,10.17
"Hand-Breaded Chicken Tenders, 3 Pieces",The 1/3 lb. Western Bacon Thickburger,The 1/3 lb. Western Bacon Thickburger,8.82333,14.57
"Burrito Especial, Chicken",Strawberry Shake,Strawberry Malt,8.82411,8.97
Chocolate Malt,Vanilla Shake,"Burrito Especial, Chicken",8.82424,9.17
Vanilla Malt,"Chicken Taquitos, 5 Pieces","Quesadilla, Chicken",8.82673,8.67
The 1/3 lb. Western Bacon Thickburger,The Big Carl,"Hard Taco, Ground Beef",8.82753,11.270000000000001
CrissCut Fries,The 1/2 lb. Low Carb Thickburger,The 1/3 lb. Jalapeno Thickburger,8.82825,13.07
Chocolate Cake,OREO Cookie Shake,The 1/3 lb. Guacamole Bacon Thickburger,8.82866,7.07
"Taco Salad, Ground Beef",The 1/3 lb. Mile High Bacon Thickburger,"Street Taco, Chicken",8.82945,9.17
"Quesadilla, Chicken",The 1/3 lb. Original Six Dollar Thickburger,Charbroiled Santa Fe Chicken Sandwich,8.83019,12.870000000000001
Chocolate Malt,"Burrito Especial, Chicken",Strawberry Shake,8.83277,8.17
Strawberry Malt,Chocolate Shake,"Burrito Especial, Chicken",8.83364,7.87
The 1/2 lb. Low Carb Thickburger,Made From Scratch Biscuit (outside California),Double All-Natural Burger,8.83543,19.270000000000003
"Burrito California, Steak",The 1/3 lb. Jalapeno Thickburger,"Quesadilla, Steak",8.8408,6.83
Chocolate Shake,Chocolate Malt,"Burrito Especial, Chicken",8.84229,7.07
Strawberry Malt,"Chicken Taquitos, 5 Pieces","Quesadilla, Chicken",8.84315,8.67
The 1/3 lb. Mile High Bacon Thickburger,Bacon Swiss Crispy Chicken Sandwich,"Hard Taco, Ground Beef",8.84587,12.83
The 1/3 lb. Western Bacon Thickburger,The Breakfast Burger,Fried Zucchini,8.84669,14.07
Chocolate Chip Cookie,Vanilla Shake,Super Star with Cheese,8.84751,8.27
"Quesadilla, Chicken",Chocolate Malt,"Chicken Taquitos, 5 Pieces",8.85181,7.870000000000001
The 1/2 lb. Western Bacon Thickburger,Western Bacon Cheeseburger,Kid's Hand-Breaded Chicken Tenders,8.85286,18.669999999999998
Chocolate Chip Cookie,Strawberry Shake,Super Star with Cheese,8.85604,7.27
"Burrito Especial, Steak",The 1/3 lb. Low Carb Thickburger,Double Western Bacon Cheeseburger,8.85668,10.57
"Hand-Breaded Chicken Tenders, 5 Pieces",Big Chicken Fillet Sandwich,The 1/3 lb. Jalapeno Thickburger,8.8589,14.969999999999999
