Item 1,Item 2,Item 3,Metric,Price
"6"" Breakfast B.M.T",Footlong Crunchy Chicken Enchilada,Gluten-Free Bread,8.57504,16.75
Pepperoni Pizza,Cold Cut Combo Salad,Footlong Mediterranean Chicken,8.57535,15.5
Rotisserie-Style Chicken Caesar on Spinach Wrap,Steak,Footlong Falafel,8.57576,14.0
"6"" Pastrami Melt, Big Hot",Meatballs,"Footlong Pastrami Melt, Big Hot",8.57662,13.3
Gluten-Free Bread,"Footlong Bacon, Egg White & Cheese Flatbread","Footlong Black Forest Ham, Egg & Cheese",8.57708,13.0
Footlong Italian Hero,Orchard Chicken Salad,Footlong Steak & Cheese,8.57729,18.0
"6"" Sausage, Egg & Cheese Flatbread",Footlong B.L.T.,Footlong Turkey & Bacon,8.57768,17.0
"6"" Sea Salt & Pepper Fish",Footlong Egg & Cheese,Footlong Egg White & Cheese,8.57822,16.75
Kids Turkey Breast,"Footlong Sausage, Egg White & Cheese","Footlong Steak, Egg & Cheese",8.57842,18.0
Rye Bread,Footlong Chicken & Bacon Ranch Melt,"6"" Mega Melt",8.57861,18.0
Footlong Subway Melt,Footlong Breakfast B.M.T,Kids Turkey Breast,8.57935,18.0
"Footlong Pastrami Melt, Big Hot","6"" Corned Beef Reuben","Brownie, Gluten Free",8.57952,16.5
Spicy Italian Salad,Rotisserie-Style Chicken Caesar on Spinach Wrap,Footlong Meatball Marinara,8.58064,14.5
Footlong Roast Beef,Spicy Italian on Tomato Wrap,Chicken & Bacon Ranch Melt Salad,8.58068,15.5
Footlong Rotisserie-Style Chicken,Monterey Cheddar Bread,Footlong Sunrise Subway Melt Flatbread,8.58069,16.25
"Footlong Bacon, Egg & Cheese Flatbread",Gluten-Free Bread,Footlong Sweet Onion Chicken Teriyaki,8.58074,15.5
Teriyaki Glazed Chicken Strips,Footlong Mediterranean Steak,"Footlong Bacon, Egg White & Cheese Flatbread",8.5808,15.5
"Footlong Bacon, Egg & Cheese",Footlong Steak & Cheese,"6"" Egg White & Cheese Flatbread",8.58101,13.0
Beef Chili with Beans Soup,Meatball Marinara on Tomato Basil Wrap,Tuna on Tomato Basil Wrap,8.58107,11.0
Footlong Sunrise Subway Melt with Egg White,Spinach Wrap,Footlong Egg & Cheese Flatbread,8.58108,14.25
Veggie Delite Salad,Footlong Mega Melt,Chipotle Southwest Steak on Tomato Basil Wrap,8.58156,13.0
Subway Club Salad,Tuna on Tomato Basil Wrap,Footlong Chicken Caesar Melt Rotisserie Style,8.58161,13.75
"6"" Breakfast B.M.T",Footlong B.L.T.,"Footlong Black Forest Ham, Egg White & Cheese Flatbread",8.58164,15.5
"6"" Mega Melt with Egg White",Footlong Sunrise Subway Melt,"6"" Bacon, Egg White & Cheese Flatbread",8.58175,14.75
"6"" Orchard Chicken Salad",Turkey Breast on Spinach Wrap,Footlong Mega Melt Flatbread,8.58299,13.75
BBQ Rib Patty,Footlong Italian Hero,Footlong Roast Beef,8.58338,18.0
Footlong Mega Melt Flatbread,Rye Bread,"6"" Chicken & Bacon Ranch Melt",8.58384,15.5
Footlong Sunrise Subway Melt with Egg White,"6"" Sea Salt & Pepper Fish","6"" Bacon, Egg & Cheese Flatbread",8.58402,13.0
"Footlong Black Forest Ham, Egg White & Cheese","Footlong Pastrami Melt, Big Hot",Rotisserie-Style Chicken,8.58549,11.5
Rotisserie-Style Chicken Caesar on Spinach Wrap,Footlong Cubano,"Brownie, Gluten Free",8.58572,13.0
"6"" Crunchy Chicken Enchilada","Footlong Sausage, Egg & Cheese Flatbread","6"" B.L.T.",8.58629,14.25
Jalapeno Cheese/Cheddar Bread,Cheese Pizza,Footlong Breakfast B.M.T Flatbread,8.58755,9.5
Footlong Breakfast B.M.T,"6"" Malibu Garden Vegan Patty",Footlong Subway Club,8.58764,18.0
Footlong Mediterranean Steak,Footlong Subway Seafood SensationTM,Rotisserie-Style Chicken,8.58766,14.5
Chicken & Bacon Ranch Melt Salad,"6"" Turkey Italiano Melt",Footlong Mediterranean Chicken,8.58785,18.0
"6"" Breakfast B.M.T",Footlong Sweet Onion Chicken Teriyaki,Footlong Malibu Garden Vegan Patty,8.58789,18.0
"6"" Italian B.M.T.","6"" Bacon, Egg White & Cheese",Footlong Mega Melt,8.58832,15.0
Footlong Tuna,Chicken & Bacon Ranch Melt on Tomato Basil Wrap,Seafood Sensation,8.58881,17.5
Footlong Turkey Italiano Melt,Meatball Pizza,Cold Cut Combo Salad,8.58888,16.25
Rotisserie-Style Chicken Caesar on Spinach Wrap,"Footlong Sausage, Egg White & Cheese Flatbread",Spicy Italian Salad,8.5902,12.0
"6"" B.L.T.","6"" Sea Salt & Pepper Fish","Footlong Sausage, Egg & Cheese",8.59085,16.75
Italian B.M.T. on Tomato Basil Wrap,Italian B.M.T. Salad,Footlong Mega Melt with Egg White,8.59108,17.25
Footlong Pepperoni,"Footlong Bacon, Egg & Cheese Flatbread",Spinach Wrap,8.59121,15.0
Bacon Pizza,Footlong Veggie Patty,"6"" Egg & Cheese Flatbread",8.59138,11.0
"Footlong Bacon, Egg White & Cheese Flatbread",Footlong Subway Club,"6"" Breakfast B.M.T Flatbread",8.59152,15.5
"6"" Malibu Garden Vegan Patty","Footlong Steak, Egg & Cheese Flatbread",Cheese Pizza,8.59169,13.0
Italian Herbs & Cheese Bread,"Footlong Steak, Egg & Cheese",Footlong Turkey & Bacon Guacamole,8.59238,19.5
Footlong Mega Melt Flatbread with Egg White,"6"" Italian Hero Supreme",Spicy Italian Salad,8.59292,15.5
Spinach Wrap,"Footlong Black Forest Ham, Egg & Cheese Flatbread",Footlong Turkey & Bacon Guacamole,8.5941,17.0
Footlong Mega Melt,"6"" Corned Beef Reuben","6"" Egg White & Cheese",8.59419,17.5
Chocolate Chunk Muffin,"6"" Italian Hero Supreme",Footlong Cubano,8.59423,15.75
Footlong Breakfast B.M.T,"6"" Turkey & Bacon Guacamole",Footlong Turkey Breast & Black Forest Ham,8.59489,19.5
"Footlong Sausage, Egg & Cheese",Footlong Oven Roasted Chicken,"6"" Egg White & Cheese Flatbread",8.59512,15.5
Habanero Wrap,Footlong Subway Melt,"Footlong Steak, Egg & Cheese",8.59521,13.1
Rotisserie-Style Chicken Caesar on Spinach Wrap,"Brownie, Gluten Free",Footlong Buffalo Chicken Rotisserie-Style,8.5957,15.25
Cold Cut Combo Salad,Footlong Corned Beef Reuben,Pepperoni Pizza,8.59602,15.5
Rotisserie-Style Chicken,Footlong Chicken Parmesan,Footlong Cubano,8.59626,15.5
"6"" Sunrise Subway Melt with Egg White",Footlong Sunrise Subway Melt Flatbread,"6"" Sausage, Egg White & Cheese",8.59651,18.5
Tomato Basil Wrap,Footlong Mega Melt Flatbread,Roast Beef on Spinach Wrap,8.59662,10.75
Chicken & Bacon Ranch Melt Salad,Oven Roasted Chicken Breast on Spinach Wrap,Footlong Spicy Italian,8.59778,16.25
"Footlong Steak, Egg & Cheese Flatbread","6"" Turkey Breast & Black Forest Ham","Footlong Steak, Egg White & Cheese Flatbread",8.59803,13.0
"Footlong Bacon, Egg & Cheese Flatbread",Italian Herbs & Cheese Bread,Footlong Subway Seafood SensationTM,8.59808,15.5
Footlong Orchard Chicken Salad,"6"" Malibu Garden Vegan Patty","Footlong Steak, Egg & Cheese",8.59862,19.5
"6"" Mega Melt Flatbread with Egg White",Monterey Cheddar Bread,Footlong Mega Melt Flatbread,8.59887,9.5
Falafel,Footlong Breakfast B.M.T Flatbread,Footlong Steak & Cheese,8.59962,12.0
Footlong Egg White & Cheese Flatbread,"6"" Falafel",Footlong Egg & Cheese,8.60042,15.5
Footlong Tuna,Pepperoni Flatizza,Chicken & Bacon Ranch Melt Salad,8.60055,15.0
Oven Roasted Chicken Breast on Spinach Wrap,Spinach Wrap,Footlong Mega Melt Flatbread,8.60107,13.75
Footlong Mega Melt Flatbread,"6"" Pastrami","6"" Malibu Garden Vegan Patty",8.60124,15.5
Spicy Italian on Tomato Wrap,Chicken & Bacon Ranch Melt Salad,Footlong Oven Roasted Chicken,8.60151,15.5
"Footlong Bacon, Egg & Cheese Flatbread",Jalapeno Cheese/Cheddar Bread,Footlong Applewood Pulled Pork,8.60267,7.5
Tomato Basil Wrap,Footlong Sunrise Subway Melt with Egg White,Footlong Egg & Cheese Flatbread,8.6033,10.75
"Turkey, Bacon & Guacamole on Tomato Basil Wrap",Footlong Egg White & Cheese Flatbread,"6"" Sunrise Subway Melt",8.60331,17.0
Footlong Buffalo Chicken Rotisserie-Style,Chocolate Chunk Muffin,"6"" Italian Hero Supreme",8.60421,18.0
Footlong Oven Roasted Chicken,Footlong Italian Hero,BBQ Rib Patty,8.60422,18.0
Footlong Buffalo Chicken Rotisserie-Style,Footlong Chicken Parmesan,Rotisserie-Style Chicken,8.60623,17.75
Cinnamon Rolls,"6"" Sunrise Subway Melt with Egg White","Footlong Bacon, Egg & Cheese Flatbread",8.60626,14.25
Footlong Egg & Cheese,Footlong Black Forest Ham,Footlong Egg White & Cheese Flatbread,8.60684,15.5
Roast Beef Salad,Footlong Italian B.M.T.,Footlong Chicken Caesar Melt Rotisserie Style,8.60701,17.25
"Brownie, Gluten Free","Footlong Pastrami Melt, Big Hot","6"" Pizza Sub Melt",8.60761,16.5
Footlong Mega Melt with Egg White,Rotisserie-Style Chicken Caesar on Spinach Wrap,Rotisserie-Style Chicken Salad,8.60843,10.25
Footlong Corned Beef Reuben,"6"" Turkey Italiano Melt",Chicken & Bacon Ranch Melt Salad,8.60852,18.0
Footlong Veggie Delite,"6"" Breakfast B.M.T",Footlong Mediterranean Steak,8.60883,17.0
"6"" Subway Seafood SensationTM","Footlong Sausage, Egg & Cheese",Footlong Turkey Breast,8.60902,18.0
"Footlong Bacon, Egg & Cheese Flatbread",Gluten-Free Bread,Footlong Orchard Chicken Salad,8.60929,17.0
Teriyaki Glazed Chicken Strips,Footlong Sunrise Subway Melt with Egg White,Footlong Breakfast B.M.T Flatbread with Egg White,8.60947,14.25
"Footlong Black Forest Ham, Egg & Cheese","Footlong Steak, Egg White & Cheese Flatbread","6"" Malibu Garden Vegan Patty",8.60979,13.0
Footlong Tuna,Footlong Big Cheesy,BBQ Rib Patty,8.61017,17.0
Footlong Sunrise Subway Melt Flatbread,Footlong Turkey Breast & Black Forest Ham,"6"" Steak & Cheese",8.61083,19.75
Roast Beef Salad,Tuna on Tomato Basil Wrap,Footlong Mediterranean Steak,8.61111,14.5
"6"" Steak, Egg White & Cheese",Footlong Turkey & Bacon,"Footlong Steak, Egg & Cheese",8.61162,19.5
Jalapeno Cheese/Cheddar Bread,"Footlong Sausage, Egg & Cheese Flatbread",Cheese Pizza,8.61186,9.5
"6"" Mediterranean Steak","6"" Turkey Breast",Footlong Mega Melt Flatbread,8.61221,15.5
"6"" Breakfast B.M.T",Footlong Egg White & Cheese Flatbread,Footlong Subway Melt,8.61242,15.5
"6"" Bacon, Egg & Cheese Flatbread",Meatball Pizza,Footlong Egg White & Cheese Flatbread,8.61284,13.0
Chocolate Chunk Muffin,Meatball Marinara on Tomato Basil Wrap,Italian B.M.T. on Tomato Basil Wrap,8.61329,16.25
"Footlong Bacon, Egg & Cheese Flatbread",Tomato Basil Wrap,Footlong Pepperoni,8.61344,11.5
"Footlong Black Forest Ham, Egg White & Cheese Flatbread","6"" Steak, Egg & Cheese","Footlong Steak, Egg White & Cheese Flatbread",8.61347,13.0
"6"" Chicken Caesar Melt Rotisserie Style",Meatballs,Footlong Chicken & Bacon Ranch Melt,8.61371,19.75
Footlong Mega Melt,Veggie Delite on Spinach Wrap,"6"" Mediterranean Chicken",8.61392,15.25
Chicken & Bacon Ranch Melt Salad,Footlong Mediterranean Chicken,"6"" Spicy Italian",8.61419,18.0
"6"" Sausage, Egg & Cheese",Footlong Sea Salt & Pepper Fish,"6"" Black Forest Ham",8.61469,13.5
"6"" Turkey Breast & Black Forest Ham","Footlong Steak, Egg & Cheese",Footlong Turkey & Bacon Avocado,8.61512,19.5
Meatball Pizza,Cold Cut Combo Salad,Footlong Spicy Italian,8.61521,18.0
Italian Herbs & Cheese Bread,Cheese Pizza,Footlong Breakfast B.M.T Flatbread,8.61533,13.0
"Footlong Sausage, Egg & Cheese",Footlong Italian B.M.T.,Veggie Patty,8.61561,18.0
"6"" Sausage, Egg & Cheese Flatbread","Footlong Bacon, Egg White & Cheese Flatbread",Footlong Subway Club,8.61583,13.0
Footlong Turkey & Bacon Guacamole,Tomato Basil Wrap,"Footlong Black Forest Ham, Egg & Cheese Flatbread",8.61633,13.5
Footlong Orchard Chicken Salad,"6"" Breakfast B.M.T",Footlong Malibu Garden Vegan Patty,8.61643,19.5
Footlong Pepperoni,"Footlong Sausage, Egg & Cheese",Falafel,8.61709,14.0
"Footlong Sausage, Egg & Cheese","6"" Black Forest Ham, Egg White & Cheese Flatbread",Cinnamon Rolls,8.61714,15.5
"Footlong Steak, Egg & Cheese",Monterey Cheddar Bread,Footlong Turkey & Bacon Guacamole,8.61728,16.0
"Footlong Black Forest Ham, Egg White & Cheese",Footlong Subway Melt,"6"" Bacon, Egg & Cheese Flatbread",8.61776,13.0
"6"" Steak, Egg & Cheese","Footlong Black Forest Ham, Egg White & Cheese",Footlong Turkey & Bacon Avocado,8.61828,17.0
Footlong Rotisserie-Style Chicken,Footlong Sunrise Subway Melt,"6"" Turkey Breast & Black Forest Ham",8.6183,18.0
Footlong Mega Melt Flatbread,"6"" Buffalo Chicken with Chicken Strips","6"" Malibu Garden Vegan Patty",8.61876,14.25
Footlong Mega Melt Flatbread,Roast Beef on Spinach Wrap,Habanero Wrap,8.61885,9.35
"6"" Black Forest Ham, Egg White & Cheese Flatbread",Black Forest Ham on Tomato Basil Wrap,Footlong Mega Melt Flatbread,8.61898,13.0
Footlong Veggie Delite,Roast Beef on Spinach Wrap,Footlong Breakfast B.M.T Flatbread,8.61971,13.25
Rotisserie-Style Chicken,Footlong Mediterranean Steak,Footlong Applewood Pulled Pork,8.62002,10.0
"6"" Steak, Egg & Cheese",Footlong Crunchy Chicken Enchilada,"6"" Steak, Egg White & Cheese",8.62024,16.75
"Footlong Steak, Egg & Cheese Flatbread",Footlong Egg White & Cheese Flatbread,"6"" Subway Seafood SensationTM",8.62031,13.0
Footlong Mega Melt with Egg White,"6"" Black Forest Ham, Egg White & Cheese Flatbread","6"" Sunrise Subway Melt Flatbread",8.62108,14.75
Footlong Pastrami,Chicken & Bacon Ranch Melt on Tomato Basil Wrap,Tuna Salad,8.62113,17.5
"6"" Breakfast B.M.T",Pepperoni Pizza,Footlong Egg White & Cheese,8.62119,15.5
Italian B.M.T. on Tomato Basil Wrap,Footlong Mega Melt,Kids Veggie Delite,8.62148,16.5
Footlong Mega Melt,"6"" Pizza Sub Melt","6"" Egg White & Cheese",8.62229,17.5
Parmesan Oregano Bread,Footlong Mega Melt,"6"" Chicken & Bacon Ranch Melt",8.62292,13.3
Monterey Cheddar Bread,Footlong Subway Seafood SensationTM,"Footlong Bacon, Egg & Cheese Flatbread",8.62297,12.0
Tomato Basil Wrap,Footlong Mega Melt Flatbread,Oven Roasted Chicken Breast on Spinach Wrap,8.62329,10.25
"6"" Egg White & Cheese Flatbread",Footlong Mega Melt,"6"" Turkey Italiano Melt",8.6234,15.0
Footlong B.L.T.,"Footlong Steak, Egg & Cheese","6"" Turkey & Bacon",8.62366,19.5
Footlong Breakfast B.M.T with Egg White,Kids Black Forest Ham,"Footlong Steak, Egg & Cheese",8.62368,16.25
Footlong Steak & Cheese,Falafel,"Footlong Sausage, Egg & Cheese Flatbread",8.62393,12.0
"6"" Italian Hero Supreme","6"" Pastrami Melt, Big Hot",Chicken & Bacon Ranch Melt on Tomato Basil Wrap,8.62404,13.8
Footlong Pizza Sub Melt,Cold Cut Combo Salad,Pepperoni Pizza,8.62412,15.5
"Footlong Bacon, Egg White & Cheese","6"" Egg & Cheese Flatbread","Footlong Steak, Egg White & Cheese",8.62442,13.0
Footlong Sunrise Subway Melt with Egg White,Footlong Egg White & Cheese Flatbread,"6"" Egg & Cheese Flatbread",8.62493,11.75
Footlong Rotisserie-Style Chicken,Footlong Sea Salt & Pepper Fish,Teriyaki Glazed Chicken Strips,8.62536,13.5
Habanero Wrap,Footlong Sunrise Subway Melt with Egg White,Footlong Egg & Cheese Flatbread,8.62553,9.35
Cold Cut Combo Salad,Footlong Caesar Chicken Melt with Chicken Strips,Footlong Subway Seafood SensationTM,8.62622,20.75
Teriyaki Glazed Chicken Strips,Footlong Meatball Marinara,Footlong Sunrise Subway Melt with Egg White,8.62625,16.75
Footlong Breakfast B.M.T Flatbread,Footlong Chicken Strips,"6"" Egg White & Cheese Flatbread",8.62651,14.5
Footlong Subway Club,"6"" Turkey & Bacon",Footlong Sunrise Subway Melt,8.62756,19.5
Footlong Mega Melt Flatbread with Egg White,Cold Cut Combo on Tomato Basil Wrap,Spicy Italian Salad,8.628,15.5
Footlong Chicken Strips,"6"" Black Forest Ham, Egg White & Cheese",Footlong Sunrise Subway Melt,8.62808,17.0
Meatball Marinara Salad,Footlong Italian Hero Supreme,"6"" Italian Hero",8.62813,18.0
Kids Turkey Breast,Footlong Cubano,"Footlong Bacon, Egg & Cheese",8.62822,15.0
"6"" Sunrise Subway Melt Flatbread with Egg White",Footlong Breakfast B.M.T Flatbread,"6"" Sunrise Subway Melt with Egg White",8.6287,16.0
Footlong Cubano,Italian White Bread,"Footlong Steak, Egg & Cheese",8.62899,17.5
Chocolate Chunk Muffin,Footlong Cubano,Cold Cut Combo on Tomato Basil Wrap,8.62932,15.75
Gluten-Free Bread,Footlong Subway Club,Footlong Breakfast B.M.T Flatbread,8.62954,15.5
"6"" Veggie Patty",Steak & Cheese on Tomato Basil Wrap,Footlong Breakfast B.M.T Flatbread,8.63008,15.5
Cold Cut Combo Salad,Footlong Italian Hero,Cheese Pizza,8.63031,15.5
Footlong Applewood Pulled Pork,Italian Herbs & Cheese Bread,"Footlong Bacon, Egg & Cheese Flatbread",8.63045,11.0
Footlong Mega Melt with Egg White,"6"" Breakfast B.M.T Flatbread","6"" Malibu Garden Vegan Patty",8.63069,17.25
Beef Chili with Beans Soup,"Footlong Pastrami Melt, Big Hot","6"" Turkey Italiano Melt",8.63083,14.0
Footlong Crunchy Chicken Enchilada,Rotisserie-Style Chicken Caesar on Spinach Wrap,Steak,8.63085,13.25
Footlong Veggie Patty,Cheese Flatizza,"Footlong Black Forest Ham, Egg & Cheese Flatbread",8.63105,13.0
Footlong Breakfast B.M.T Flatbread,"6"" Turkey & Bacon","6"" Sea Salt & Pepper Fish",8.63115,15.75
Footlong Italian Hero,Footlong Steak & Cheese,Roast Beef Salad,8.63233,18.0
Steak & Cheese on Tomato Basil Wrap,Footlong Chicken & Bacon Ranch Melt,Loaded Baked Potato with Bacon Soup,8.63303,14.5
"6"" Chicken Strips",Footlong Falafel,"6"" Sunrise Subway Melt Flatbread",8.63344,19.0
Footlong Veggie Delite,Footlong Sunrise Subway Melt,"6"" Chicken Caesar Melt Rotisserie Style",8.63355,18.75
Cold Cut Combo Salad,Footlong Turkey Italiano Melt,Sausage Pizza,8.63378,13.75
Chicken & Bacon Ranch Melt on Tomato Basil Wrap,Footlong Chicken Parmesan,Creamy Chicken & Wild Rice Soup,8.63391,16.0
"6"" B.L.T.","Footlong Bacon, Egg White & Cheese","Footlong Black Forest Ham, Egg & Cheese",8.63429,13.0
Footlong Mega Melt,Veggie Delite on Spinach Wrap,"6"" Corned Beef Reuben",8.6346,15.25
Meatball Marinara on Tomato Basil Wrap,Footlong Chicken Caesar Melt Rotisserie Style,Orchard Chicken Salad,8.63465,17.25
Chicken & Bacon Ranch Melt Salad,Spicy Italian Flatizza,Footlong Turkey Italiano Melt,8.63482,13.75
Footlong Corned Beef Reuben,"6"" Spicy Italian",Chicken & Bacon Ranch Melt Salad,8.63486,18.0
"Footlong Bacon, Egg & Cheese Flatbread",Habanero Wrap,Footlong Pepperoni,8.63566,10.1
Teriyaki Glazed Chicken Strips,"Footlong Sausage, Egg White & Cheese Flatbread",Footlong Sunrise Subway Melt with Egg White,8.63581,14.25
Chicken & Bacon Ranch Melt Salad,Footlong Pizza Sub Melt,"6"" Turkey Italiano Melt",8.63662,18.0
"Brownie, Gluten Free",Sweet Onion Chicken Teriyaki on Tomato Basil Wrap,Footlong Italian Hero,8.63705,17.0
Chicken & Bacon Ranch Melt on Tomato Basil Wrap,Broccoli Cheddar Soup,Footlong Mediterranean Chicken,8.63809,14.5
Kids Turkey Breast,Footlong Buffalo Chicken Rotisserie-Style,"Footlong Bacon, Egg & Cheese",8.6382,17.25
Footlong Pepperoni,Footlong Malibu Garden Vegan Patty,"6"" Bacon, Egg & Cheese Flatbread",8.63824,15.0
"Footlong Black Forest Ham, Egg & Cheese Flatbread",Habanero Wrap,Footlong Turkey & Bacon Guacamole,8.63855,12.1
Chicken & Bacon Ranch Melt on Tomato Basil Wrap,Footlong Buffalo Chicken with Chicken Strips,Tuna Salad,8.63865,16.75
"6"" Roast Beef",Footlong Breakfast B.M.T,Footlong Egg White & Cheese Flatbread,8.63881,15.5
Footlong Buffalo Chicken Rotisserie-Style,"Footlong Steak, Egg & Cheese",Italian White Bread,8.63897,19.75
Cold Cut Combo on Tomato Basil Wrap,Footlong Buffalo Chicken Rotisserie-Style,Chocolate Chunk Muffin,8.6393,18.0
"Footlong Bacon, Egg & Cheese Flatbread",Bacon Pizza,Jalapeno Cheese/Cheddar Bread,8.63957,7.5
Italian Herbs & Cheese Bread,Cheese Pizza,"Footlong Sausage, Egg & Cheese Flatbread",8.63964,13.0
Monterey Cheddar Bread,Cheese Pizza,Footlong Breakfast B.M.T Flatbread,8.64022,9.5
Footlong Mega Melt with Egg White,Rotisserie-Style Chicken,Footlong Pepperoni,8.64059,13.25
Footlong Italian Hero,Chipotle Southwest Steak on Tomato Basil Wrap,Subway Club Salad,8.64062,14.5
"Footlong Sausage, Egg & Cheese","6"" Applewood Pulled Pork",Footlong Turkey Breast,8.64138,13.5
"6"" Turkey Breast",Footlong Breakfast B.M.T,Cheese Pizza,8.64175,15.5
"6"" Rotisserie-Style Chicken","6"" Sunrise Subway Melt with Egg White",Footlong Mega Melt,8.64176,16.25
"6"" Sunrise Subway Melt Flatbread",Footlong Mediterranean Steak,"6"" Bacon, Egg White & Cheese Flatbread",8.64263,15.5
"6"" Steak, Egg White & Cheese",Footlong Breakfast B.M.T,"6"" Sea Salt & Pepper Fish",8.64333,16.75
"Footlong Steak, Egg White & Cheese","6"" Bacon, Egg & Cheese Flatbread",Footlong Sweet Onion Chicken Teriyaki,8.64375,15.5
Roast Beef on Spinach Wrap,"Footlong Sausage, Egg & Cheese Flatbread",Footlong Veggie Delite,8.64402,13.25
"6"" Steak, Egg & Cheese","Footlong Bacon, Egg White & Cheese",Footlong Sweet Onion Chicken Teriyaki,8.64422,15.5
"6"" Egg & Cheese Flatbread",Footlong Veggie Patty,Pepperoni Pizza,8.64528,13.0
Habanero Wrap,Oven Roasted Chicken Breast on Spinach Wrap,Footlong Mega Melt Flatbread,8.64551,8.85
"Brownie, Gluten Free",Italian B.M.T. on Tomato Basil Wrap,Footlong Mediterranean Chicken,8.64599,17.0
"Footlong Sausage, Egg & Cheese",Veggie Delite Salad,Footlong Cubano,8.64606,16.5
"6"" Mega Melt","6"" Black Forest Ham",Footlong Mega Melt Flatbread with Egg White,8.64618,15.5
"6"" Turkey & Bacon Guacamole","Footlong Black Forest Ham, Egg & Cheese",Footlong Malibu Garden Vegan Patty,8.64636,17.0
Footlong Veggie Delite,Oven Roasted Chicken Breast on Spinach Wrap,Footlong Breakfast B.M.T Flatbread,8.64638,12.75
Footlong Falafel,Footlong Chicken Salad,Teriyaki Glazed Chicken Strips,8.64669,19.0
Jalapeno Cheese/Cheddar Bread,"Footlong Sausage, Egg & Cheese",Footlong Sweet Onion Chicken Teriyaki,8.64704,14.5
BBQ Pulled Pork,Footlong Caesar Chicken Melt with Chicken Strips,Spicy Italian on Tomato Wrap,8.64774,13.0
Footlong Turkey Italiano Melt,Rotisserie-Style Chicken Caesar on Spinach Wrap,Tuna Salad,8.64914,12.75
Footlong Mega Melt,"6"" Egg White & Cheese Flatbread","6"" Spicy Italian",8.64973,15.0
"Footlong Sausage, Egg White & Cheese",Kids Black Forest Ham,"Footlong Steak, Egg & Cheese",8.65057,18.0
Footlong Sunrise Subway Melt Flatbread with Egg White,"6"" Falafel","6"" Steak, Egg & Cheese",8.65062,15.5
Footlong Chicken Strips,"6"" Egg White & Cheese Flatbread","Footlong Sausage, Egg & Cheese Flatbread",8.65082,14.5
Kids Turkey Breast,Footlong Breakfast B.M.T Flatbread,Footlong Pepperoni,8.65103,15.0
"6"" Veggie Patty","6"" Italian Hero",Footlong Sunrise Subway Melt Flatbread,8.6512,19.75
Footlong Subway Melt,Kids Black Forest Ham,Footlong Breakfast B.M.T,8.6515,18.0
Footlong Mega Melt Flatbread with Egg White,"6"" Bacon, Egg White & Cheese Flatbread","6"" Bacon, Egg & Cheese",8.65221,10.5
"Footlong Bacon, Egg & Cheese Flatbread","6"" Egg White & Cheese Flatbread",Footlong Chicken Salad,8.65254,14.5
"6"" Applewood Pulled Pork",Footlong Egg White & Cheese Flatbread,"Footlong Steak, Egg & Cheese Flatbread",8.65267,8.5
"6"" Sunrise Subway Melt Flatbread with Egg White","6"" Sunrise Subway Melt with Egg White","Footlong Sausage, Egg & Cheese Flatbread",8.65301,16.0
Veggie Flatizza,"6"" Steak, Egg White & Cheese Flatbread",Footlong Mega Melt,8.65336,12.5
Footlong Turkey & Bacon Guacamole,"6"" Breakfast B.M.T Flatbread","6"" Sea Salt & Pepper Fish",8.65348,18.25
"Footlong Sausage, Egg & Cheese Flatbread",Gluten-Free Bread,Footlong Subway Club,8.65385,15.5
"Footlong Bacon, Egg White & Cheese Flatbread","6"" Egg & Cheese Flatbread",Footlong B.L.T.,8.6543,13.0
"Footlong Sausage, Egg & Cheese Flatbread","6"" Veggie Patty",Steak & Cheese on Tomato Basil Wrap,8.65439,15.5
Footlong Mega Melt with Egg White,"6"" Malibu Garden Vegan Patty","6"" Sausage, Egg & Cheese Flatbread",8.655,14.75
Footlong Applewood Pulled Pork,Monterey Cheddar Bread,"Footlong Bacon, Egg & Cheese Flatbread",8.65534,7.5
"6"" Subway Seafood SensationTM",Footlong Turkey Breast & Black Forest Ham,"Footlong Sausage, Egg & Cheese",8.6554,18.0
"Footlong Sausage, Egg & Cheese Flatbread","6"" Turkey & Bacon","6"" Sea Salt & Pepper Fish",8.65546,15.75
Footlong Egg White & Cheese Flatbread,"6"" Crunchy Chicken Enchilada",Footlong Egg & Cheese,8.65551,14.25
"Footlong Steak, Egg & Cheese",Footlong Subway Seafood SensationTM,"6"" Turkey Breast",8.65573,18.0
"6"" B.L.T.",Footlong Sunrise Subway Melt Flatbread,"6"" Mega Melt Flatbread with Egg White",8.65578,17.25
Veggie Delite Salad,Footlong Buffalo Chicken Rotisserie-Style,"Footlong Sausage, Egg & Cheese",8.65604,18.75
"Footlong Bacon, Egg White & Cheese Flatbread","Footlong Black Forest Ham, Egg White & Cheese Flatbread","6"" Black Forest Ham, Egg & Cheese",8.65619,13.0
Footlong Mega Melt Flatbread,"6"" Cubano",Gluten-Free Bread,8.65677,15.5
Bacon Pizza,Rotisserie-Style Chicken,Footlong Mediterranean Steak,8.65692,10.0
Footlong Sunrise Subway Melt Flatbread with Egg White,Footlong Black Forest Ham,"6"" Steak, Egg & Cheese",8.65704,15.5
"Footlong Pastrami Melt, Big Hot",Beef Chili with Beans Soup,"6"" Spicy Italian",8.65716,14.0
Footlong Chicken Parmesan,Teriyaki Glazed Chicken Strips,Footlong Breakfast B.M.T with Egg White,8.65751,17.75
