Item,Serving Size,Total Fat,Carbohydrates,Protein,Sugar,Fiber,Sodium,Cholesterol,Calories,Saturated Fat,Trans Fat,Carbs Metric,Cholesterol Metric,Fat Metric,Sodium Metric,Protein Metric,Price,Saturated Fat Metric
Hawaiian *Local Specialty* - Personal Pan Pizza® Slice,70.3,5.0,18.0,6.0,3.0,1.0,330.0,10.0,140.0,2.0,0.0,0.8571428571428571,0.47619047619047616,0.9276437847866419,1.9642857142857144,1.7142857142857144,15.49,1.4285714285714286
Italian Classic - Personal Pan Pizza® Slice,,10.0,17.0,8.0,2.0,1.0,400.0,20.0,190.0,4.0,0.0,0.5964912280701755,0.7017543859649122,1.367053998632946,1.7543859649122806,1.6842105263157894,15.49,2.1052631578947367
Ohio's Best *Local Specialty* - Personal Pan Pizza® Slice,83.8,9.0,18.0,7.0,2.0,2.0,370.0,15.0,180.0,3.0,0.0,0.6666666666666667,0.5555555555555556,1.2987012987012987,1.7129629629629628,1.5555555555555556,16.49,1.6666666666666667
Super Supreme - Personal Pan Pizza® Slice,90.6,11.0,18.0,9.0,2.0,1.0,470.0,20.0,210.0,4.0,0.0,0.5714285714285715,0.6349206349206349,1.3605442176870748,1.8650793650793651,1.7142857142857144,16.49,1.9047619047619049
Taco Pizza *Local Specialty* - Personal Pan Pizza® Slice,83.5,7.0,19.0,7.0,2.0,2.0,330.0,15.0,170.0,3.0,0.0,0.7450980392156863,0.5882352941176471,1.0695187165775402,1.6176470588235294,1.6470588235294117,4.79,1.7647058823529411
American Chicken Club *Local Specialty* - Small Original Pan Slice,73.8,8.0,16.0,7.0,2.0,1.0,320.0,15.0,170.0,2.5,0.0,0.6274509803921569,0.5882352941176471,1.2223071046600458,1.5686274509803921,1.6470588235294117,16.49,1.4705882352941175
Fiesta Taco (Beef) - Small Original Pan Slice,78.5,8.0,19.0,6.0,2.0,2.0,330.0,10.0,180.0,2.5,0.0,0.7037037037037037,0.37037037037037035,1.1544011544011545,1.5277777777777777,1.3333333333333333,15.49,1.3888888888888888
Fiesta Taco (Chicken) - Small Original Pan Slice,79.7,7.0,19.0,7.0,2.0,2.0,300.0,10.0,170.0,2.0,0.0,0.7450980392156863,0.39215686274509803,1.0695187165775402,1.4705882352941178,1.6470588235294117,16.49,1.1764705882352942
Garden Chicken *Local Specialty* - Small Original Pan Slice,70.6,5.0,16.0,7.0,2.0,1.0,290.0,10.0,140.0,2.0,0.0,0.7619047619047619,0.47619047619047616,0.9276437847866419,1.7261904761904765,2.0,16.49,1.4285714285714286
Garden Fresh *Local Specialty* - Small Original Pan Slice,78.7,5.0,17.0,5.0,2.0,1.0,260.0,10.0,130.0,2.0,0.0,0.8717948717948719,0.5128205128205129,0.999000999000999,1.6666666666666667,1.5384615384615385,15.49,1.5384615384615385
Ohio's Best *Local Specialty* - Small Original Pan Slice,78.6,8.0,16.0,6.0,2.0,1.0,340.0,15.0,160.0,3.0,0.0,0.6666666666666667,0.625,1.2987012987012987,1.7708333333333335,1.5,16.49,1.875
Super Supreme - Small Original Pan Slice,82.7,10.0,16.0,8.0,2.0,1.0,420.0,20.0,180.0,3.5,0.0,0.5925925925925927,0.7407407407407407,1.4430014430014428,1.9444444444444446,1.777777777777778,16.49,1.9444444444444444
Taco Pizza *Local Specialty* - Small Original Pan Slice,76.4,7.0,17.0,7.0,2.0,2.0,290.0,15.0,160.0,3.0,0.0,0.7083333333333334,0.625,1.1363636363636362,1.5104166666666667,1.75,15.49,1.875
American Chicken Club *Local Specialty* - Small Hand Tossed Slice,71.8,7.0,17.0,7.0,1.0,1.0,270.0,15.0,160.0,2.5,0.0,0.7083333333333334,0.625,1.1363636363636362,1.40625,1.75,16.49,1.5625
Fiesta Taco (Beef) - Small Hand Tossed Slice,76.6,7.0,20.0,6.0,1.0,2.0,280.0,10.0,170.0,2.5,0.0,0.7843137254901961,0.39215686274509803,1.0695187165775402,1.3725490196078431,1.4117647058823528,15.49,1.4705882352941175
Fiesta Taco (Chicken) - Small Hand Tossed Slice,77.7,5.0,20.0,6.0,1.0,2.0,250.0,10.0,150.0,1.5,0.0,0.888888888888889,0.4444444444444445,0.8658008658008658,1.388888888888889,1.6,16.49,1.0
Garden Fresh *Local Specialty* - Small Hand Tossed Slice,76.7,3.5,18.0,5.0,1.0,1.0,220.0,10.0,120.0,1.5,0.0,1.0,0.5555555555555556,0.7575757575757576,1.5277777777777777,1.6666666666666665,15.49,1.25
Ohio's Best *Local Specialty* - Small Hand Tossed Slice,76.6,6.0,17.0,6.0,1.0,1.0,300.0,15.0,150.0,2.5,0.0,0.7555555555555555,0.6666666666666667,1.0389610389610389,1.6666666666666667,1.6,16.49,1.6666666666666667
Super Supreme - Small Hand Tossed Slice,81.4,9.0,17.0,7.0,1.0,1.0,380.0,20.0,170.0,3.5,0.0,0.6666666666666667,0.7843137254901961,1.3750954927425516,1.8627450980392157,1.6470588235294117,16.49,2.0588235294117645
Taco Pizza *Local Specialty* - Small Hand Tossed Slice,74.4,5.0,18.0,6.0,1.0,2.0,250.0,15.0,140.0,2.5,0.0,0.8571428571428571,0.7142857142857143,0.9276437847866419,1.4880952380952381,1.7142857142857144,15.49,1.7857142857142856
Super Supreme - Small Thin 'N Crispy® Slice,72.7,8.0,14.0,7.0,2.0,1.0,390.0,20.0,150.0,3.0,0.0,0.6222222222222222,0.888888888888889,1.3852813852813854,2.166666666666667,1.8666666666666667,16.49,2.0
American Chicken Club *Local Specialty* - Medium Original Pan Slice,124.8,15.0,29.0,11.0,2.0,2.0,490.0,30.0,300.0,5.0,0.0,0.6444444444444445,0.6666666666666667,1.2987012987012987,1.3611111111111112,1.4666666666666668,16.49,1.6666666666666667
Badger Special *Local Specialty* - Medium Original Pan Slice,113.8,12.0,28.0,11.0,1.0,2.0,490.0,25.0,270.0,5.0,0.0,0.691358024691358,0.6172839506172839,1.1544011544011545,1.5123456790123457,1.6296296296296298,13.49,1.8518518518518516
BBQ Beef - Medium Original Pan Slice,118.1,12.0,31.0,12.0,4.0,2.0,540.0,25.0,280.0,4.5,0.0,0.7380952380952381,0.5952380952380952,1.1131725417439704,1.6071428571428572,1.7142857142857144,15.49,1.607142857142857
BBQ Chicken *Local Specialty* - Medium Original Pan Slice,111.1,9.0,33.0,12.0,6.0,2.0,470.0,30.0,260.0,3.5,0.0,0.8461538461538461,0.7692307692307693,0.8991008991008992,1.5064102564102564,1.8461538461538463,12.49,1.3461538461538463
BBQ Lover's *Local Specialty* - Medium Original Pan Slice,108.5,12.0,33.0,11.0,6.0,2.0,530.0,25.0,290.0,4.5,0.0,0.7586206896551725,0.574712643678161,1.0747872816838333,1.5229885057471266,1.5172413793103448,12.49,1.5517241379310345
BLT *Local Specialty* - Medium Original Pan Slice,115.2,15.0,27.0,10.0,1.0,2.0,440.0,25.0,290.0,4.5,0.0,0.6206896551724138,0.574712643678161,1.3434841021047916,1.264367816091954,1.3793103448275863,12.49,1.5517241379310345
Fiesta Taco (Beef) - Medium Original Pan Slice,141.3,14.0,35.0,11.0,2.0,4.0,560.0,20.0,310.0,4.5,0.0,0.7526881720430108,0.43010752688172044,1.1730205278592374,1.5053763440860215,1.4193548387096775,15.49,1.4516129032258065
Fiesta Taco (Chicken) - Medium Original Pan Slice,142.3,12.0,35.0,11.0,2.0,4.0,510.0,20.0,290.0,3.5,0.0,0.8045977011494253,0.45977011494252873,1.0747872816838333,1.4655172413793103,1.5172413793103448,16.49,1.206896551724138
Garden Chicken *Local Specialty* - Medium Original Pan Slice,118.0,9.0,29.0,11.0,1.0,2.0,440.0,20.0,240.0,3.5,0.0,0.8055555555555556,0.5555555555555556,0.974025974025974,1.5277777777777777,1.8333333333333333,12.49,1.4583333333333333
Garden Fresh *Local Specialty* - Medium Original Pan Slice,129.1,9.0,29.0,9.0,2.0,2.0,400.0,15.0,240.0,3.5,0.0,0.8055555555555556,0.4166666666666667,0.974025974025974,1.388888888888889,1.5,15.49,1.4583333333333333
Hawaiian *Local Specialty* - Medium Original Pan Slice,113.7,9.0,30.0,10.0,3.0,2.0,500.0,20.0,240.0,3.5,0.0,0.8333333333333334,0.5555555555555556,0.974025974025974,1.7361111111111114,1.6666666666666665,15.49,1.4583333333333333
Hawaiian Luau - Medium Original Pan Slice,108.5,10.0,29.0,10.0,2.0,2.0,480.0,20.0,240.0,3.5,0.0,0.8055555555555556,0.5555555555555556,1.0822510822510822,1.6666666666666667,1.6666666666666665,15.49,1.4583333333333333
Ohio's Best *Local Specialty* - Medium Original Pan Slice,133.2,14.0,29.0,11.0,2.0,2.0,540.0,25.0,280.0,5.0,0.0,0.6904761904761906,0.5952380952380952,1.2987012987012987,1.6071428571428572,1.5714285714285714,12.49,1.7857142857142856
Super Supreme - Medium Original Pan Slice,139.4,16.0,29.0,13.0,2.0,2.0,670.0,35.0,310.0,6.0,0.0,0.6236559139784946,0.7526881720430108,1.3405948889819856,1.8010752688172043,1.6774193548387097,16.49,1.935483870967742
Taco Pizza *Local Specialty* - Medium Original Pan Slice,146.7,14.0,32.0,13.0,2.0,4.0,560.0,30.0,310.0,6.0,0.0,0.6881720430107527,0.6451612903225806,1.1730205278592374,1.5053763440860215,1.6774193548387097,12.49,1.935483870967742
American Chicken Club *Local Specialty* - Medium Hand Tossed Slice,113.7,12.0,26.0,10.0,2.0,2.0,430.0,25.0,260.0,4.0,0.0,0.6666666666666667,0.6410256410256411,1.1988011988011988,1.3782051282051282,1.5384615384615385,16.49,1.5384615384615385
Badger Special *Local Specialty* - Medium Hand Tossed Slice,102.5,9.0,26.0,10.0,1.0,2.0,420.0,25.0,230.0,4.5,0.0,0.7536231884057971,0.7246376811594203,1.0163749294184077,1.5217391304347825,1.7391304347826086,15.49,1.956521739130435
BBQ Beef - Medium Hand Tossed Slice,107.5,9.0,29.0,11.0,4.0,2.0,480.0,25.0,240.0,4.0,0.0,0.8055555555555556,0.6944444444444445,0.974025974025974,1.6666666666666667,1.8333333333333333,15.49,1.6666666666666667
BBQ Chicken *Local Specialty* - Medium Hand Tossed Slice,99.4,6.0,30.0,11.0,6.0,2.0,400.0,25.0,220.0,2.5,0.0,0.9090909090909091,0.7575757575757576,0.7083825265643447,1.5151515151515151,2.0,15.49,1.1363636363636365
BBQ Lover's *Local Specialty* - Medium Hand Tossed Slice,97.1,9.0,30.0,10.0,6.0,2.0,470.0,25.0,240.0,4.0,0.0,0.8333333333333334,0.6944444444444445,0.974025974025974,1.6319444444444444,1.6666666666666665,15.49,1.6666666666666667
BLT *Local Specialty* - Medium Hand Tossed Slice,104.1,12.0,25.0,9.0,1.0,2.0,380.0,25.0,250.0,4.0,0.0,0.6666666666666667,0.6666666666666667,1.2467532467532467,1.2666666666666668,1.44,15.49,1.6
Fiesta Taco (Beef) - Medium Hand Tossed Slice,131.7,12.0,33.0,10.0,2.0,3.0,500.0,20.0,280.0,4.0,0.0,0.7857142857142857,0.47619047619047616,1.1131725417439704,1.4880952380952381,1.4285714285714284,15.49,1.4285714285714286
Fiesta Taco (Chicken) - Medium Hand Tossed Slice,132.8,9.0,33.0,11.0,2.0,3.0,450.0,20.0,250.0,3.0,0.0,0.8800000000000001,0.5333333333333333,0.9350649350649349,1.5,1.7599999999999998,15.49,1.2
Garden Chicken *Local Specialty* - Medium Hand Tossed Slice,106.8,6.0,26.0,10.0,1.0,2.0,380.0,20.0,200.0,3.0,0.0,0.8666666666666667,0.6666666666666667,0.7792207792207791,1.5833333333333333,2.0,15.49,1.5
Garden Fresh *Local Specialty* - Medium Hand Tossed Slice,118.0,6.0,27.0,8.0,2.0,2.0,340.0,15.0,190.0,2.5,0.0,0.9473684210526316,0.5263157894736842,0.8202323991797676,1.4912280701754386,1.6842105263157894,15.49,1.3157894736842104
Hawaiian *Local Specialty* - Medium Hand Tossed Slice,103.5,5.0,27.0,9.0,3.0,2.0,450.0,15.0,190.0,2.5,0.0,0.9473684210526316,0.5263157894736842,0.683526999316473,1.9736842105263157,1.8947368421052633,15.49,1.3157894736842104
Hawaiian Luau - Medium Hand Tossed Slice,98.6,7.0,27.0,9.0,2.0,2.0,420.0,20.0,210.0,3.0,0.0,0.8571428571428571,0.6349206349206349,0.8658008658008658,1.6666666666666667,1.7142857142857144,15.49,1.4285714285714286
Ohio's Best *Local Specialty* - Medium Hand Tossed Slice,123.3,10.0,27.0,10.0,2.0,2.0,480.0,25.0,240.0,4.5,0.0,0.75,0.6944444444444445,1.0822510822510822,1.6666666666666667,1.6666666666666665,15.49,1.875
Super Supreme - Medium Hand Tossed Slice,130.5,14.0,27.0,12.0,2.0,2.0,620.0,30.0,280.0,5.0,0.0,0.6428571428571429,0.7142857142857143,1.2987012987012987,1.8452380952380953,1.7142857142857144,16.49,1.7857142857142856
Taco Pizza *Local Specialty* - Medium Hand Tossed Slice,135.7,11.0,30.0,12.0,2.0,3.0,500.0,30.0,270.0,5.0,0.0,0.7407407407407407,0.7407407407407407,1.0582010582010584,1.5432098765432098,1.777777777777778,15.49,1.8518518518518516
American Chicken Club *Local Specialty* - Medium Thin 'N Crispy® Slice,106.2,12.0,23.0,10.0,3.0,2.0,480.0,30.0,250.0,4.0,0.0,0.6133333333333334,0.8,1.2467532467532467,1.6,1.6,16.49,1.6
Badger Special *Local Specialty* - Medium Thin 'N Crispy® Slice,93.6,9.0,22.0,10.0,3.0,2.0,470.0,25.0,210.0,4.5,0.0,0.6984126984126985,0.7936507936507936,1.1131725417439704,1.8650793650793651,1.9047619047619047,16.49,2.142857142857143
BBQ Beef - Medium Thin 'N Crispy® Slice,95.2,9.0,25.0,11.0,6.0,2.0,520.0,25.0,220.0,4.0,0.0,0.7575757575757576,0.7575757575757576,1.062573789846517,1.96969696969697,2.0,15.49,1.8181818181818181
BBQ Chicken *Local Specialty* - Medium Thin 'N Crispy® Slice,88.2,6.0,27.0,11.0,7.0,1.0,450.0,25.0,200.0,3.0,0.0,0.9000000000000001,0.8333333333333334,0.7792207792207791,1.875,2.2,16.49,1.5
BBQ Lover's *Local Specialty* - Medium Thin 'N Crispy® Slice,85.9,9.0,27.0,10.0,7.0,1.0,520.0,25.0,230.0,4.0,0.0,0.782608695652174,0.7246376811594203,1.0163749294184077,1.8840579710144927,1.7391304347826086,15.49,1.7391304347826086
BLT *Local Specialty* - Medium Thin 'N Crispy® Slice,95.2,12.0,21.0,9.0,3.0,1.0,430.0,25.0,230.0,4.0,0.0,0.6086956521739131,0.7246376811594203,1.3551665725578768,1.5579710144927537,1.565217391304348,16.49,1.7391304347826086
Fiesta Taco (Beef) - Medium Thin 'N Crispy® Slice,122.8,11.0,29.0,9.0,3.0,3.0,540.0,20.0,260.0,4.0,0.0,0.7435897435897436,0.5128205128205129,1.098901098901099,1.730769230769231,1.3846153846153846,15.49,1.5384615384615385
Fiesta Taco (Chicken) - Medium Thin 'N Crispy® Slice,123.8,9.0,29.0,10.0,3.0,3.0,500.0,20.0,240.0,3.0,0.0,0.8055555555555556,0.5555555555555556,0.974025974025974,1.7361111111111114,1.6666666666666665,16.49,1.25
Garden Chicken *Local Specialty* - Medium Thin 'N Crispy® Slice,97.9,6.0,23.0,10.0,3.0,2.0,430.0,20.0,190.0,3.0,0.0,0.8070175438596492,0.7017543859649122,0.8202323991797676,1.8859649122807018,2.1052631578947367,15.49,1.5789473684210527
Garden Fresh *Local Specialty* - Medium Thin 'N Crispy® Slice,109.1,6.0,24.0,8.0,4.0,2.0,390.0,15.0,180.0,3.0,0.0,0.888888888888889,0.5555555555555556,0.8658008658008658,1.8055555555555556,1.777777777777778,15.49,1.6666666666666667
Hawaiian *Local Specialty* - Medium Thin 'N Crispy® Slice,98.2,5.0,25.0,9.0,5.0,2.0,520.0,20.0,180.0,3.0,0.0,0.925925925925926,0.7407407407407407,0.7215007215007214,2.4074074074074074,2.0,15.49,1.6666666666666667
Hawaiian Luau - Medium Thin 'N Crispy® Slice,88.5,7.0,23.0,9.0,4.0,2.0,460.0,20.0,190.0,3.0,0.0,0.8070175438596492,0.7017543859649122,0.9569377990430621,2.017543859649123,1.8947368421052633,15.49,1.5789473684210527
Ohio's Best *Local Specialty* - Medium Thin 'N Crispy® Slice,121.2,11.0,24.0,10.0,4.0,2.0,540.0,25.0,230.0,4.5,0.0,0.6956521739130435,0.7246376811594203,1.2422360248447206,1.956521739130435,1.7391304347826086,16.49,1.956521739130435
Super Supreme - Medium Thin 'N Crispy® Slice,125.0,13.0,24.0,12.0,3.0,2.0,670.0,35.0,260.0,6.0,0.0,0.6153846153846154,0.8974358974358975,1.2987012987012987,2.147435897435898,1.8461538461538463,16.49,2.307692307692308
Taco Pizza *Local Specialty* - Medium Thin 'N Crispy® Slice,128.2,11.0,27.0,12.0,3.0,3.0,550.0,30.0,250.0,5.0,0.0,0.72,0.8,1.1428571428571428,1.8333333333333335,1.92,15.49,2.0
American Chicken Club *Local Specialty* - Large Original Pan Slice,174.8,24.0,38.0,17.0,2.0,2.0,720.0,40.0,440.0,7.0,0.0,0.5757575757575758,0.6060606060606061,1.4167650531286895,1.3636363636363638,1.5454545454545454,13.49,1.5909090909090908
Badger Special *Local Specialty* - Large Original Pan Slice,158.3,20.0,37.0,16.0,2.0,3.0,710.0,35.0,390.0,7.0,0.0,0.6324786324786325,0.5982905982905983,1.332001332001332,1.517094017094017,1.641025641025641,16.49,1.7948717948717947
BBQ Beef - Large Original Pan Slice,167.2,19.0,41.0,18.0,6.0,3.0,790.0,40.0,410.0,7.0,0.5,0.6666666666666667,0.6504065040650407,1.2036743744060816,1.6056910569105691,1.7560975609756095,12.49,1.707317073170732
BBQ Chicken *Local Specialty* - Large Original Pan Slice,152.0,15.0,42.0,18.0,7.0,2.0,660.0,40.0,370.0,5.0,0.0,0.7567567567567568,0.7207207207207208,1.053001053001053,1.4864864864864866,1.945945945945946,13.49,1.3513513513513513
BBQ Lover's *Local Specialty* - Large Original Pan Slice,150.4,20.0,42.0,16.0,7.0,2.0,770.0,40.0,410.0,7.0,0.0,0.6829268292682926,0.6504065040650407,1.2670256572695597,1.565040650406504,1.5609756097560976,15.49,1.707317073170732
BLT *Local Specialty* - Large Original Pan Slice,160.5,24.0,35.0,15.0,1.0,2.0,650.0,35.0,420.0,7.0,0.0,0.5555555555555556,0.5555555555555556,1.484230055658627,1.2896825396825398,1.4285714285714284,7.99,1.6666666666666667
Fiesta Taco (Beef) - Large Original Pan Slice,190.7,22.0,44.0,15.0,2.0,4.0,790.0,30.0,440.0,7.0,0.0,0.6666666666666667,0.45454545454545453,1.2987012987012987,1.4962121212121213,1.3636363636363635,15.49,1.5909090909090908
Fiesta Taco (Chicken) - Large Original Pan Slice,192.1,18.0,44.0,16.0,2.0,4.0,720.0,30.0,400.0,5.0,0.0,0.7333333333333334,0.5,1.1688311688311688,1.5,1.6,13.49,1.25
Garden Chicken *Local Specialty* - Large Original Pan Slice,163.3,15.0,38.0,16.0,2.0,2.0,640.0,30.0,350.0,5.0,0.0,0.7238095238095238,0.5714285714285715,1.1131725417439704,1.5238095238095237,1.8285714285714285,13.49,1.4285714285714286
Garden Fresh *Local Specialty* - Large Original Pan Slice,177.7,15.0,39.0,14.0,3.0,3.0,590.0,25.0,340.0,5.0,0.0,0.7647058823529411,0.4901960784313726,1.145912910618793,1.4460784313725492,1.6470588235294117,15.49,1.4705882352941175
Hawaiian *Local Specialty* - Large Original Pan Slice,157.3,14.0,39.0,15.0,4.0,2.0,720.0,30.0,340.0,5.0,0.0,0.7647058823529411,0.5882352941176471,1.0695187165775402,1.7647058823529413,1.7647058823529413,17.49,1.4705882352941175
Hawaiian Luau - Large Original Pan Slice,151.8,16.0,38.0,15.0,3.0,2.0,700.0,30.0,350.0,6.0,0.0,0.7238095238095238,0.5714285714285715,1.1873840445269017,1.6666666666666667,1.7142857142857144,15.49,1.7142857142857144
Ohio's Best *Local Specialty* - Large Original Pan Slice,184.8,21.0,38.0,16.0,3.0,3.0,790.0,35.0,410.0,7.0,0.0,0.6178861788617886,0.5691056910569107,1.3303769401330376,1.6056910569105691,1.5609756097560976,7.99,1.707317073170732
Super Supreme - Large Original Pan Slice,195.3,26.0,38.0,19.0,2.0,3.0,980.0,50.0,460.0,9.0,0.0,0.5507246376811594,0.7246376811594203,1.4680971202710333,1.7753623188405798,1.652173913043478,13.49,1.956521739130435
Taco Pizza *Local Specialty* - Large Original Pan Slice,200.5,22.0,42.0,19.0,2.0,4.0,800.0,40.0,440.0,9.0,0.5,0.6363636363636365,0.6060606060606061,1.2987012987012987,1.5151515151515151,1.7272727272727273,15.49,2.0454545454545454
American Chicken Club *Local Specialty* - Large Hand Tossed Slice,158.3,18.0,35.0,15.0,2.0,3.0,600.0,40.0,370.0,6.0,0.0,0.6306306306306307,0.7207207207207208,1.2636012636012637,1.3513513513513515,1.6216216216216217,13.49,1.6216216216216217
Badger Special *Local Specialty* - Large Hand Tossed Slice,141.2,13.0,34.0,14.0,2.0,3.0,590.0,35.0,310.0,6.0,0.0,0.7311827956989247,0.7526881720430108,1.0892333472978635,1.5860215053763442,1.8064516129032258,12.49,1.935483870967742
BBQ Beef - Large Hand Tossed Slice,150.2,13.0,39.0,16.0,6.0,3.0,680.0,35.0,340.0,6.0,0.5,0.7647058823529411,0.6862745098039216,0.9931245225362874,1.6666666666666667,1.8823529411764706,12.49,1.7647058823529411
BBQ Chicken *Local Specialty* - Large Hand Tossed Slice,133.9,8.0,40.0,16.0,7.0,2.0,540.0,35.0,290.0,4.0,0.0,0.9195402298850575,0.8045977011494253,0.7165248544558889,1.5517241379310345,2.206896551724138,13.49,1.3793103448275863
BBQ Lover's *Local Specialty* - Large Hand Tossed Slice,132.3,13.0,40.0,14.0,7.0,2.0,650.0,35.0,330.0,6.0,0.0,0.8080808080808082,0.7070707070707071,1.0232192050373867,1.6414141414141414,1.696969696969697,12.49,1.8181818181818181
BLT *Local Specialty* - Large Hand Tossed Slice,143.4,18.0,33.0,13.0,1.0,2.0,530.0,35.0,350.0,6.0,0.0,0.6285714285714287,0.6666666666666667,1.3358070500927643,1.2619047619047619,1.4857142857142858,12.49,1.7142857142857144
Fiesta Taco (Beef) - Large Hand Tossed Slice,176.4,16.0,42.0,13.0,2.0,4.0,680.0,25.0,360.0,6.0,0.0,0.7777777777777778,0.462962962962963,1.1544011544011545,1.5740740740740742,1.4444444444444442,12.49,1.6666666666666667
Fiesta Taco (Chicken) - Large Hand Tossed Slice,177.8,12.0,42.0,14.0,2.0,4.0,610.0,25.0,330.0,4.0,0.0,0.8484848484848484,0.5050505050505051,0.9445100354191263,1.5404040404040404,1.696969696969697,12.49,1.2121212121212122
Garden Chicken *Local Specialty* - Large Hand Tossed Slice,146.3,9.0,35.0,14.0,2.0,3.0,530.0,30.0,270.0,4.0,0.0,0.8641975308641975,0.7407407407407407,0.8658008658008658,1.6358024691358026,2.074074074074074,13.49,1.4814814814814816
Garden Fresh *Local Specialty* - Large Hand Tossed Slice,160.8,8.0,36.0,11.0,3.0,3.0,470.0,20.0,260.0,4.0,0.0,0.9230769230769231,0.5128205128205129,0.7992007992007992,1.5064102564102564,1.6923076923076925,12.49,1.5384615384615385
Hawaiian *Local Specialty* - Large Hand Tossed Slice,142.5,8.0,36.0,13.0,4.0,3.0,620.0,25.0,270.0,4.0,0.0,0.888888888888889,0.6172839506172839,0.7696007696007696,1.9135802469135803,1.925925925925926,12.49,1.4814814814814816
Hawaiian Luau - Large Hand Tossed Slice,135.8,10.0,35.0,13.0,3.0,3.0,590.0,25.0,280.0,4.5,0.0,0.8333333333333334,0.5952380952380952,0.9276437847866419,1.7559523809523812,1.8571428571428572,12.49,1.607142857142857
Ohio's Best *Local Specialty* - Large Hand Tossed Slice,170.7,15.0,36.0,14.0,2.0,3.0,670.0,35.0,330.0,6.0,0.0,0.7272727272727273,0.7070707070707071,1.1806375442739079,1.691919191919192,1.696969696969697,12.49,1.8181818181818181
Super Supreme - Large Hand Tossed Slice,181.3,20.0,36.0,17.0,2.0,3.0,880.0,45.0,390.0,8.0,0.0,0.6153846153846154,0.7692307692307693,1.332001332001332,1.8803418803418803,1.7435897435897436,13.49,2.051282051282051
Taco Pizza *Local Specialty* - Large Hand Tossed Slice,184.0,16.0,40.0,17.0,2.0,5.0,680.0,40.0,360.0,8.0,0.0,0.7407407407407407,0.7407407407407407,1.1544011544011545,1.5740740740740742,1.8888888888888888,12.49,2.2222222222222223
American Chicken Club *Local Specialty* - Large Thin 'N Crispy® Slice,146.2,18.0,31.0,14.0,4.0,2.0,670.0,40.0,350.0,6.0,0.0,0.5904761904761905,0.7619047619047619,1.3358070500927643,1.5952380952380953,1.6,16.49,1.7142857142857144
Badger Special *Local Specialty* - Large Thin 'N Crispy® Slice,127.8,13.0,30.0,14.0,4.0,2.0,650.0,35.0,290.0,6.0,0.0,0.6896551724137931,0.8045977011494253,1.1643528884908194,1.867816091954023,1.9310344827586206,15.49,2.0689655172413794
BBQ Beef - Large Thin 'N Crispy® Slice,133.8,12.0,34.0,16.0,8.0,3.0,740.0,40.0,310.0,6.0,0.5,0.7311827956989247,0.8602150537634409,1.0054461667364893,1.9892473118279572,2.064516129032258,15.49,1.935483870967742
BBQ Chicken *Local Specialty* - Large Thin 'N Crispy® Slice,118.6,8.0,35.0,15.0,9.0,2.0,610.0,40.0,270.0,4.0,0.0,0.8641975308641975,0.9876543209876543,0.7696007696007696,1.882716049382716,2.2222222222222223,16.49,1.4814814814814816
BBQ Lover's *Local Specialty* - Large Thin 'N Crispy® Slice,117.0,13.0,35.0,14.0,9.0,2.0,710.0,40.0,310.0,6.0,0.0,0.7526881720430108,0.8602150537634409,1.0892333472978635,1.9086021505376347,1.8064516129032258,15.49,1.935483870967742
BLT *Local Specialty* - Large Thin 'N Crispy® Slice,130.1,18.0,28.0,12.0,3.0,2.0,600.0,35.0,330.0,6.0,0.0,0.5656565656565657,0.7070707070707071,1.4167650531286895,1.5151515151515151,1.4545454545454546,15.49,1.8181818181818181
Fiesta Taco (Beef) - Large Thin 'N Crispy® Slice,162.1,15.0,37.0,13.0,4.0,4.0,730.0,30.0,340.0,6.0,0.0,0.7254901960784315,0.5882352941176471,1.145912910618793,1.7892156862745099,1.5294117647058825,15.49,1.7647058823529411
Fiesta Taco (Chicken) - Large Thin 'N Crispy® Slice,163.6,11.0,37.0,14.0,4.0,4.0,660.0,30.0,310.0,4.0,0.0,0.7956989247311829,0.6451612903225806,0.9216589861751152,1.7741935483870968,1.8064516129032258,16.49,1.2903225806451613
Garden Chicken *Local Specialty* - Large Thin 'N Crispy® Slice,133.0,9.0,31.0,14.0,4.0,2.0,590.0,30.0,250.0,4.0,0.0,0.8266666666666667,0.8,0.9350649350649349,1.9666666666666666,2.24,15.49,1.6
Garden Fresh *Local Specialty* - Large Thin 'N Crispy® Slice,147.5,8.0,31.0,11.0,5.0,3.0,530.0,20.0,240.0,4.0,0.0,0.8611111111111113,0.5555555555555556,0.8658008658008658,1.840277777777778,1.8333333333333333,15.49,1.6666666666666667
Hawaiian *Local Specialty* - Large Thin 'N Crispy® Slice,132.5,8.0,32.0,13.0,7.0,2.0,710.0,30.0,250.0,4.0,0.0,0.8533333333333334,0.8,0.8311688311688312,2.3666666666666667,2.08,15.49,1.6
Hawaiian Luau - Large Thin 'N Crispy® Slice,121.4,9.0,31.0,13.0,5.0,2.0,650.0,30.0,260.0,4.5,0.0,0.7948717948717949,0.7692307692307693,0.8991008991008992,2.0833333333333335,2.0,15.49,1.7307692307692308
Ohio's Best *Local Specialty* - Large Thin 'N Crispy® Slice,163.2,15.0,31.0,14.0,5.0,3.0,750.0,35.0,310.0,6.0,0.0,0.6666666666666667,0.7526881720430108,1.2568077084206115,2.0161290322580645,1.8064516129032258,15.49,1.935483870967742
