,Item,Serving Size,Total Fat,Carbohydrates,Protein,Sugar,Fiber,Sodium,Cholesterol,Calories,Saturated Fat,Trans Fat,Price
248,"12"" Medium Crunchy Thin Crust Cheese Only Pizza, Light Cheese",25g,4.5g,2g,4g,0g,0g,210mg,15mg,60,2.5g,0g,0
249,"12"" Medium Crunchy Thin Crust Cheese Only Pizza, Regular Cheese",53g,9g,4g,9g,0g,1g,450mg,35mg,140,6g,0g,0
250,"12"" Medium Crunchy Thin Crust Pizza, Alfredo Sauce",21g,5g,1g,1g,0g,0g,130mg,15mg,50,3g,0g,0
251,"12"" Medium Crunchy Thin Crust Pizza, American Cheese",21g,6g,2g,4g,1g,0g,380mg,20mg,80,4g,0g,0
252,"12"" Medium Crunchy Thin Crust Pizza, Anchovies",14g,1.5g,0g,4g,0g,0g,520mg,10mg,30,0g,0g,0
253,"12"" Medium Crunchy Thin Crust Pizza, Bacon",18g,7g,2g,5g,1g,0g,370mg,25mg,90,2.5g,0g,0
254,"12"" Medium Crunchy Thin Crust Pizza, BBQ Sauce",18g,0g,7g,0g,6g,0g,115mg,0mg,30,0g,0g,0
255,"12"" Medium Crunchy Thin Crust Pizza, Beef",25g,6g,0g,4g,0g,0g,180mg,15mg,70,2.5g,0g,0
256,"12"" Medium Crunchy Thin Crust Pizza, Black Olives",14g,2g,1g,0g,0g,0g,115mg,0mg,25,0g,0g,0
257,"12"" Medium Crunchy Thin Crust Pizza, Cheddar",14g,4.5g,0g,3g,0g,0g,95mg,15mg,60,3g,0g,0
258,"12"" Medium Crunchy Thin Crust Pizza, Chicken Grilled",25g,1g,1g,6g,0g,0g,135mg,15mg,40,0g,0g,0
259,"12"" Medium Crunchy Thin Crust Pizza, Chorizo",25g,1.5g,1g,7g,0g,0g,190mg,20mg,45,0.5g,0g,0
260,"12"" Medium Crunchy Thin Crust Pizza, Crust",44g,6g,21g,3g,0g,1g,60mg,0mg,150,1g,0g,0
261,"12"" Medium Crunchy Thin Crust Pizza, Diced Tomatoes",25g,0g,1g,0g,1g,0g,75mg,0mg,5,0g,0g,0
262,"12"" Medium Crunchy Thin Crust Pizza, Double Cheese",71g,13g,6g,12g,0g,1g,590mg,50mg,180,8g,0g,0
263,"12"" Medium Crunchy Thin Crust Pizza, Extra Cheese",53g,9g,4g,9g,0g,1g,450mg,35mg,140,6g,0g,0
264,"12"" Medium Crunchy Thin Crust Pizza, Feta Cheese",11g,1.5g,1g,2g,0g,0g,130mg,5mg,25,1g,0g,0
265,"12"" Medium Crunchy Thin Crust Pizza, Garlic",7g,0g,1g,0g,0g,0g,0mg,0mg,5,0g,0g,0
266,"12"" Medium Crunchy Thin Crust Pizza, Garlic Parm (White Sauce)",21g,10g,1g,1g,1g,0g,200mg,5mg,100,1.5g,0g,0
267,"12"" Medium Crunchy Thin Crust Pizza, Green Chile Peppers",14g,0g,1g,0g,0g,0g,0mg,0mg,5,0g,0g,0
268,"12"" Medium Crunchy Thin Crust Pizza, Green Olive",14g,2g,1g,0g,0g,0g,230mg,0mg,25,0g,0g,0
269,"12"" Medium Crunchy Thin Crust Pizza, Green Peppers",14g,0g,1g,0g,0g,0g,0mg,0mg,5,0g,0g,0
270,"12"" Medium Crunchy Thin Crust Pizza, Ham",18g,1g,0g,3g,0g,0g,250mg,10mg,25,0g,0g,0
271,"12"" Medium Crunchy Thin Crust Pizza, Hearty Marinara Sauce",30g,0g,4g,1g,2g,1g,200mg,0mg,20,0g,0g,0
272,"12"" Medium Crunchy Thin Crust Pizza, Hot Banana Peppers",14g,0g,1g,0g,0g,0g,230mg,0mg,5,0g,0g,0
273,"12"" Medium Crunchy Thin Crust Pizza, Hot Sauce",7g,0g,0g,0g,0g,0g,250mg,0mg,0,0g,0g,0
274,"12"" Medium Crunchy Thin Crust Pizza, Jalapeno",14g,0g,1g,0g,0g,0g,240mg,0mg,5,0g,0g,0
275,"12"" Medium Crunchy Thin Crust Pizza, Light Cheese",25g,4.5g,2g,4g,0g,0g,210mg,15mg,60,2.5g,0g,0
276,"12"" Medium Crunchy Thin Crust Pizza, Mushrooms",25g,0g,1g,1g,0g,0g,0mg,0mg,5,0g,0g,0
277,"12"" Medium Crunchy Thin Crust Pizza, Onions",14g,0g,1g,0g,1g,0g,0mg,0mg,5,0g,0g,0
278,"12"" Medium Crunchy Thin Crust Pizza, Pepperoni",13g,5g,0g,3g,0g,0g,260mg,15mg,60,2g,0g,0
279,"12"" Medium Crunchy Thin Crust Pizza, Philly Meat",18g,1.5g,1g,3g,0g,0g,200mg,10mg,25,0.5g,0g,0
280,"12"" Medium Crunchy Thin Crust Pizza, Pineapple",25g,0g,4g,0g,4g,0g,0mg,0mg,15,0g,0g,0
281,"12"" Medium Crunchy Thin Crust Pizza, Pizza Sauce",30g,0g,3g,1g,2g,1g,160mg,0mg,15,0g,0g,0
282,"12"" Medium Crunchy Thin Crust Pizza, Provolone",14g,3.5g,1g,3g,0g,0g,120mg,15mg,45,2g,0g,0
283,"12"" Medium Crunchy Thin Crust Pizza, Regular Cheese",35g,6g,3g,6g,0g,0g,300mg,25mg,90,4g,0g,0
284,"12"" Medium Crunchy Thin Crust Pizza, Roasted Red Pepper",14g,0g,1g,0g,1g,0g,40mg,0mg,5,0g,0g,0
285,"12"" Medium Crunchy Thin Crust Pizza, Salami",14g,4.5g,0g,3g,0g,0g,260mg,15mg,60,1.5g,0g,0
286,"12"" Medium Crunchy Thin Crust Pizza, Sausage",25g,9g,0g,3g,0g,0g,160mg,10mg,100,3g,0g,0
287,"12"" Medium Crunchy Thin Crust Pizza, Shredded Parmesan",11g,3g,1g,3g,0g,0g,85mg,10mg,45,2g,0g,0
288,"12"" Medium Crunchy Thin Crust Pizza, Spinach",11g,0g,0g,0g,0g,0g,10mg,0mg,0,0g,0g,0
289,"12"" Medium Pan Cheese Only Pizza, Double Cheese",35g,7g,3g,7g,0g,0g,300mg,30mg,100,4.5g,0g,0
290,"12"" Medium Pan Cheese Only Pizza, Extra Cheese",35g,7g,3g,7g,0g,0g,300mg,30mg,100,4.5g,0g,0
291,"12"" Medium Pan Cheese Only Pizza, Light Cheese",22g,4.5g,2g,4g,0g,0g,190mg,20mg,70,3g,0g,0
292,"12"" Medium Pan Cheese Only Pizza, Regular Cheese",30g,6g,2g,6g,0g,0g,260mg,25mg,90,4g,0g,0
293,"12"" Medium Pan Pizza, Alfredo Sauce",11g,2.5g,1g,1g,0g,0g,65mg,5mg,25,1.5g,0g,0
294,"12"" Medium Pan Pizza, American Cheese",11g,3g,1g,2g,0g,0g,190mg,10mg,40,2g,0g,0
295,"12"" Medium Pan Pizza, Anchovies",7g,0.5g,0g,2g,0g,0g,260mg,5mg,15,0g,0g,0
296,"12"" Medium Pan Pizza, Bacon",9g,3.5g,1g,3g,0g,0g,190mg,10mg,45,1g,0g,0
297,"12"" Medium Pan Pizza, BBQ Sauce",11g,0g,4g,0g,4g,0g,70mg,0mg,20,0g,0g,0
298,"12"" Medium Pan Pizza, Beef",12g,3g,0g,2g,0g,0g,90mg,10mg,35,1g,0g,0
299,"12"" Medium Pan Pizza, Black Olives",7g,1g,0g,0g,0g,0g,60mg,0mg,10,0g,0g,0
300,"12"" Medium Pan Pizza, Cheddar",7g,2.5g,0g,2g,0g,0g,45mg,5mg,30,1.5g,0g,0
301,"12"" Medium Pan Pizza, Chicken Grilled",12g,0.5g,0g,3g,0g,0g,70mg,10mg,20,0g,0g,0
302,"12"" Medium Pan Pizza, Chorizo",12g,0.5g,0g,4g,0g,0g,95mg,10mg,25,0g,0g,0
303,"12"" Medium Pan Pizza, Crust",63g,8g,26g,5g,1g,1g,150mg,0mg,190,3.5g,0g,0
304,"12"" Medium Pan Pizza, Diced Tomatoes",12g,0g,0g,0g,0g,0g,40mg,0mg,5,0g,0g,0
305,"12"" Medium Pan Pizza, Double Cheese",35g,7g,3g,7g,0g,0g,300mg,30mg,100,4.5g,0g,0
306,"12"" Medium Pan Pizza, Extra Cheese",30g,6g,2g,6g,0g,0g,260mg,25mg,90,4g,0g,0
307,"12"" Medium Pan Pizza, Feta Cheese",5g,1g,0g,1g,0g,0g,65mg,5mg,15,0.5g,0g,0
308,"12"" Medium Pan Pizza, Garlic",3.5g,0g,1g,0g,0g,0g,0mg,0mg,5,0g,0g,0
309,"12"" Medium Pan Pizza, Garlic Parm (White Sauce)",11g,5g,1g,0g,0g,0g,100mg,5mg,50,1g,0g,0
310,"12"" Medium Pan Pizza, Green Olive",7g,1g,0g,0g,0g,0g,115mg,0mg,10,0g,0g,0
311,"12"" Medium Pan Pizza, Ham",9g,0.5g,0g,1g,0g,0g,125mg,5mg,10,0g,0g,0
312,"12"" Medium Pan Pizza, Hearty Marinara Sauce",11g,0g,1g,0g,1g,0g,75mg,0mg,5,0g,0g,0
313,"12"" Medium Pan Pizza, Hot Banana Peppers",7g,0g,0g,0g,0g,0g,115mg,0mg,0,0g,0g,0
314,"12"" Medium Pan Pizza, Hot Sauce",3.5g,0g,0g,0g,0g,0g,125mg,0mg,0,0g,0g,0
315,"12"" Medium Pan Pizza, Jalapeno",7g,0g,0g,0g,0g,0g,120mg,0mg,0,0g,0g,0
316,"12"" Medium Pan Pizza, Light Cheese",22g,4.5g,2g,4g,0g,0g,190mg,20mg,70,3g,0g,0
317,"12"" Medium Pan Pizza, Mushrooms",12g,0g,0g,0g,0g,0g,0mg,0mg,5,0g,0g,0
318,"12"" Medium Pan Pizza, Onions",7g,0g,1g,0g,0g,0g,0mg,0mg,5,0g,0g,0
319,"12"" Medium Pan Pizza, Pepperoni",7g,2.5g,0g,1g,0g,0g,130mg,5mg,30,1g,0g,0
320,"12"" Medium Pan Pizza, Philly Meat",9g,0.5g,0g,1g,0g,0g,100mg,5mg,15,0g,0g,0
321,"12"" Medium Pan Pizza, Pineapple",12g,0g,2g,0g,2g,0g,0mg,0mg,10,0g,0g,0
322,"12"" Medium Pan Pizza, Pizza Sauce",11g,0g,1g,0g,1g,0g,55mg,0mg,5,0g,0g,0
323,"12"" Medium Pan Pizza, Provolone",7g,1.5g,0g,1g,0g,0g,60mg,5mg,25,1g,0g,0
324,"12"" Medium Pan Pizza, Regular Cheese",25g,5g,2g,5g,0g,0g,210mg,20mg,70,3.5g,0g,0
325,"12"" Medium Pan Pizza, Roasted Red Pepper",7g,0g,0g,0g,0g,0g,20mg,0mg,0,0g,0g,0
326,"12"" Medium Pan Pizza, Salami",7g,2.5g,0g,1g,0g,0g,130mg,5mg,30,1g,0g,0
327,"12"" Medium Pan Pizza, Sausage",12g,4.5g,0g,2g,0g,0g,80mg,5mg,50,1.5g,0g,0
328,"12"" Medium Pan Pizza, Shredded Parmesan",5g,1.5g,0g,2g,0g,0g,45mg,5mg,20,1g,0g,0
329,"14"" Large Hand Tossed Cheese Only Pizza, Double Cheese",50g,9g,4g,8g,0g,1g,420mg,35mg,130,5g,0g,0
330,"14"" Large Hand Tossed Cheese Only Pizza, Extra Cheese",50g,9g,4g,8g,0g,1g,420mg,35mg,130,5g,0g,0
331,"14"" Large Hand Tossed Cheese Only Pizza, Light Cheese",18g,3g,1g,3g,0g,0g,150mg,10mg,45,2g,0g,0
332,"14"" Large Hand Tossed Cheese Only Pizza, Regular Cheese",37g,7g,3g,6g,0g,0g,310mg,25mg,100,4g,0g,0
333,"14"" Large Hand Tossed Pizza, Alfredo Sauce",14g,3g,1g,1g,0g,0g,85mg,10mg,35,2g,0g,0
334,"14"" Large Hand Tossed Pizza, American Cheese",12g,4g,1g,2g,0g,0g,220mg,10mg,45,2.5g,0g,0
335,"14"" Large Hand Tossed Pizza, Anchovies",7g,0.5g,0g,2g,0g,0g,260mg,5mg,15,0g,0g,0
336,"14"" Large Hand Tossed Pizza, Bacon",12g,4.5g,1g,4g,0g,0g,260mg,15mg,60,1.5g,0g,0
337,"14"" Large Hand Tossed Pizza, BBQ Sauce",12g,0g,5g,0g,4g,0g,80mg,0mg,20,0g,0g,0
338,"14"" Large Hand Tossed Pizza, Beef",18g,4.5g,0g,3g,0g,0g,130mg,10mg,50,1.5g,0g,0
339,"14"" Large Hand Tossed Pizza, Black Olives",11g,1.5g,1g,0g,0g,0g,85mg,0mg,15,0g,0g,0
340,"14"" Large Hand Tossed Pizza, Cheddar",9g,3g,0g,2g,0g,0g,60mg,10mg,35,1.5g,0g,0
341,"14"" Large Hand Tossed Pizza, Chicken Grilled",18g,1g,1g,4g,0g,0g,95mg,10mg,25,0g,0g,0
342,"14"" Large Hand Tossed Pizza, Chorizo",18g,1g,0g,5g,0g,0g,140mg,15mg,35,0g,0g,0
343,"14"" Large Hand Tossed Pizza, Crust",69g,3.5g,31g,6g,1g,1g,200mg,0mg,180,0.5g,0g,0
344,"14"" Large Hand Tossed Pizza, Diced Tomatoes",18g,0g,1g,0g,0g,0g,55mg,0mg,5,0g,0g,0
345,"14"" Large Hand Tossed Pizza, Double Cheese",50g,9g,4g,8g,0g,1g,420mg,35mg,130,5g,0g,0
346,"14"" Large Hand Tossed Pizza, Extra Cheese",37g,7g,3g,6g,0g,0g,310mg,25mg,100,4g,0g,0
347,"14"" Large Hand Tossed Pizza, Feta Cheese",7g,1g,0g,2g,0g,0g,85mg,5mg,15,0.5g,0g,0
348,"14"" Large Hand Tossed Pizza, Garlic",4.5g,0g,1g,0g,0g,0g,0mg,0mg,5,0g,0g,0
349,"14"" Large Hand Tossed Pizza, Garlic Parm (White Sauce)",14g,7g,1g,0g,0g,0g,135mg,5mg,60,1g,0g,0
350,"14"" Large Hand Tossed Pizza, Green Olive",11g,1.5g,1g,0g,0g,0g,180mg,0mg,20,0g,0g,0
351,"14"" Large Hand Tossed Pizza, Ham",12g,0.5g,0g,2g,0g,0g,170mg,5mg,15,0g,0g,0
352,"14"" Large Hand Tossed Pizza, Hearty Marinara Sauce",21g,0g,3g,1g,2g,1g,150mg,0mg,15,0g,0g,0
353,"14"" Large Hand Tossed Pizza, Hot Banana Peppers",11g,0g,1g,0g,0g,0g,180mg,0mg,0,0g,0g,0
354,"14"" Large Hand Tossed Pizza, Hot Sauce",5g,0g,0g,0g,0g,0g,190mg,0mg,0,0g,0g,0
355,"14"" Large Hand Tossed Pizza, Jalapeno",11g,0g,0g,0g,0g,0g,180mg,0mg,0,0g,0g,0
356,"14"" Large Hand Tossed Pizza, Light Cheese",18g,3g,1g,3g,0g,0g,150mg,10mg,45,2g,0g,0
357,"14"" Large Hand Tossed Pizza, Mushrooms",18g,0g,1g,1g,0g,0g,0mg,0mg,5,0g,0g,0
358,"14"" Large Hand Tossed Pizza, Onions",11g,0g,1g,0g,0g,0g,0mg,0mg,5,0g,0g,0
359,"14"" Large Hand Tossed Pizza, Pepperoni",9g,3.5g,0g,2g,0g,0g,170mg,10mg,40,1.5g,0g,0
360,"14"" Large Hand Tossed Pizza, Philly Meat",12g,1g,1g,2g,0g,0g,140mg,5mg,20,0g,0g,0
361,"14"" Large Hand Tossed Pizza, Pineapple",18g,0g,3g,0g,3g,0g,0mg,0mg,10,0g,0g,0
362,"14"" Large Hand Tossed Pizza, Pizza Sauce",21g,0g,2g,0g,2g,0g,115mg,0mg,10,0g,0g,0
363,"14"" Large Hand Tossed Pizza, Provolone",9g,2g,1g,2g,0g,0g,75mg,10mg,30,1.5g,0g,0
364,"14"" Large Hand Tossed Pizza, Regular Cheese",25g,4.5g,2g,4g,0g,0g,210mg,15mg,60,2.5g,0g,0
365,"14"" Large Hand Tossed Pizza, Roasted Red Pepper",11g,0g,1g,0g,0g,0g,30mg,0mg,5,0g,0g,0
366,"14"" Large Hand Tossed Pizza, Salami",9g,3g,0g,2g,0g,0g,170mg,10mg,35,1g,0g,0
367,"14"" Large Hand Tossed Pizza, Sausage",18g,7g,0g,2g,0g,0g,115mg,10mg,70,2g,0g,0
368,"14"" Large Hand Tossed Pizza, Shredded Parmesan",7g,2g,0g,2g,0g,0g,55mg,5mg,30,1.5g,0g,0
369,"14"" Large Hand Tossed Pizza, Spinach",7g,0g,0g,0g,0g,0g,5mg,0mg,0,0g,0g,0
370,"14"" Large Crunchy Thin Crust Cheese Only Pizza, Regular Cheese",37g,7g,3g,6g,0g,0g,310mg,25mg,100,4g,0g,0
371,"14"" Large Crunchy Thin Crust Pizza, Alfredo Sauce",14g,3g,1g,1g,0g,0g,85mg,10mg,35,2g,0g,0
372,"14"" Large Crunchy Thin Crust Pizza, American Cheese",12g,4g,1g,2g,0g,0g,220mg,10mg,45,2.5g,0g,0
373,"14"" Large Crunchy Thin Crust Pizza, Anchovies",7g,0.5g,0g,2g,0g,0g,260mg,5mg,15,0g,0g,0
374,"14"" Large Crunchy Thin Crust Pizza, Bacon",12g,4.5g,1g,4g,0g,0g,260mg,15mg,60,1.5g,0g,0
375,"14"" Large Crunchy Thin Crust Pizza, BBQ Sauce",12g,0g,5g,0g,4g,0g,80mg,0mg,20,0g,0g,0
376,"14"" Large Crunchy Thin Crust Pizza, Beef",18g,4.5g,0g,3g,0g,0g,130mg,10mg,50,1.5g,0g,0
377,"14"" Large Crunchy Thin Crust Pizza, Black Olives",11g,1.5g,1g,0g,0g,0g,85mg,0mg,15,0g,0g,0
378,"14"" Large Crunchy Thin Crust Pizza, Cheddar",9g,3g,0g,2g,0g,0g,60mg,10mg,35,1.5g,0g,0
379,"14"" Large Crunchy Thin Crust Pizza, Chicken Grilled",18g,1g,1g,4g,0g,0g,95mg,10mg,25,0g,0g,0
380,"14"" Large Crunchy Thin Crust Pizza, Chorizo",18g,1g,0g,5g,0g,0g,140mg,15mg,35,0g,0g,0
381,"14"" Large Crunchy Thin Crust Pizza, Crust",28g,4g,13g,2g,0g,0g,35mg,0mg,100,0.5g,0g,0
382,"14"" Large Crunchy Thin Crust Pizza, Diced Tomatoes",18g,0g,1g,0g,0g,0g,55mg,0mg,5,0g,0g,0
383,"14"" Large Crunchy Thin Crust Pizza, Double Cheese",50g,9g,4g,8g,0g,1g,420mg,35mg,130,5g,0g,0
384,"14"" Large Crunchy Thin Crust Pizza, Extra Cheese",37g,7g,3g,6g,0g,0g,310mg,25mg,100,4g,0g,0
385,"14"" Large Crunchy Thin Crust Pizza, Feta Cheese",7g,1g,0g,2g,0g,0g,85mg,5mg,15,0.5g,0g,0
386,"14"" Large Crunchy Thin Crust Pizza, Garlic",4.5g,0g,1g,0g,0g,0g,0mg,0mg,5,0g,0g,0
387,"14"" Large Crunchy Thin Crust Pizza, Garlic Parm (White Sauce)",14g,7g,1g,0g,0g,0g,135mg,5mg,60,1g,0g,0
388,"14"" Large Crunchy Thin Crust Pizza, Green Olive",11g,1.5g,1g,0g,0g,0g,180mg,0mg,20,0g,0g,0
389,"14"" Large Crunchy Thin Crust Pizza, Ham",12g,0.5g,0g,2g,0g,0g,170mg,5mg,15,0g,0g,0
390,"14"" Large Crunchy Thin Crust Pizza, Hearty Marinara Sauce",21g,0g,3g,1g,2g,1g,150mg,0mg,15,0g,0g,0
391,"14"" Large Crunchy Thin Crust Pizza, Hot Banana Peppers",11g,0g,1g,0g,0g,0g,180mg,0mg,0,0g,0g,0
392,"14"" Large Crunchy Thin Crust Pizza, Hot Sauce",5g,0g,0g,0g,0g,0g,190mg,0mg,0,0g,0g,0
393,"14"" Large Crunchy Thin Crust Pizza, Jalapeno",11g,0g,0g,0g,0g,0g,180mg,0mg,0,0g,0g,0
394,"14"" Large Crunchy Thin Crust Pizza, Light Cheese",18g,3g,1g,3g,0g,0g,150mg,10mg,45,2g,0g,0
395,"14"" Large Crunchy Thin Crust Pizza, Mushrooms",18g,0g,1g,1g,0g,0g,0mg,0mg,5,0g,0g,0
396,"14"" Large Crunchy Thin Crust Pizza, Onions",11g,0g,1g,0g,0g,0g,0mg,0mg,5,0g,0g,0
397,"14"" Large Crunchy Thin Crust Pizza, Pepperoni",9g,3.5g,0g,2g,0g,0g,170mg,10mg,40,1.5g,0g,0
398,"14"" Large Crunchy Thin Crust Pizza, Philly Meat",12g,1g,1g,2g,0g,0g,140mg,5mg,20,0g,0g,0
399,"14"" Large Crunchy Thin Crust Pizza, Pineapple",18g,0g,3g,0g,3g,0g,0mg,0mg,10,0g,0g,0
400,"14"" Large Crunchy Thin Crust Pizza, Pizza Sauce",21g,0g,2g,0g,2g,0g,115mg,0mg,10,0g,0g,0
401,"14"" Large Crunchy Thin Crust Pizza, Provolone",9g,2g,1g,2g,0g,0g,75mg,10mg,30,1.5g,0g,0
402,"14"" Large Crunchy Thin Crust Pizza, Regular Cheese",25g,4.5g,2g,4g,0g,0g,210mg,15mg,60,2.5g,0g,0
403,"14"" Large Crunchy Thin Crust Pizza, Roasted Red Pepper",11g,0g,1g,0g,0g,0g,30mg,0mg,5,0g,0g,0
404,"14"" Large Crunchy Thin Crust Pizza, Salami",9g,3g,0g,2g,0g,0g,170mg,10mg,35,1g,0g,0
405,"14"" Large Crunchy Thin Crust Pizza, Sausage",18g,7g,0g,2g,0g,0g,115mg,10mg,70,2g,0g,0
406,"14"" Large Crunchy Thin Crust Pizza, Shredded Parmesan",7g,2g,0g,2g,0g,0g,55mg,5mg,30,1.5g,0g,0
407,"14"" Large Crunchy Thin Crust Pizza, Spinach",7g,0g,0g,0g,0g,0g,5mg,0mg,0,0g,0g,0
408,"15"" Large Crunchy Thin Crust Cheese Only Pizza, Light Cheese",18g,3g,1g,3g,0g,0g,150mg,10mg,45,2g,0g,0
409,"16"" Large Crunchy Thin Crust Cheese Only Pizza, Extra Cheese",50g,9g,4g,8g,0g,1g,420mg,35mg,130,5g,0g,0
410,"17"" Large Crunchy Thin Crust Cheese Only Pizza, Double Cheese",50g,9g,4g,8g,0g,1g,420mg,35mg,130,5g,0g,0
411,"14"" Large Brooklyn Cheese Only Pizza, Double Cheese",52g,10g,4g,10g,0g,1g,440mg,40mg,150,6g,0g,0
412,"14"" Large Brooklyn Cheese Only Pizza, Extra Cheese",43g,9g,3g,8g,0g,0g,360mg,35mg,120,5g,0g,0
413,"14"" Large Brooklyn Cheese Only Pizza, Light Cheese",31g,7g,2g,6g,0g,0g,260mg,25mg,90,4g,0g,0
414,"14"" Large Brooklyn Cheese Only Pizza, Regular Cheese",35g,7g,3g,7g,0g,0g,300mg,30mg,100,4.5g,0g,0
415,"14"" Large Brooklyn Pizza, Alfredo Sauce",19g,4.5g,1g,1g,0g,0g,115mg,10mg,45,2.5g,0g,0
416,"14"" Large Brooklyn Pizza, American Cheese",17g,5g,1g,3g,1g,0g,300mg,15mg,60,3g,0g,0
417,"14"" Large Brooklyn Pizza, Anchovies",9g,1g,0g,3g,0g,0g,350mg,10mg,20,0g,0g,0
418,"14"" Large Brooklyn Pizza, Bacon",17g,6g,1g,5g,1g,0g,350mg,25mg,80,2g,0g,0
419,"14"" Large Brooklyn Pizza, BBQ Sauce",17g,0g,6g,0g,6g,0g,105mg,0mg,25,0g,0g,0
420,"14"" Large Brooklyn Pizza, Beef",24g,6g,0g,4g,0g,0g,170mg,15mg,70,2.5g,0g,0
421,"14"" Large Brooklyn Pizza, Black Olives",14g,2g,1g,0g,0g,0g,115mg,0mg,25,0g,0g,0
422,"14"" Large Brooklyn Pizza, Cheddar",12g,4g,0g,3g,0g,0g,75mg,10mg,50,2.5g,0g,0
423,"14"" Large Brooklyn Pizza, Chicken Grilled",24g,1g,1g,5g,0g,0g,130mg,15mg,35,0g,0g,0
424,"14"" Large Brooklyn Pizza, Chorizo",24g,1.5g,1g,7g,0g,0g,180mg,20mg,45,0g,0g,0
425,"14"" Large Brooklyn Pizza, Crust",48g,1.5g,22g,4g,1g,1g,120mg,0mg,120,0g,0g,0
426,"14"" Large Brooklyn Pizza, Diced Tomatoes",24g,0g,1g,0g,1g,0g,75mg,0mg,5,0g,0g,0
427,"14"" Large Brooklyn Pizza, Double Cheese",52g,10g,4g,10g,0g,1g,440mg,40mg,150,6g,0g,0
428,"14"" Large Brooklyn Pizza, Extra Cheese",43g,9g,3g,8g,0g,0g,360mg,35mg,120,5g,0g,0
429,"14"" Large Brooklyn Pizza, Feta Cheese",9g,1.5g,1g,2g,0g,0g,115mg,5mg,25,1g,0g,0
430,"14"" Large Brooklyn Pizza, Garlic",6g,0g,1g,0g,0g,0g,0mg,0mg,5,0g,0g,0
431,"14"" Large Brooklyn Pizza, Garlic Parm (White Sauce)",19g,9g,1g,1g,1g,0g,180mg,5mg,90,1.5g,0g,0
432,"14"" Large Brooklyn Pizza, Green Chile Peppers",14g,0g,1g,0g,0g,0g,0mg,0mg,5,0g,0g,0
433,"14"" Large Brooklyn Pizza, Green Olive",14g,2g,1g,0g,0g,0g,230mg,0mg,25,0g,0g,0
434,"14"" Large Brooklyn Pizza, Green Peppers",14g,0g,1g,0g,0g,0g,0mg,0mg,5,0g,0g,0
435,"14"" Large Brooklyn Pizza, Ham",16g,1g,0g,2g,0g,0g,230mg,5mg,20,0g,0g,0
436,"14"" Large Brooklyn Pizza, Hearty Marinara Sauce",28g,0g,3g,1g,2g,1g,200mg,0mg,20,0g,0g,0
437,"14"" Large Brooklyn Pizza, Hot Banana Peppers",14g,0g,1g,0g,0g,0g,230mg,0mg,5,0g,0g,0
438,"14"" Large Brooklyn Pizza, Hot Sauce",7g,0g,0g,0g,0g,0g,250mg,0mg,0,0g,0g,0
439,"14"" Large Brooklyn Pizza, Jalapeno",14g,0g,1g,0g,0g,0g,240mg,0mg,5,0g,0g,0
440,"14"" Large Brooklyn Pizza, Light Cheese",31g,7g,2g,6g,0g,0g,260mg,25mg,90,4g,0g,0
441,"14"" Large Brooklyn Pizza, Mushrooms",24g,0g,1g,1g,0g,0g,0mg,0mg,5,0g,0g,0
442,"14"" Large Brooklyn Pizza, Onions",14g,0g,1g,0g,1g,0g,0mg,0mg,5,0g,0g,0
443,"14"" Large Brooklyn Pizza, Pepperoni",12g,4.5g,0g,2g,0g,0g,230mg,10mg,50,1.5g,0g,0
444,"14"" Large Brooklyn Pizza, Philly Meat",17g,1.5g,1g,2g,0g,0g,190mg,10mg,25,0.5g,0g,0
445,"14"" Large Brooklyn Pizza, Pineapple",24g,0g,4g,0g,4g,0g,0mg,0mg,15,0g,0g,0
446,"14"" Large Brooklyn Pizza, Pizza Sauce",28g,0g,3g,1g,2g,1g,150mg,0mg,15,0g,0g,0
447,"14"" Large Brooklyn Pizza, Provolone",12g,3g,1g,2g,0g,0g,100mg,10mg,40,1.5g,0g,0
448,"14"" Large Brooklyn Pizza, Regular Cheese",35g,7g,3g,7g,0g,0g,300mg,30mg,100,4.5g,0g,0
449,"14"" Large Brooklyn Pizza, Roasted Red Pepper",14g,0g,1g,0g,1g,0g,40mg,0mg,5,0g,0g,0
450,"14"" Large Brooklyn Pizza, Salami",13g,4g,0g,3g,0g,0g,230mg,10mg,50,1.5g,0g,0
451,"14"" Large Brooklyn Pizza, Sausage",24g,9g,0g,3g,0g,0g,150mg,10mg,90,3g,0g,$17.99
452,"14"" Large Brooklyn Pizza, Shredded Parmesan",9g,2.5g,1g,3g,0g,0g,75mg,10mg,40,1.5g,0g,0
453,"14"" Large Brooklyn Pizza, Spinach",9g,0g,0g,0g,0g,0g,5mg,0mg,0,0g,0g,0
454,"16"" Large Hand Tossed Cheese Only Pizza, Double Cheese",64g,11g,5g,11g,0g,1g,530mg,45mg,170,7g,0g,0
455,"16"" Large Hand Tossed Cheese Only Pizza, Extra Cheese",64g,11g,5g,11g,0g,1g,530mg,45mg,170,7g,0g,0
456,"16"" Large Hand Tossed Cheese Only Pizza, Light Cheese",23g,4g,2g,4g,0g,0g,190mg,15mg,60,2.5g,0g,0
457,"16"" Large Hand Tossed Cheese Only Pizza, Regular Cheese",48g,8g,4g,8g,0g,1g,400mg,35mg,120,5g,0g,0
458,"16"" Large Hand Tossed Pizza, Alfredo Sauce",18g,4g,1g,1g,0g,0g,110mg,10mg,45,2.5g,0g,0
