Item,Serving Size,Total Fat,Carbohydrates,Protein,Sugar,Fiber,Sodium,Cholesterol,Calories,Saturated Fat,Trans Fat
"Caramel Mocha Swirl Iced Coffee with Cream, Medium",N/A,9g,42g,4g,36g,1g,50mg,30mg,260,6g,0g
"Caramel Swirl Iced Cappuccino with Whole Milk, Small",N/A,4g,32g,5g,31g,0g,80mg,15mg,190,2.5g,0g
"French Vanilla Swirl Iced Cappuccino with Skim Milk, Large",N/A,0g,64g,11g,60g,0g,190mg,10mg,300,0g,0g
"French Vanilla Swirl Iced Cappuccino with Skim Milk, Medium",N/A,0g,48g,8g,45g,0g,140mg,5mg,230,0g,0g
"French Vanilla Swirl Iced Cappuccino with Skim Milk, Small",N/A,0g,32g,5g,30g,0g,95mg,5mg,150,0g,0g
"French Vanilla Swirl Iced Cappuccino with Whole Milk, Large",N/A,8g,63g,10g,60g,0g,190mg,30mg,370,4.5g,0g
"French Vanilla Swirl Iced Cappuccino with Whole Milk, Medium",N/A,6g,48g,8g,45g,0g,140mg,20mg,280,3.5g,0g
"French Vanilla Swirl Iced Cappuccino with Whole Milk, Small",N/A,4g,32g,5g,30g,0g,95mg,15mg,180,2.5g,0g
"Hazelnut Swirl Iced Cappuccino with Skim Milk, Large",N/A,0g,64g,11g,60g,0g,190mg,10mg,300,0g,0g
"Hazelnut Swirl Iced Cappuccino with Skim Milk, Medium",N/A,0g,48g,8g,45g,0g,140mg,5mg,230,0g,0g
"Hazelnut Swirl Iced Cappuccino with Skim Milk, Small",N/A,0g,32g,5g,30g,0g,95mg,5mg,150,0g,0g
"Hazelnut Swirl Iced Cappuccino with Whole Milk, Large",N/A,8g,64g,10g,60g,0g,190mg,30mg,370,4.5g,0g
"Hazelnut Swirl Iced Cappuccino with Whole Milk, Medium",N/A,6g,48g,8g,45g,0g,140mg,20mg,280,3.5g,0g
"Hazelnut Swirl Iced Cappuccino with Whole Milk, Small",N/A,4g,32g,5g,30g,0g,95mg,15mg,190,2.5g,0g
"Maple Pecan Swirl Iced Cappuccino with Skim Milk, Large",N/A,0g,65g,11g,62g,0g,190mg,10mg,310,0g,0g
"Maple Pecan Swirl Iced Cappuccino with Skim Milk, Medium",N/A,0g,49g,8g,47g,0g,140mg,5mg,230,0g,0g
"Maple Pecan Swirl Iced Cappuccino with Skim Milk, Small",N/A,0g,33g,5g,31g,0g,95mg,5mg,160,0g,0g
"Maple Pecan Swirl Iced Cappuccino with Whole Milk, Large",N/A,8g,65g,10g,62g,0g,190mg,30mg,380,4.5g,0g
"Maple Pecan Swirl Iced Cappuccino with Whole Milk, Medium",N/A,6g,49g,8g,46g,0g,140mg,20mg,280,3.5g,0g
"Maple Pecan Swirl Iced Cappuccino with Whole Milk, Small",N/A,4g,33g,5g,31g,0g,95mg,15mg,190,2.5g,0g
"Mocha Swirl Iced Cappuccino with Skim Milk, Large",N/A,1g,63g,10g,57g,2g,160mg,5mg,300,0.5g,0g
"Mocha Swirl Iced Cappuccino with Skim Milk, Medium",N/A,1g,47g,8g,43g,2g,115mg,5mg,230,0g,0g
"Mocha Swirl Iced Cappuccino with Skim Milk, Small",N/A,0.5g,32g,5g,29g,1g,80mg,0mg,150,0g,0g
"Mocha Swirl Iced Cappuccino with Whole Milk, Large",N/A,9g,63g,10g,57g,2g,160mg,25mg,370,5g,0g
"Mocha Swirl Iced Cappuccino with Whole Milk, Medium",N/A,7g,47g,7g,43g,2g,120mg,20mg,280,4g,0g
"Mocha Swirl Iced Cappuccino with Whole Milk, Small",N/A,4.5g,31g,5g,28g,1g,80mg,10mg,180,2.5g,0g
"Pumpkin Swirl Iced Cappuccino with Skim Milk, Large",N/A,0g,62g,12g,60g,0g,240mg,5mg,300,0g,0g
"Pumpkin Swirl Iced Cappuccino with Skim Milk, Medium",N/A,0g,47g,9g,45g,0g,180mg,5mg,230,0g,0g
"Pumpkin Swirl Iced Cappuccino with Skim Milk, Small",N/A,0g,31g,6g,30g,0g,120mg,5mg,150,0g,0g
"Pumpkin Swirl Iced Cappuccino with Whole Milk, Large",N/A,8g,62g,11g,60g,0g,240mg,25mg,370,5g,0g
"Pumpkin Swirl Iced Cappuccino with Whole Milk, Medium",N/A,6g,46g,8g,45g,0g,180mg,20mg,280,3.5g,0g
"Pumpkin Swirl Iced Cappuccino with Whole Milk, Small",N/A,4g,31g,5g,30g,0g,125mg,15mg,180,2.5g,0g
"Caramel Mocha Swirl Iced Latte with Milk, Large",N/A,12g,70g,14g,67g,1g,240mg,55mg,450,8g,0g
"Caramel Mocha Swirl Iced Latte with Milk, Medium",N/A,9g,52g,11g,50g,1g,180mg,40mg,330,6g,0g
"Caramel Mocha Swirl Iced Latte with Milk, Small",N/A,6g,35g,7g,33g,1g,120mg,25mg,220,4g,0g
"Caramel Mocha Swirl Iced Latte with Skim Milk, Large",N/A,1g,70g,15g,68g,1g,210mg,10mg,350,0.5g,0g
"Caramel Mocha Swirl Iced Latte with Skim Milk, Medium",N/A,0.5g,53g,11g,51g,1g,150mg,5mg,260,0g,0g
"Caramel Mocha Swirl Iced Latte with Skim Milk, Small",N/A,0g,35g,7g,34g,1g,105mg,5mg,170,0g,0g
"Caramel Swirl Iced Latte with Milk, Large",N/A,12g,73g,14g,72g,0g,220mg,40mg,460,7g,0g
"Caramel Swirl Iced Latte with Milk, Medium",N/A,9g,55g,11g,54g,0g,160mg,30mg,350,5g,0g
"Caramel Swirl Iced Latte with Milk, Small",N/A,6g,37g,7g,37g,0g,110mg,20mg,230,3.5g,0g
"Caramel Swirl Iced Latte with Skim Milk, Large",N/A,0g,73g,15g,72g,0g,210mg,10mg,360,0g,0g
"Caramel Swirl Iced Latte with Skim Milk, Medium",N/A,0g,55g,11g,55g,0g,160mg,10mg,270,0g,0g
"Caramel Swirl Iced Latte with Skim Milk, Small",N/A,0g,38g,8g,37g,0g,110mg,5mg,190,0g,0g
"French Vanilla Swirl Iced Latte with Skim Milk, Large",N/A,0g,71g,15g,69g,0g,240mg,10mg,350,0g,0g
"French Vanilla Swirl Iced Latte with Skim Milk, Medium",N/A,0g,54g,11g,52g,0g,180mg,10mg,270,0g,0g
"French Vanilla Swirl Iced Latte with Skim Milk, Small",N/A,0g,36g,8g,35g,0g,120mg,5mg,180,0g,0g
"French Vanilla Swirl Iced Latte with Whole Milk, Large",N/A,12g,71g,14g,68g,0g,250mg,40mg,450,7g,0g
"French Vanilla Swirl Iced Latte with Whole Milk, Medium",N/A,9g,53g,11g,52g,0g,180mg,30mg,340,5g,0g
"French Vanilla Swirl Iced Latte with Whole Milk, Small",N/A,6g,36g,7g,35g,0g,125mg,20mg,230,3.5g,0g
"Hazelnut Swirl Iced Latte with Skim Milk, Large",N/A,0g,72g,15g,69g,0g,240mg,10mg,350,0g,0g
"Hazelnut Swirl Iced Latte with Skim Milk, Medium",N/A,0g,54g,11g,52g,0g,180mg,10mg,270,0g,0g
"Hazelnut Swirl Iced Latte with Skim Milk, Small",N/A,0g,37g,8g,35g,0g,120mg,5mg,180,0g,0g
"Hazelnut Swirl Iced Latte with Whole Milk, Large",N/A,12g,71g,14g,68g,0g,250mg,40mg,450,7g,0g
"Hazelnut Swirl Iced Latte with Whole Milk, Medium",N/A,9g,54g,11g,52g,0g,180mg,30mg,340,5g,0g
"Hazelnut Swirl Iced Latte with Whole Milk, Small",N/A,6g,36g,7g,35g,0g,125mg,20mg,230,3.5g,0g
"Iced Latte with Almond Milk, Large",N/A,4.5g,28g,2g,25g,2g,280mg,0mg,160,0g,0g
"Iced Latte with Almond Milk, Medium",N/A,3g,21g,1g,18g,1g,210mg,0mg,120,0g,0g
"Iced Latte with Almond Milk, Small",N/A,2g,14g,1g,12g,1g,140mg,0mg,80,0g,0g
"Iced Latte with Skim Milk, Large",N/A,0g,20g,13g,20g,0g,190mg,10mg,140,0g,0g
"Iced Latte with Skim Milk, Medium",N/A,0g,15g,10g,15g,0g,140mg,5mg,100,0g,0g
"Iced Latte with Skim Milk, Small",N/A,0g,11g,7g,10g,0g,110mg,0mg,70,0g,0g
"Iced Latte with Skim Milk and Sugar, Large",N/A,0g,55g,13g,55g,0g,190mg,10mg,270,0g,0g
"Iced Latte with Skim Milk and Sugar, Medium",N/A,0g,41g,10g,41g,0g,140mg,5mg,200,0g,0g
"Iced Latte with Skim Milk and Sugar, Small",N/A,0g,28g,7g,27g,0g,110mg,0mg,130,0g,0g
"Iced Latte with Whole Milk, Large",N/A,12g,19g,12g,19g,0g,190mg,35mg,230,7g,0g
"Iced Latte with Whole Milk, Medium",N/A,9g,14g,9g,14g,0g,140mg,25mg,170,5g,0g
"Iced Latte with Whole Milk, Small",N/A,6g,10g,6g,10g,0g,105mg,25mg,120,3.5g,0g
"Iced Latte with Whole Milk and Sugar, Large",N/A,12g,54g,12g,54g,0g,190mg,35mg,370,7g,0g
"Iced Latte with Whole Milk and Sugar, Medium",N/A,9g,40g,9g,40g,0g,140mg,25mg,280,5g,0g
"Iced Latte with Whole Milk and Sugar, Small",N/A,6g,27g,6g,27g,0g,100mg,25mg,170,3.5g,0g
"Maple Pecan Swirl Iced Latte with Skim Milk, Large",N/A,0g,75g,15g,71g,0g,250mg,10mg,370,0g,0g
"Maple Pecan Swirl Iced Latte with Skim Milk, Medium",N/A,0g,57g,11g,54g,0g,180mg,10mg,280,0g,0g
"Maple Pecan Swirl Iced Latte with Skim Milk, Small",N/A,0g,38g,8g,37g,0g,125mg,5mg,190,0g,0g
"Maple Pecan Swirl Iced Latte with Whole Milk, Large",N/A,12g,74g,14g,70g,0g,250mg,40mg,470,7g,0g
"Maple Pecan Swirl Iced Latte with Whole Milk, Medium",N/A,9g,56g,11g,53g,0g,190mg,30mg,350,5g,0g
"Maple Pecan Swirl Iced Latte with Whole Milk, Small",N/A,6g,38g,7g,36g,0g,125mg,20mg,240,3.5g,0g
"Mocha Swirl Iced Latte with Milk, Large",N/A,13g,72g,13g,67g,2g,220mg,35mg,460,7g,0g
"Mocha Swirl Iced Latte with Milk, Medium",N/A,10g,54g,10g,51g,2g,160mg,25mg,350,6g,0g
"Mocha Swirl Iced Latte with Milk, Small",N/A,6g,37g,7g,34g,1g,110mg,20mg,230,3.5g,0g
"Mocha Swirl Iced Latte with Skim Milk, Large",N/A,1.5g,73g,14g,67g,2g,210mg,5mg,360,1g,0g
"Mocha Swirl Iced Latte with Skim Milk, Medium",N/A,1g,55g,11g,51g,2g,160mg,5mg,270,0.5g,0g
"Mocha Swirl Iced Latte with Skim Milk, Small",N/A,0.5g,37g,7g,35g,1g,105mg,5mg,180,0g,0g
"Pumpkin Swirl Iced Latte with Skim Milk, Large",N/A,0.5g,71g,16g,70g,0g,300mg,10mg,360,0g,0g
"Pumpkin Swirl Iced Latte with Skim Milk, Medium",N/A,0g,54g,12g,53g,0g,230mg,5mg,270,0g,0g
"Pumpkin Swirl Iced Latte with Skim Milk, Small",N/A,0g,37g,8g,36g,0g,150mg,5mg,180,0g,0g
"Pumpkin Swirl Iced Latte with Whole Milk, Large",N/A,12g,70g,15g,69g,0g,300mg,40mg,450,7g,0g
"Pumpkin Swirl Iced Latte with Whole Milk, Medium",N/A,9g,53g,11g,52g,0g,230mg,30mg,340,5g,0g
"Pumpkin Swirl Iced Latte with Whole Milk, Small",N/A,6g,36g,8g,36g,0g,150mg,20mg,230,3.5g,0g
"Caramel Swirl Iced Macchiato with Skim Milk, Large",N/A,0g,66g,11g,65g,0g,160mg,10mg,310,0g,0g
"Caramel Swirl Iced Macchiato with Skim Milk, Medium",N/A,0g,49g,8g,49g,0g,125mg,5mg,240,0g,0g
"Caramel Swirl Iced Macchiato with Skim Milk, Small",N/A,0g,33g,6g,33g,0g,85mg,5mg,160,0g,0g
"Caramel Swirl Iced Macchiato with Whole Milk, Large",N/A,8g,65g,10g,64g,0g,170mg,30mg,380,4.5g,0g
"Caramel Swirl Iced Macchiato with Whole Milk, Medium",N/A,6g,49g,8g,49g,0g,125mg,20mg,290,3.5g,0g
"Caramel Swirl Iced Macchiato with Whole Milk, Small",N/A,4g,33g,5g,33g,0g,85mg,15mg,190,2.5g,0g
"French Vanilla Swirl Iced Macchiato with Skim Milk, Large",N/A,0g,66g,11g,61g,0g,190mg,10mg,310,0g,0g
"French Vanilla Swirl Iced Macchiato with Skim Milk, Medium",N/A,0g,49g,8g,46g,0g,140mg,5mg,240,0g,0g
"French Vanilla Swirl Iced Macchiato with Skim Milk, Small",N/A,0g,33g,6g,30g,0g,100mg,5mg,160,0g,0g
"French Vanilla Swirl Iced Macchiato with Whole Milk, Large",N/A,8g,65g,10g,60g,0g,190mg,30mg,380,4.5g,0g
"French Vanilla Swirl Iced Macchiato with Whole Milk, Medium",N/A,6g,49g,8g,45g,0g,150mg,20mg,280,3.5g,0g
"French Vanilla Swirl Iced Macchiato with Whole Milk, Small",N/A,4g,33g,5g,30g,0g,100mg,15mg,190,2.5g,0g
"Hazelnut Swirl Iced Macchiato with Skim Milk, Large",N/A,0g,66g,11g,61g,0g,190mg,10mg,310,0g,0g
"Hazelnut Swirl Iced Macchiato with Skim Milk, Medium",N/A,0g,50g,8g,46g,0g,140mg,5mg,240,0g,0g
"Hazelnut Swirl Iced Macchiato with Skim Milk, Small",N/A,0g,33g,6g,30g,0g,100mg,5mg,160,0g,0g
"Hazelnut Swirl Iced Macchiato with Whole Milk, Large",N/A,8g,65g,10g,60g,0g,190mg,30mg,380,4.5g,0g
"Hazelnut Swirl Iced Macchiato with Whole Milk, Medium",N/A,6g,49g,8g,45g,0g,150mg,20mg,290,3.5g,0g
"Hazelnut Swirl Iced Macchiato with Whole Milk, Small",N/A,4g,33g,5g,30g,0g,100mg,15mg,190,2.5g,0g
"Iced Macchiato with Skim Milk, Large",N/A,0g,14g,8g,14g,0g,135mg,5mg,100,0g,0g
"Iced Macchiato with Skim Milk, Medium",N/A,0g,11g,6g,11g,0g,100mg,5mg,70,0g,0g
"Iced Macchiato with Skim Milk, Small",N/A,0g,8g,4g,8g,0g,70mg,0mg,50,0g,0g
"Iced Macchiato with Whole Milk, Large",N/A,8g,14g,8g,14g,0g,135mg,25mg,160,4.5g,0g
"Iced Macchiato with Whole Milk, Medium",N/A,6g,11g,6g,11g,0g,100mg,20mg,120,3.5g,0g
"Iced Macchiato with Whole Milk, Small",N/A,4g,7g,4g,7g,0g,70mg,10mg,80,2.5g,0g
"Maple Pecan Swirl Iced Macchiato with Skim Milk, Large",N/A,0g,67g,11g,63g,0g,190mg,10mg,320,0g,0g
"Maple Pecan Swirl Iced Macchiato with Skim Milk, Medium",N/A,0g,51g,8g,47g,0g,150mg,5mg,240,0g,0g
"Maple Pecan Swirl Iced Macchiato with Skim Milk, Small",N/A,0g,34g,6g,31g,0g,100mg,5mg,160,0g,0g
"Maple Pecan Swirl Iced Macchiato with Whole Milk, Large",N/A,8g,67g,10g,62g,0g,200mg,30mg,390,4.5g,0g
"Maple Pecan Swirl Iced Macchiato with Whole Milk, Medium",N/A,6g,50g,8g,47g,0g,150mg,20mg,290,3.5g,0g
"Maple Pecan Swirl Iced Macchiato with Whole Milk, Small",N/A,4g,34g,5g,31g,0g,100mg,15mg,200,2.5g,0g
"Mocha Swirl Iced Macchiato with Skim Milk, Large",N/A,1g,65g,10g,58g,2g,160mg,5mg,310,0.5g,0g
"Mocha Swirl Iced Macchiato with Skim Milk, Medium",N/A,1g,49g,8g,43g,2g,120mg,5mg,240,0.5g,0g
"Mocha Swirl Iced Macchiato with Skim Milk, Small",N/A,0.5g,33g,5g,29g,1g,85mg,0mg,160,0g,0g
"Mocha Swirl Iced Macchiato with Whole Milk, Large",N/A,9g,65g,10g,58g,2g,160mg,25mg,380,5g,0g
"Mocha Swirl Iced Macchiato with Whole Milk, Medium",N/A,7g,49g,7g,43g,2g,125mg,20mg,280,4g,0g
"Mocha Swirl Iced Macchiato with Whole Milk, Small",N/A,4.5g,33g,5g,29g,1g,85mg,10mg,190,2.5g,0g
"Pumpkin Swirl Iced Macchiato with Skim Milk, Large",N/A,0.5g,66g,12g,63g,0g,250mg,5mg,320,0g,0g
"Pumpkin Swirl Iced Macchiato with Skim Milk, Medium",N/A,0g,50g,9g,47g,0g,190mg,5mg,240,0g,0g
"Pumpkin Swirl Iced Macchiato with Skim Milk, Small",N/A,0g,33g,6g,31g,0g,130mg,5mg,160,0g,0g
"Pumpkin Swirl Iced Macchiato with Whole Milk, Large",N/A,8g,66g,11g,62g,0g,250mg,25mg,390,5g,0g
"Pumpkin Swirl Iced Macchiato with Whole Milk, Medium",N/A,6g,49g,8g,47g,0g,190mg,20mg,290,3.5g,0g
"Pumpkin Swirl Iced Macchiato with Whole Milk, Small",N/A,4g,33g,6g,31g,0g,130mg,15mg,200,2.5g,0g
"Iced Apple Cider, Large (Regional",N/A,0g,66g,0g,66g,0g,140mg,0mg,260,0g,0g
"Iced Apple Cider, Medium (Regional",N/A,0g,45g,0g,45g,0g,95mg,0mg,180,0g,0g
"Iced Apple Cider, Small (Regional",N/A,0g,31g,0g,31g,0g,65mg,0mg,120,0g,0g
"Iced Green Tea Sweetened, Large",N/A,0g,36g,0g,34g,0g,10mg,0mg,140,0g,0g
"Iced Green Tea Sweetened, Medium",N/A,0g,27g,0g,25g,0g,5mg,0mg,110,0g,0g
"Iced Green Tea Sweetened, Small",N/A,0g,18g,0g,17g,0g,0mg,0mg,70,0g,0g
"Iced Green Tea Unsweetened, Large",N/A,0g,2g,0g,0g,0g,10mg,0mg,10,0g,0g
"Iced Green Tea Unsweetened, Medium",N/A,0g,2g,0g,0g,0g,5mg,0mg,5,0g,0g
"Iced Green Tea Unsweetened, Small",N/A,0g,1g,0g,0g,0g,0mg,0mg,5,0g,0g
"Iced Tea Sweetened, Large",N/A,0g,36g,0g,34g,0g,10mg,0mg,140,0g,0g
"Iced Tea Sweetened, Medium",N/A,0g,27g,0g,25g,0g,5mg,0mg,110,0g,0g
"Iced Tea Sweetened, Small",N/A,0g,18g,0g,17g,0g,0mg,0mg,70,0g,0g
"Iced Tea Sweetened Blueberry Flavored Tea, Large",N/A,0g,39g,0g,34g,0g,10mg,0mg,160,0g,0g
"Iced Tea Sweetened Blueberry Flavored Tea, Medium",N/A,0g,29g,0g,25g,0g,5mg,0mg,120,0g,0g
"Iced Tea Sweetened Blueberry Flavored Tea, Small",N/A,0g,20g,0g,17g,0g,0mg,0mg,80,0g,0g
"Iced Tea Sweetened Raspberry Flavored, Large",N/A,0g,40g,0g,34g,0g,10mg,0mg,160,0g,0g
"Iced Tea Sweetened Raspberry Flavored, Medium",N/A,0g,29g,0g,25g,0g,5mg,0mg,120,0g,0g
"Iced Tea Sweetened Raspberry Flavored, Small",N/A,0g,20g,0g,17g,0g,0mg,0mg,80,0g,0g
"Iced Tea Unsweetened, Large",N/A,0g,2g,0g,0g,0g,10mg,0mg,10,0g,0g
"Iced Tea Unsweetened, Medium",N/A,0g,2g,0g,0g,0g,5mg,0mg,5,0g,0g
"Iced Tea Unsweetened, Small",N/A,0g,1g,0g,0g,0g,0mg,0mg,5,0g,0g
"Iced Tea Unsweetened Blueberry Flavored Tea, Large",N/A,0g,6g,0g,0g,0g,10mg,0mg,25,0g,0g
"Iced Tea Unsweetened Blueberry Flavored Tea, Medium",N/A,0g,4g,0g,0g,0g,5mg,0mg,15,0g,0g
"Iced Tea Unsweetened Blueberry Flavored Tea, Small",N/A,0g,3g,0g,0g,0g,0mg,0mg,10,0g,0g
"Iced Tea Unsweetened Raspberry Flavored, Large",N/A,0g,6g,0g,0g,0g,10mg,0mg,25,0g,0g
"Iced Tea Unsweetened Raspberry Flavored, Medium",N/A,0g,4g,0g,0g,0g,5mg,0mg,20,0g,0g
"Iced Tea Unsweetened Raspberry Flavored, Small",N/A,0g,3g,0g,0g,0g,0mg,0mg,10,0g,0g
"Sweet Tea, Large",N/A,0g,80g,0g,78g,0g,10mg,0mg,310,0g,0g
"Sweet Tea, Medium",N/A,0g,60g,0g,58g,0g,5mg,0mg,230,0g,0g
"Sweet Tea, Small",N/A,0g,40g,0g,39g,0g,5mg,0mg,160,0g,0g
"Sweet Tea Blueberry Flavored, Large",N/A,0g,87g,0g,81g,0g,10mg,0mg,340,0g,0g
"Sweet Tea Blueberry Flavored, Medium",N/A,0g,65g,0g,60g,0g,5mg,0mg,250,0g,0g
"Sweet Tea Blueberry Flavored, Small",N/A,0g,43g,0g,40g,0g,5mg,0mg,170,0g,0g
"Sweet Tea Raspberry Flavored, Large",N/A,0g,87g,0g,81g,0g,10mg,0mg,340,0g,0g
"Sweet Tea Raspberry Flavored, Medium",N/A,0g,65g,0g,60g,0g,5mg,0mg,250,0g,0g
"Sweet Tea Raspberry Flavored, Small",N/A,0g,43g,0g,40g,0g,5mg,0mg,170,0g,0g
Milk Chocolate Hot Cocoa K-Cup Pod,N/A,3g,10g,1g,7g,1g,210mg,0mg,70,2.5g,0g
Kolache,N/A,18g,41g,20g,12g,1g,500mg,40mg,370,6g,0g
Kosher Belgian Waffle Breakfast Sandwich with Maple Sugar Bacon,N/A,22g,43g,18g,14g,2g,1140mg,190mg,440,6g,0g
Kosher Big n' Toasted,N/A,36g,44g,25g,3g,2g,1290mg,340mg,610,10g,0g
Kosher Dunkin' Double Veggie Sausage Sandwich,N/A,18g,74g,37g,7g,6g,1460mg,180mg,600,6g,0g
Kosher Egg & Cheese Wake Up Wrap,N/A,10g,14g,7g,1g,0g,410mg,95mg,170,4g,0g
Kosher Egg White and Cheese on an English Muffin,N/A,6g,37g,15g,4g,1g,740mg,15mg,270,3g,0g
Kosher Grilled Cheese (Regional),N/A,23g,36g,17g,3g,0g,840mg,55mg,420,12g,0g
Kosher Grilled Cheese with Veggie Bacon (Regional),N/A,27g,38g,19g,3g,1g,1080mg,55mg,480,12g,0g
Kosher Maple Sugar Bacon Breakfast Sandwich,N/A,39g,50g,18g,11g,3g,1050mg,180mg,630,14g,0g
Kosher Maple Sugar Bacon Wake-Up Wrap,N/A,14g,19g,9g,4g,1g,650mg,95mg,240,4.5g,0g
Kosher Tuna Melt on a Croissant,N/A,34g,43g,22g,6g,2g,600mg,45mg,570,14g,0g
Kosher Tuna Salad on a Plain Bagel,N/A,9g,69g,21g,6g,5g,840mg,20mg,440,1g,0g
Kosher Veggie Bacon and Veggie Sausage Croissant Sandwich,N/A,37g,46g,25g,6g,3g,1070mg,180mg,620,14g,0g
Kosher Veggie Bacon and Veggie Sausage Wake-Up Wrap,N/A,13g,17g,12g,1g,1g,660mg,95mg,240,4.5g,0g
Kosher Veggie Bacon Egg and Cheese on a Plain Bagel,N/A,17g,68g,21g,6g,5g,1190mg,180mg,510,5g,0g
Kosher Veggie Bacon Wake-Up Wrap,N/A,12g,15g,8g,1g,1g,530mg,95mg,200,4.5g,0g
Kosher Veggie Sausage Egg and Cheese on a Croissant,N/A,33g,44g,23g,6g,2g,840mg,180mg,570,13g,0g
Kosher Veggie Sausage Wake-Up Wrap,N/A,11g,16g,11g,1g,1g,540mg,95mg,210,4g,0g
Blueberry Muffin,N/A,15g,76g,6g,43g,2g,390mg,60mg,460,3g,0g
Chocolate Chip Muffin,N/A,21g,83g,7g,50g,2g,400mg,60mg,550,6g,0g
Coffee Cake Muffin,N/A,24g,87g,7g,51g,2g,420mg,65mg,590,8g,0g
Corn Muffin,N/A,16g,72g,7g,30g,1g,680mg,65mg,460,3g,0g
Pumpkin Muffin,N/A,24g,77g,6g,40g,2g,400mg,50mg,550,5g,0g
Butternut Munchkin,N/A,3.5g,12g,1g,8g,0g,50mg,5mg,90,2g,0g
Cinnamon Munchkin,N/A,3.5g,7g,1g,2g,0g,50mg,5mg,60,1.5g,0g
Glazed Blueberry Munchkin,N/A,3.5g,9g,1g,5g,0g,70mg,5mg,70,1.5g,0g
Glazed Chocolate Munchkin,N/A,3.5g,8g,1g,4g,0g,95mg,0mg,70,1.5g,0g
Glazed Munchkin,N/A,4g,7g,1g,3g,0g,80mg,0mg,70,2g,0g
Glazed Old Fashioned Munchkin,N/A,3.5g,9g,1g,4g,0g,50mg,5mg,70,1.5g,0g
Jelly Munchkin,N/A,4g,9g,1g,4g,0g,85mg,0mg,70,2g,0g
Old Fashioned Munchkin,N/A,3.5g,6g,1g,2g,0g,50mg,5mg,60,1.5g,0g
Powdered Munchkin,N/A,3.5g,7g,1g,3g,0g,50mg,5mg,60,1.5g,0g
Pumpkin Munchkin,N/A,4g,9g,1g,4g,0g,80mg,5mg,70,2g,0g
Multigrain Brown Sugar Oatmeal with Dried Fruit Topping,N/A,2g,66g,5g,35g,7g,250mg,0mg,310,0g,0g
Biscuit,N/A,14g,32g,5g,2g,1g,640mg,10mg,270,9g,0g
English Muffin,N/A,2g,34g,6g,3g,1g,250mg,0mg,180,0g,0g
Gluten Free Fudge Brownie,N/A,16g,48g,3g,34g,2g,240mg,60mg,350,2g,0g
Plain Croissant,N/A,18g,38g,6g,6g,0g,250mg,0mg,340,8g,0g
Pretzel Bites with Mustard,N/A,2g,35g,7g,1g,1g,1430mg,0mg,190,0.5g,0g
All You Can Meat Breakfast Sandwich,N/A,56g,42g,31g,7g,1g,1540mg,235mg,800,21g,0g
All You Can Meat Wake-Up Wrap,N/A,23g,15g,15g,1g,1g,920mg,125mg,330,8g,0g
"Bacon, Egg & Cheese on a Plain Bagel",N/A,18g,66g,23g,6g,4g,1170mg,185mg,520,6g,0g
"Bacon, Egg & Cheese on Croissant",N/A,35g,41g,19g,6g,1g,800mg,185mg,560,14g,0g
"Bacon, Egg & Cheese on English Muffin",N/A,19g,37g,18g,4g,1g,800mg,185mg,390,6g,0g
"Bacon, Egg & Cheese Wake-Up Wrap",N/A,13g,15g,9g,1g,1g,550mg,100mg,210,5g,0g
Belgian Waffle Breakfast Sandwich with Maple Sugar Bacon,N/A,23g,40g,22g,15g,1g,1040mg,210mg,460,8g,0g
Big n' Toasted (Regional),N/A,38g,41g,29g,3g,0g,1200mg,360mg,620,12g,0g
"Biscuit, Bacon, Fried Egg and Cheese",N/A,31g,34g,17g,2g,1g,1180mg,195mg,490,15g,0g
Chicken Biscuit,N/A,22g,46g,21g,3g,1g,1080mg,45mg,460,11g,0g
Chicken Croissant Sandwich (Regional),N/A,40g,54g,29g,8g,1g,1200mg,65mg,690,15g,0g
Double Sausage Breakfast Sandwich,N/A,53g,68g,35g,7g,5g,1970mg,250mg,890,19g,0g
Egg & Cheese on a Plain Bagel,N/A,13g,66g,19g,6g,4g,1010mg,175mg,460,5g,0g
Egg & Cheese on Croissant,N/A,31g,40g,15g,6g,1g,640mg,175mg,500,13g,0g
Egg & Cheese on English Muffin,N/A,15g,37g,14g,4g,1g,640mg,175mg,340,5g,0g
Grilled Cheese (Regional),N/A,24g,37g,17g,3g,0g,960mg,50mg,430,11g,0g
Grilled Cheese with Bacon (Regional),N/A,29g,37g,21g,3g,0g,1120mg,60mg,490,13g,0g
Grilled Cheese with Ham (Regional),N/A,25g,38g,22g,4g,0g,1220mg,60mg,460,12g,0g
"Ham, Egg & Cheese on a Plain Bagel",N/A,14g,67g,24g,7g,4g,1270mg,190mg,490,5g,0g
"Ham, Egg & Cheese on Croissant",N/A,32g,41g,19g,7g,1g,900mg,190mg,530,13g,0g
"Ham, Egg & Cheese on English Muffin",N/A,15g,37g,19g,4g,1g,900mg,190mg,360,5g,0g
Ham and Cheese Rollups,N/A,13g,27g,13g,2g,1g,1050mg,40mg,280,6g,0g
Maple Sugar Bacon Breakfast Sandwich,N/A,40g,47g,22g,12g,2g,960mg,195mg,640,16g,0g
Maple Sugar Bacon Wake-Up Wrap,N/A,15g,18g,11g,4g,1g,630mg,105mg,250,6g,0g
"Sausage, Egg & Cheese on a Plain Bagel",N/A,33g,68g,27g,7g,4g,1490mg,215mg,680,12g,0g
