Item,Serving Size,Total Fat,Carbohydrates,Protein,Sugar,Fiber,Sodium,Cholesterol,Calories,Saturated Fat,Trans Fat,Price,Carbs Metric,Cholesterol Metric,Protein Metric,Fat Metric,Sodium Metric,Saturated Fat Metric
"Pepperoni - 18"" Slice",182.1,14.0,50,17,3,4,800,35,390,6.0,0.0,15.49,0.8547008547008547,0.5982905982905983,1.7435897435897436,0.9324009324009324,1.7094017094017093,1.5384615384615385
"Pepperoni Lover's® - 18"" Slice",208.7,20.0,51,22,3,4,980,55,470,10.0,0.5,15.49,0.723404255319149,0.7801418439716312,1.872340425531915,1.1052777010223818,1.7375886524822697,2.127659574468085
"Supreme - 18"" Slice",231.7,17.0,52,19,4,4,860,40,430,7.0,0.0,15.49,0.8062015503875969,0.6201550387596899,1.7674418604651163,1.0268800966475384,1.6666666666666667,1.627906976744186
"Triple Meat Italiano - 18"" Slice",197.7,17.0,50,19,3,4,940,45,430,8.0,0.0,15.49,0.7751937984496124,0.6976744186046512,1.7674418604651163,1.0268800966475384,1.821705426356589,1.8604651162790697
"Ultimate Cheese Lover's® - 18"" Slice",193.6,21.0,49,21,2,3,820,50,470,9.0,0.0,15.49,0.6950354609929078,0.7092198581560284,1.7872340425531916,1.160541586073501,1.4539007092198584,1.9148936170212765
"Veggie Lover's® - 18"" Slice",245.3,12.0,54,17,4,5,800,30,390,5.0,0.0,15.49,0.9230769230769231,0.5128205128205129,1.7435897435897436,0.7992007992007992,1.7094017094017093,1.282051282051282
Backyard BBQ Chicken - Big New Yorker Slice,164.9,10.0,55,17,8,3,630,30,380,4.5,0.0,15.49,0.9649122807017545,0.5263157894736842,1.7894736842105263,0.683526999316473,1.3815789473684212,1.1842105263157896
Buffalo Chicken - Big New Yorker Slice,165.2,9.0,52,16,2,3,890,30,350,4.0,0.0,16.49,0.9904761904761905,0.5714285714285715,1.8285714285714285,0.6679035250463822,2.119047619047619,1.1428571428571428
Cheese - Big New Yorker Slice,162.5,11.0,48,16,3,3,590,30,350,5.0,0.0,11.99,0.9142857142857144,0.5714285714285715,1.8285714285714285,0.8163265306122449,1.4047619047619049,1.4285714285714286
Chicken-Bacon Parmesan - Big New Yorker Slice,171.8,14.0,47,18,2,3,640,35,380,6.0,0.0,16.99,0.8245614035087719,0.6140350877192983,1.8947368421052633,0.9569377990430621,1.4035087719298245,1.5789473684210527
Garden Chicken - Big New Yorker Slice,87.5,7.0,7,9,2,2,370,30,120,3.5,0.0,16.49,0.3888888888888889,1.6666666666666667,3.0,1.5151515151515151,2.5694444444444446,2.9166666666666665
Garden Fresh - Big New Yorker Slice,83.5,6.0,7,6,2,2,310,20,110,3.5,0.0,12.49,0.4242424242424242,1.2121212121212122,2.1818181818181817,1.4167650531286895,2.3484848484848486,3.1818181818181817
Hawaiian Chicken - Big New Yorker Slice,184.4,9.0,50,17,3,3,710,30,350,4.0,0.0,12.49,0.9523809523809523,0.5714285714285715,1.9428571428571428,0.6679035250463822,1.6904761904761905,1.1428571428571428
Meat Lover's® - Big New Yorker Slice,190.3,21.0,48,20,2,3,960,50,460,8.0,0.0,15.49,0.6956521739130435,0.7246376811594203,1.7391304347826086,1.1857707509881423,1.7391304347826086,1.7391304347826086
Pepperoni - Big New Yorker Slice,158.9,13.0,47,15,2,3,630,30,370,6.0,0.0,15.49,0.846846846846847,0.5405405405405406,1.6216216216216217,0.9126009126009127,1.4189189189189189,1.6216216216216217
Pepperoni Lover's® - Big New Yorker Slice,179.6,18.0,48,19,2,4,840,50,440,8.0,0.0,15.49,0.7272727272727273,0.7575757575757576,1.7272727272727273,1.062573789846517,1.590909090909091,1.8181818181818181
Supreme - Big New Yorker Slice,188.3,15.0,49,16,3,4,730,35,390,6.0,0.0,15.49,0.8376068376068376,0.5982905982905983,1.641025641025641,0.999000999000999,1.5598290598290598,1.5384615384615385
Ultimate Cheese Lover's® - Big New Yorker Slice,157.9,14.0,47,17,1,3,620,35,380,6.0,0.0,15.49,0.8245614035087719,0.6140350877192983,1.7894736842105263,0.9569377990430621,1.3596491228070176,1.5789473684210527
Veggie Lover's® - Big New Yorker Slice,186.9,9.0,50,14,3,4,610,20,330,4.0,0.0,15.49,1.0101010101010102,0.4040404040404041,1.696969696969697,0.7083825265643447,1.5404040404040404,1.2121212121212122
American Chicken Club *Local Specialty* - Personal Pan Pizza® Slice,80.3,9.0,18,8,2,1,340,20,180,2.5,0.0,16.49,0.6666666666666667,0.7407407407407407,1.777777777777778,1.2987012987012987,1.5740740740740742,1.3888888888888888
Bacon Cheeseburger (w/ cheddar cheese) - Personal Pan Pizza® Slice,77.6,11.0,17,8,2,1,450,20,200,4.5,0.0,12.49,0.5666666666666668,0.6666666666666667,1.6,1.4285714285714286,1.875,2.25
Badger Special *Local Specialty* - Personal Pan Pizza® Slice,74.0,8.0,18,7,2,1,350,15,170,3.0,0.0,16.49,0.7058823529411765,0.5882352941176471,1.6470588235294117,1.2223071046600458,1.7156862745098038,1.7647058823529411
BBQ Beef - Personal Pan Pizza® Slice,71.9,7.0,19,7,3,1,340,15,160,2.5,0.0,15.49,0.7916666666666666,0.625,1.75,1.1363636363636362,1.7708333333333335,1.5625
BBQ Chicken *Local Specialty* - Personal Pan Pizza® Slice,80.6,5.0,25,8,8,1,380,20,180,2.0,0.0,16.49,0.925925925925926,0.7407407407407407,1.777777777777778,0.7215007215007214,1.7592592592592593,1.1111111111111112
BBQ Lover's *Local Specialty* - Personal Pan Pizza® Slice,77.6,8.0,25,7,8,1,410,15,200,3.0,0.0,4.79,0.8333333333333334,0.5,1.4000000000000001,1.0389610389610389,1.7083333333333333,1.5
Fiesta Taco (Beef) - Personal Pan Pizza® Slice,87.1,10.0,21,7,2,2,380,15,200,3.0,0.0,15.49,0.7,0.5,1.4000000000000001,1.2987012987012987,1.5833333333333333,1.5
Fiesta Taco (Chicken) - Personal Pan Pizza® Slice,88.2,7.0,21,8,2,2,340,15,180,2.0,0.0,16.49,0.7777777777777778,0.5555555555555556,1.777777777777778,1.0101010101010102,1.5740740740740742,1.1111111111111112
Garden Chicken *Local Specialty* - Personal Pan Pizza® Slice,80.4,6.0,18,8,2,1,330,15,160,2.0,0.0,16.49,0.75,0.625,2.0,0.974025974025974,1.71875,1.25
Garden Fresh *Local Specialty* - Personal Pan Pizza® Slice,82.7,6.0,18,6,2,2,290,10,150,2.0,0.0,15.49,0.8,0.4444444444444445,1.6,1.0389610389610389,1.6111111111111112,1.3333333333333335
Hawaiian *Local Specialty* - Personal Pan Pizza® Slice,70.3,5.0,18,6,3,1,330,10,140,2.0,0.0,15.49,0.8571428571428571,0.47619047619047616,1.7142857142857144,0.9276437847866419,1.9642857142857144,1.4285714285714286
Italian Classic - Personal Pan Pizza® Slice,,10.0,17,8,2,1,400,20,190,4.0,0.0,15.49,0.5964912280701755,0.7017543859649122,1.6842105263157894,1.367053998632946,1.7543859649122806,2.1052631578947367
Ohio's Best *Local Specialty* - Personal Pan Pizza® Slice,83.8,9.0,18,7,2,2,370,15,180,3.0,0.0,16.49,0.6666666666666667,0.5555555555555556,1.5555555555555556,1.2987012987012987,1.7129629629629628,1.6666666666666667
Super Supreme - Personal Pan Pizza® Slice,90.6,11.0,18,9,2,1,470,20,210,4.0,0.0,16.49,0.5714285714285715,0.6349206349206349,1.7142857142857144,1.3605442176870748,1.8650793650793651,1.9047619047619049
Taco Pizza *Local Specialty* - Personal Pan Pizza® Slice,83.5,7.0,19,7,2,2,330,15,170,3.0,0.0,4.79,0.7450980392156863,0.5882352941176471,1.6470588235294117,1.0695187165775402,1.6176470588235294,1.7647058823529411
American Chicken Club *Local Specialty* - Small Original Pan Slice,73.8,8.0,16,7,2,1,320,15,170,2.5,0.0,16.49,0.6274509803921569,0.5882352941176471,1.6470588235294117,1.2223071046600458,1.5686274509803921,1.4705882352941175
Fiesta Taco (Beef) - Small Original Pan Slice,78.5,8.0,19,6,2,2,330,10,180,2.5,0.0,15.49,0.7037037037037037,0.37037037037037035,1.3333333333333333,1.1544011544011545,1.5277777777777777,1.3888888888888888
Fiesta Taco (Chicken) - Small Original Pan Slice,79.7,7.0,19,7,2,2,300,10,170,2.0,0.0,16.49,0.7450980392156863,0.39215686274509803,1.6470588235294117,1.0695187165775402,1.4705882352941178,1.1764705882352942
Garden Chicken *Local Specialty* - Small Original Pan Slice,70.6,5.0,16,7,2,1,290,10,140,2.0,0.0,16.49,0.7619047619047619,0.47619047619047616,2.0,0.9276437847866419,1.7261904761904765,1.4285714285714286
Garden Fresh *Local Specialty* - Small Original Pan Slice,78.7,5.0,17,5,2,1,260,10,130,2.0,0.0,15.49,0.8717948717948719,0.5128205128205129,1.5384615384615385,0.999000999000999,1.6666666666666667,1.5384615384615385
Ohio's Best *Local Specialty* - Small Original Pan Slice,78.6,8.0,16,6,2,1,340,15,160,3.0,0.0,16.49,0.6666666666666667,0.625,1.5,1.2987012987012987,1.7708333333333335,1.875
Super Supreme - Small Original Pan Slice,82.7,10.0,16,8,2,1,420,20,180,3.5,0.0,16.49,0.5925925925925927,0.7407407407407407,1.777777777777778,1.4430014430014428,1.9444444444444446,1.9444444444444444
Taco Pizza *Local Specialty* - Small Original Pan Slice,76.4,7.0,17,7,2,2,290,15,160,3.0,0.0,15.49,0.7083333333333334,0.625,1.75,1.1363636363636362,1.5104166666666667,1.875
American Chicken Club *Local Specialty* - Small Hand Tossed Slice,71.8,7.0,17,7,1,1,270,15,160,2.5,0.0,16.49,0.7083333333333334,0.625,1.75,1.1363636363636362,1.40625,1.5625
Fiesta Taco (Beef) - Small Hand Tossed Slice,76.6,7.0,20,6,1,2,280,10,170,2.5,0.0,15.49,0.7843137254901961,0.39215686274509803,1.4117647058823528,1.0695187165775402,1.3725490196078431,1.4705882352941175
Fiesta Taco (Chicken) - Small Hand Tossed Slice,77.7,5.0,20,6,1,2,250,10,150,1.5,0.0,16.49,0.888888888888889,0.4444444444444445,1.6,0.8658008658008658,1.388888888888889,1.0
Garden Fresh *Local Specialty* - Small Hand Tossed Slice,76.7,3.5,18,5,1,1,220,10,120,1.5,0.0,15.49,1.0,0.5555555555555556,1.6666666666666665,0.7575757575757576,1.5277777777777777,1.25
Ohio's Best *Local Specialty* - Small Hand Tossed Slice,76.6,6.0,17,6,1,1,300,15,150,2.5,0.0,16.49,0.7555555555555555,0.6666666666666667,1.6,1.0389610389610389,1.6666666666666667,1.6666666666666667
Super Supreme - Small Hand Tossed Slice,81.4,9.0,17,7,1,1,380,20,170,3.5,0.0,16.49,0.6666666666666667,0.7843137254901961,1.6470588235294117,1.3750954927425516,1.8627450980392157,2.0588235294117645
Taco Pizza *Local Specialty* - Small Hand Tossed Slice,74.4,5.0,18,6,1,2,250,15,140,2.5,0.0,15.49,0.8571428571428571,0.7142857142857143,1.7142857142857144,0.9276437847866419,1.4880952380952381,1.7857142857142856
Super Supreme - Small Thin 'N Crispy® Slice,72.7,8.0,14,7,2,1,390,20,150,3.0,0.0,16.49,0.6222222222222222,0.888888888888889,1.8666666666666667,1.3852813852813854,2.166666666666667,2.0
American Chicken Club *Local Specialty* - Medium Original Pan Slice,124.8,15.0,29,11,2,2,490,30,300,5.0,0.0,16.49,0.6444444444444445,0.6666666666666667,1.4666666666666668,1.2987012987012987,1.3611111111111112,1.6666666666666667
Badger Special *Local Specialty* - Medium Original Pan Slice,113.8,12.0,28,11,1,2,490,25,270,5.0,0.0,13.49,0.691358024691358,0.6172839506172839,1.6296296296296298,1.1544011544011545,1.5123456790123457,1.8518518518518516
BBQ Beef - Medium Original Pan Slice,118.1,12.0,31,12,4,2,540,25,280,4.5,0.0,15.49,0.7380952380952381,0.5952380952380952,1.7142857142857144,1.1131725417439704,1.6071428571428572,1.607142857142857
BBQ Chicken *Local Specialty* - Medium Original Pan Slice,111.1,9.0,33,12,6,2,470,30,260,3.5,0.0,12.49,0.8461538461538461,0.7692307692307693,1.8461538461538463,0.8991008991008992,1.5064102564102564,1.3461538461538463
BBQ Lover's *Local Specialty* - Medium Original Pan Slice,108.5,12.0,33,11,6,2,530,25,290,4.5,0.0,12.49,0.7586206896551725,0.574712643678161,1.5172413793103448,1.0747872816838333,1.5229885057471266,1.5517241379310345
BLT *Local Specialty* - Medium Original Pan Slice,115.2,15.0,27,10,1,2,440,25,290,4.5,0.0,12.49,0.6206896551724138,0.574712643678161,1.3793103448275863,1.3434841021047916,1.264367816091954,1.5517241379310345
Fiesta Taco (Beef) - Medium Original Pan Slice,141.3,14.0,35,11,2,4,560,20,310,4.5,0.0,15.49,0.7526881720430108,0.43010752688172044,1.4193548387096775,1.1730205278592374,1.5053763440860215,1.4516129032258065
Fiesta Taco (Chicken) - Medium Original Pan Slice,142.3,12.0,35,11,2,4,510,20,290,3.5,0.0,16.49,0.8045977011494253,0.45977011494252873,1.5172413793103448,1.0747872816838333,1.4655172413793103,1.206896551724138
Garden Chicken *Local Specialty* - Medium Original Pan Slice,118.0,9.0,29,11,1,2,440,20,240,3.5,0.0,12.49,0.8055555555555556,0.5555555555555556,1.8333333333333333,0.974025974025974,1.5277777777777777,1.4583333333333333
Garden Fresh *Local Specialty* - Medium Original Pan Slice,129.1,9.0,29,9,2,2,400,15,240,3.5,0.0,15.49,0.8055555555555556,0.4166666666666667,1.5,0.974025974025974,1.388888888888889,1.4583333333333333
Hawaiian *Local Specialty* - Medium Original Pan Slice,113.7,9.0,30,10,3,2,500,20,240,3.5,0.0,15.49,0.8333333333333334,0.5555555555555556,1.6666666666666665,0.974025974025974,1.7361111111111114,1.4583333333333333
Hawaiian Luau - Medium Original Pan Slice,108.5,10.0,29,10,2,2,480,20,240,3.5,0.0,15.49,0.8055555555555556,0.5555555555555556,1.6666666666666665,1.0822510822510822,1.6666666666666667,1.4583333333333333
Ohio's Best *Local Specialty* - Medium Original Pan Slice,133.2,14.0,29,11,2,2,540,25,280,5.0,0.0,12.49,0.6904761904761906,0.5952380952380952,1.5714285714285714,1.2987012987012987,1.6071428571428572,1.7857142857142856
Super Supreme - Medium Original Pan Slice,139.4,16.0,29,13,2,2,670,35,310,6.0,0.0,16.49,0.6236559139784946,0.7526881720430108,1.6774193548387097,1.3405948889819856,1.8010752688172043,1.935483870967742
Taco Pizza *Local Specialty* - Medium Original Pan Slice,146.7,14.0,32,13,2,4,560,30,310,6.0,0.0,12.49,0.6881720430107527,0.6451612903225806,1.6774193548387097,1.1730205278592374,1.5053763440860215,1.935483870967742
American Chicken Club *Local Specialty* - Medium Hand Tossed Slice,113.7,12.0,26,10,2,2,430,25,260,4.0,0.0,16.49,0.6666666666666667,0.6410256410256411,1.5384615384615385,1.1988011988011988,1.3782051282051282,1.5384615384615385
Badger Special *Local Specialty* - Medium Hand Tossed Slice,102.5,9.0,26,10,1,2,420,25,230,4.5,0.0,15.49,0.7536231884057971,0.7246376811594203,1.7391304347826086,1.0163749294184077,1.5217391304347825,1.956521739130435
BBQ Beef - Medium Hand Tossed Slice,107.5,9.0,29,11,4,2,480,25,240,4.0,0.0,15.49,0.8055555555555556,0.6944444444444445,1.8333333333333333,0.974025974025974,1.6666666666666667,1.6666666666666667
BBQ Chicken *Local Specialty* - Medium Hand Tossed Slice,99.4,6.0,30,11,6,2,400,25,220,2.5,0.0,15.49,0.9090909090909091,0.7575757575757576,2.0,0.7083825265643447,1.5151515151515151,1.1363636363636365
BBQ Lover's *Local Specialty* - Medium Hand Tossed Slice,97.1,9.0,30,10,6,2,470,25,240,4.0,0.0,15.49,0.8333333333333334,0.6944444444444445,1.6666666666666665,0.974025974025974,1.6319444444444444,1.6666666666666667
BLT *Local Specialty* - Medium Hand Tossed Slice,104.1,12.0,25,9,1,2,380,25,250,4.0,0.0,15.49,0.6666666666666667,0.6666666666666667,1.44,1.2467532467532467,1.2666666666666668,1.6
Fiesta Taco (Beef) - Medium Hand Tossed Slice,131.7,12.0,33,10,2,3,500,20,280,4.0,0.0,15.49,0.7857142857142857,0.47619047619047616,1.4285714285714284,1.1131725417439704,1.4880952380952381,1.4285714285714286
Fiesta Taco (Chicken) - Medium Hand Tossed Slice,132.8,9.0,33,11,2,3,450,20,250,3.0,0.0,15.49,0.8800000000000001,0.5333333333333333,1.7599999999999998,0.9350649350649349,1.5,1.2
Garden Chicken *Local Specialty* - Medium Hand Tossed Slice,106.8,6.0,26,10,1,2,380,20,200,3.0,0.0,15.49,0.8666666666666667,0.6666666666666667,2.0,0.7792207792207791,1.5833333333333333,1.5
Garden Fresh *Local Specialty* - Medium Hand Tossed Slice,118.0,6.0,27,8,2,2,340,15,190,2.5,0.0,15.49,0.9473684210526316,0.5263157894736842,1.6842105263157894,0.8202323991797676,1.4912280701754386,1.3157894736842104
Hawaiian *Local Specialty* - Medium Hand Tossed Slice,103.5,5.0,27,9,3,2,450,15,190,2.5,0.0,15.49,0.9473684210526316,0.5263157894736842,1.8947368421052633,0.683526999316473,1.9736842105263157,1.3157894736842104
Hawaiian Luau - Medium Hand Tossed Slice,98.6,7.0,27,9,2,2,420,20,210,3.0,0.0,15.49,0.8571428571428571,0.6349206349206349,1.7142857142857144,0.8658008658008658,1.6666666666666667,1.4285714285714286
Ohio's Best *Local Specialty* - Medium Hand Tossed Slice,123.3,10.0,27,10,2,2,480,25,240,4.5,0.0,15.49,0.75,0.6944444444444445,1.6666666666666665,1.0822510822510822,1.6666666666666667,1.875
Super Supreme - Medium Hand Tossed Slice,130.5,14.0,27,12,2,2,620,30,280,5.0,0.0,16.49,0.6428571428571429,0.7142857142857143,1.7142857142857144,1.2987012987012987,1.8452380952380953,1.7857142857142856
Taco Pizza *Local Specialty* - Medium Hand Tossed Slice,135.7,11.0,30,12,2,3,500,30,270,5.0,0.0,15.49,0.7407407407407407,0.7407407407407407,1.777777777777778,1.0582010582010584,1.5432098765432098,1.8518518518518516
American Chicken Club *Local Specialty* - Medium Thin 'N Crispy® Slice,106.2,12.0,23,10,3,2,480,30,250,4.0,0.0,16.49,0.6133333333333334,0.8,1.6,1.2467532467532467,1.6,1.6
Badger Special *Local Specialty* - Medium Thin 'N Crispy® Slice,93.6,9.0,22,10,3,2,470,25,210,4.5,0.0,16.49,0.6984126984126985,0.7936507936507936,1.9047619047619047,1.1131725417439704,1.8650793650793651,2.142857142857143
BBQ Beef - Medium Thin 'N Crispy® Slice,95.2,9.0,25,11,6,2,520,25,220,4.0,0.0,15.49,0.7575757575757576,0.7575757575757576,2.0,1.062573789846517,1.96969696969697,1.8181818181818181
BBQ Chicken *Local Specialty* - Medium Thin 'N Crispy® Slice,88.2,6.0,27,11,7,1,450,25,200,3.0,0.0,16.49,0.9000000000000001,0.8333333333333334,2.2,0.7792207792207791,1.875,1.5
BBQ Lover's *Local Specialty* - Medium Thin 'N Crispy® Slice,85.9,9.0,27,10,7,1,520,25,230,4.0,0.0,15.49,0.782608695652174,0.7246376811594203,1.7391304347826086,1.0163749294184077,1.8840579710144927,1.7391304347826086
BLT *Local Specialty* - Medium Thin 'N Crispy® Slice,95.2,12.0,21,9,3,1,430,25,230,4.0,0.0,16.49,0.6086956521739131,0.7246376811594203,1.565217391304348,1.3551665725578768,1.5579710144927537,1.7391304347826086
Fiesta Taco (Beef) - Medium Thin 'N Crispy® Slice,122.8,11.0,29,9,3,3,540,20,260,4.0,0.0,15.49,0.7435897435897436,0.5128205128205129,1.3846153846153846,1.098901098901099,1.730769230769231,1.5384615384615385
Fiesta Taco (Chicken) - Medium Thin 'N Crispy® Slice,123.8,9.0,29,10,3,3,500,20,240,3.0,0.0,16.49,0.8055555555555556,0.5555555555555556,1.6666666666666665,0.974025974025974,1.7361111111111114,1.25
Garden Chicken *Local Specialty* - Medium Thin 'N Crispy® Slice,97.9,6.0,23,10,3,2,430,20,190,3.0,0.0,15.49,0.8070175438596492,0.7017543859649122,2.1052631578947367,0.8202323991797676,1.8859649122807018,1.5789473684210527
Garden Fresh *Local Specialty* - Medium Thin 'N Crispy® Slice,109.1,6.0,24,8,4,2,390,15,180,3.0,0.0,15.49,0.888888888888889,0.5555555555555556,1.777777777777778,0.8658008658008658,1.8055555555555556,1.6666666666666667
Hawaiian *Local Specialty* - Medium Thin 'N Crispy® Slice,98.2,5.0,25,9,5,2,520,20,180,3.0,0.0,15.49,0.925925925925926,0.7407407407407407,2.0,0.7215007215007214,2.4074074074074074,1.6666666666666667
Hawaiian Luau - Medium Thin 'N Crispy® Slice,88.5,7.0,23,9,4,2,460,20,190,3.0,0.0,15.49,0.8070175438596492,0.7017543859649122,1.8947368421052633,0.9569377990430621,2.017543859649123,1.5789473684210527
Ohio's Best *Local Specialty* - Medium Thin 'N Crispy® Slice,121.2,11.0,24,10,4,2,540,25,230,4.5,0.0,16.49,0.6956521739130435,0.7246376811594203,1.7391304347826086,1.2422360248447206,1.956521739130435,1.956521739130435
Super Supreme - Medium Thin 'N Crispy® Slice,125.0,13.0,24,12,3,2,670,35,260,6.0,0.0,16.49,0.6153846153846154,0.8974358974358975,1.8461538461538463,1.2987012987012987,2.147435897435898,2.307692307692308
Taco Pizza *Local Specialty* - Medium Thin 'N Crispy® Slice,128.2,11.0,27,12,3,3,550,30,250,5.0,0.0,15.49,0.72,0.8,1.92,1.1428571428571428,1.8333333333333335,2.0
American Chicken Club *Local Specialty* - Large Original Pan Slice,174.8,24.0,38,17,2,2,720,40,440,7.0,0.0,13.49,0.5757575757575758,0.6060606060606061,1.5454545454545454,1.4167650531286895,1.3636363636363638,1.5909090909090908
Badger Special *Local Specialty* - Large Original Pan Slice,158.3,20.0,37,16,2,3,710,35,390,7.0,0.0,16.49,0.6324786324786325,0.5982905982905983,1.641025641025641,1.332001332001332,1.517094017094017,1.7948717948717947
BBQ Beef - Large Original Pan Slice,167.2,19.0,41,18,6,3,790,40,410,7.0,0.5,12.49,0.6666666666666667,0.6504065040650407,1.7560975609756095,1.2036743744060816,1.6056910569105691,1.707317073170732
BBQ Chicken *Local Specialty* - Large Original Pan Slice,152.0,15.0,42,18,7,2,660,40,370,5.0,0.0,13.49,0.7567567567567568,0.7207207207207208,1.945945945945946,1.053001053001053,1.4864864864864866,1.3513513513513513
BBQ Lover's *Local Specialty* - Large Original Pan Slice,150.4,20.0,42,16,7,2,770,40,410,7.0,0.0,15.49,0.6829268292682926,0.6504065040650407,1.5609756097560976,1.2670256572695597,1.565040650406504,1.707317073170732
BLT *Local Specialty* - Large Original Pan Slice,160.5,24.0,35,15,1,2,650,35,420,7.0,0.0,7.99,0.5555555555555556,0.5555555555555556,1.4285714285714284,1.484230055658627,1.2896825396825398,1.6666666666666667
Fiesta Taco (Beef) - Large Original Pan Slice,190.7,22.0,44,15,2,4,790,30,440,7.0,0.0,15.49,0.6666666666666667,0.45454545454545453,1.3636363636363635,1.2987012987012987,1.4962121212121213,1.5909090909090908
Fiesta Taco (Chicken) - Large Original Pan Slice,192.1,18.0,44,16,2,4,720,30,400,5.0,0.0,13.49,0.7333333333333334,0.5,1.6,1.1688311688311688,1.5,1.25
Garden Chicken *Local Specialty* - Large Original Pan Slice,163.3,15.0,38,16,2,2,640,30,350,5.0,0.0,13.49,0.7238095238095238,0.5714285714285715,1.8285714285714285,1.1131725417439704,1.5238095238095237,1.4285714285714286
Garden Fresh *Local Specialty* - Large Original Pan Slice,177.7,15.0,39,14,3,3,590,25,340,5.0,0.0,15.49,0.7647058823529411,0.4901960784313726,1.6470588235294117,1.145912910618793,1.4460784313725492,1.4705882352941175
Hawaiian *Local Specialty* - Large Original Pan Slice,157.3,14.0,39,15,4,2,720,30,340,5.0,0.0,17.49,0.7647058823529411,0.5882352941176471,1.7647058823529413,1.0695187165775402,1.7647058823529413,1.4705882352941175
Hawaiian Luau - Large Original Pan Slice,151.8,16.0,38,15,3,2,700,30,350,6.0,0.0,15.49,0.7238095238095238,0.5714285714285715,1.7142857142857144,1.1873840445269017,1.6666666666666667,1.7142857142857144
Ohio's Best *Local Specialty* - Large Original Pan Slice,184.8,21.0,38,16,3,3,790,35,410,7.0,0.0,7.99,0.6178861788617886,0.5691056910569107,1.5609756097560976,1.3303769401330376,1.6056910569105691,1.707317073170732
Super Supreme - Large Original Pan Slice,195.3,26.0,38,19,2,3,980,50,460,9.0,0.0,13.49,0.5507246376811594,0.7246376811594203,1.652173913043478,1.4680971202710333,1.7753623188405798,1.956521739130435
Taco Pizza *Local Specialty* - Large Original Pan Slice,200.5,22.0,42,19,2,4,800,40,440,9.0,0.5,15.49,0.6363636363636365,0.6060606060606061,1.7272727272727273,1.2987012987012987,1.5151515151515151,2.0454545454545454
American Chicken Club *Local Specialty* - Large Hand Tossed Slice,158.3,18.0,35,15,2,3,600,40,370,6.0,0.0,13.49,0.6306306306306307,0.7207207207207208,1.6216216216216217,1.2636012636012637,1.3513513513513515,1.6216216216216217
Badger Special *Local Specialty* - Large Hand Tossed Slice,141.2,13.0,34,14,2,3,590,35,310,6.0,0.0,12.49,0.7311827956989247,0.7526881720430108,1.8064516129032258,1.0892333472978635,1.5860215053763442,1.935483870967742
BBQ Beef - Large Hand Tossed Slice,150.2,13.0,39,16,6,3,680,35,340,6.0,0.5,12.49,0.7647058823529411,0.6862745098039216,1.8823529411764706,0.9931245225362874,1.6666666666666667,1.7647058823529411
BBQ Chicken *Local Specialty* - Large Hand Tossed Slice,133.9,8.0,40,16,7,2,540,35,290,4.0,0.0,13.49,0.9195402298850575,0.8045977011494253,2.206896551724138,0.7165248544558889,1.5517241379310345,1.3793103448275863
BBQ Lover's *Local Specialty* - Large Hand Tossed Slice,132.3,13.0,40,14,7,2,650,35,330,6.0,0.0,12.49,0.8080808080808082,0.7070707070707071,1.696969696969697,1.0232192050373867,1.6414141414141414,1.8181818181818181
BLT *Local Specialty* - Large Hand Tossed Slice,143.4,18.0,33,13,1,2,530,35,350,6.0,0.0,12.49,0.6285714285714287,0.6666666666666667,1.4857142857142858,1.3358070500927643,1.2619047619047619,1.7142857142857144
Fiesta Taco (Beef) - Large Hand Tossed Slice,176.4,16.0,42,13,2,4,680,25,360,6.0,0.0,12.49,0.7777777777777778,0.462962962962963,1.4444444444444442,1.1544011544011545,1.5740740740740742,1.6666666666666667
Fiesta Taco (Chicken) - Large Hand Tossed Slice,177.8,12.0,42,14,2,4,610,25,330,4.0,0.0,12.49,0.8484848484848484,0.5050505050505051,1.696969696969697,0.9445100354191263,1.5404040404040404,1.2121212121212122
Garden Chicken *Local Specialty* - Large Hand Tossed Slice,146.3,9.0,35,14,2,3,530,30,270,4.0,0.0,13.49,0.8641975308641975,0.7407407407407407,2.074074074074074,0.8658008658008658,1.6358024691358026,1.4814814814814816
Garden Fresh *Local Specialty* - Large Hand Tossed Slice,160.8,8.0,36,11,3,3,470,20,260,4.0,0.0,12.49,0.9230769230769231,0.5128205128205129,1.6923076923076925,0.7992007992007992,1.5064102564102564,1.5384615384615385
Hawaiian *Local Specialty* - Large Hand Tossed Slice,142.5,8.0,36,13,4,3,620,25,270,4.0,0.0,12.49,0.888888888888889,0.6172839506172839,1.925925925925926,0.7696007696007696,1.9135802469135803,1.4814814814814816
Hawaiian Luau - Large Hand Tossed Slice,135.8,10.0,35,13,3,3,590,25,280,4.5,0.0,12.49,0.8333333333333334,0.5952380952380952,1.8571428571428572,0.9276437847866419,1.7559523809523812,1.607142857142857
Ohio's Best *Local Specialty* - Large Hand Tossed Slice,170.7,15.0,36,14,2,3,670,35,330,6.0,0.0,12.49,0.7272727272727273,0.7070707070707071,1.696969696969697,1.1806375442739079,1.691919191919192,1.8181818181818181
Super Supreme - Large Hand Tossed Slice,181.3,20.0,36,17,2,3,880,45,390,8.0,0.0,13.49,0.6153846153846154,0.7692307692307693,1.7435897435897436,1.332001332001332,1.8803418803418803,2.051282051282051
