Item,Serving Size,Total Fat,Carbohydrates,Protein,Sugar,Fiber,Sodium,Cholesterol,Calories,Saturated Fat,Trans Fat,Price,Carbs Metric,Cholesterol Metric,Protein Metric,Fat Metric,Sodium Metric,Saturated Fat Metric
"Whataburger Patty Melt, Single Whatameal with Lower Calorie Sides",1233,37,56,28,11,2,1230,70,680,11,1,7.39,0.5490196078431373,0.6862745098039216,1.6470588235294117,1.413292589763178,1.5073529411764706,1.6176470588235297
Whataburger Patty Melt Whatameal,1366,82,209,54,118,5,2070,125,1770,23,2,7.39,0.7871939736346516,0.4708097928436912,1.2203389830508475,1.2033164575537456,0.9745762711864407,1.2994350282485876
Whataburger Patty Melt Whatameal with Lower Calorie Sides,1336,61,56,49,11,2,1790,130,980,21,2,7.39,0.38095238095238093,0.8843537414965987,2.0,1.616750596342433,1.522108843537415,2.142857142857143
Whatacatch Sandwich,193,23,58,19,6,1,970,50,510,4,0,3.59,0.7581699346405228,0.6535947712418301,1.4901960784313726,1.1713776419658772,1.5849673202614378,0.7843137254901961
Biscuit,85,16,32,5,2,1,600,0,290,8,0,0.99,0.735632183908046,0.0,0.6896551724137931,1.4330497089117777,1.7241379310344829,2.7586206896551726
Biscuit and Gravy,255,29,46,7,4,1,1530,15,470,13,0,2.04,0.6524822695035462,0.2127659574468085,0.5957446808510638,1.6026526664824536,2.7127659574468086,2.7659574468085104
Biscuit and Gravy Whatameal,788,40,67,10,4,3,2030,15,670,15,0,3.74,0.6666666666666667,0.14925373134328357,0.5970149253731343,1.5506881178522969,2.5248756218905473,2.2388059701492535
Biscuit and Jelly,99,16,41,5,9,1,600,0,330,8,0,2.79,0.8282828282828283,0.0,0.6060606060606061,1.2593467138921683,1.5151515151515151,2.4242424242424243
Biscuit Sandwich with Bacon,164,29,32,18,2,1,1170,230,470,14,0,2.79,0.4539007092198582,3.2624113475177303,1.5319148936170213,1.6026526664824536,2.0744680851063833,2.9787234042553195
Biscuit Sandwich with Bacon Whatameal,697,40,53,20,2,3,1670,230,660,15,0,4.29,0.5353535353535354,2.3232323232323235,1.2121212121212122,1.5741833923652107,2.1085858585858586,2.272727272727273
Biscuit Sandwich with Sausage,211,45,32,25,2,1,1360,250,630,20,0,2.79,0.33862433862433866,2.6455026455026456,1.5873015873015872,1.8552875695732838,1.7989417989417988,3.1746031746031744
Biscuit Sandwich with Sausage Whatameal,745,56,53,28,2,3,1860,250,830,21,0,4.29,0.42570281124497994,2.0080321285140563,1.3493975903614457,1.7524644030668126,1.8674698795180722,2.5301204819277108
Biscuit with Bacon,94,19,32,8,2,1,770,10,340,9,0,2.79,0.6274509803921569,0.19607843137254902,0.9411764705882353,1.4514896867838045,1.8872549019607843,2.6470588235294117
