Item,Serving Size,Total Fat,Carbohydrates,Protein,Sugar,Fiber,Sodium,Cholesterol,Calories,Saturated Fat,Trans Fat,Price,Carbs Metric,Cholesterol Metric,Protein Metric,Fat Metric,Sodium Metric,Saturated Fat Metric
BBQ Wings,118,13.0,18,13,10,0,840,85,240,3.5,0.0,6.49,0.5,2.361111111111111,2.166666666666667,1.406926406926407,2.916666666666667,1.4583333333333333
Crispy Bacon & Tomato Specialty Chicken,90,17.0,15,11,1,0,840,45,250,4.5,0.0,5.99,0.4,1.2,1.7599999999999998,1.7662337662337664,2.8,1.7999999999999998
Fire Wings,118,13.0,8,13,1,1,1690,85,200,3.5,0.0,6.49,0.26666666666666666,2.8333333333333335,2.6,1.6883116883116884,7.041666666666666,1.7500000000000002
Hot Wings,118,13.0,8,13,1,1,1660,85,200,3.5,0.0,6.49,0.26666666666666666,2.8333333333333335,2.6,1.6883116883116884,6.916666666666668,1.7500000000000002
Mild Wings,118,13.0,8,13,1,0,1400,85,200,3.5,0.0,6.49,0.26666666666666666,2.8333333333333335,2.6,1.6883116883116884,5.833333333333334,1.7500000000000002
Plain Wings,90,13.0,7,13,0,0,660,85,190,3.5,0.0,6.49,0.24561403508771928,2.982456140350877,2.736842105263158,1.7771701982228298,2.8947368421052633,1.8421052631578945
Red BBQ Wings,118,13.0,15,13,7,0,940,85,230,3.5,0.0,0.99,0.43478260869565216,2.463768115942029,2.260869565217391,1.4680971202710333,3.405797101449276,1.5217391304347827
Spicy Jalapeno & Pineapple Specialty Chicken,90,8.0,22,9,7,1,660,35,180,2.5,0.0,5.99,0.8148148148148148,1.2962962962962963,2.0,1.1544011544011545,3.0555555555555554,1.3888888888888888
Sweet Mango Habanero Wings,118,13.0,20,13,11,0,720,85,240,3.5,0.0,0.59,0.5555555555555556,2.361111111111111,2.166666666666667,1.406926406926407,2.5,1.4583333333333333
Chicken Apple Pecan Salad,170,4.5,23,13,14,4,350,40,190,2.5,0.0,6.49,0.8070175438596492,1.4035087719298245,2.736842105263158,0.6151742993848257,1.5350877192982457,1.3157894736842104
Chicken Caesar Salad,198,7.0,15,16,3,2,520,45,210,3.5,0.0,6.49,0.47619047619047616,1.4285714285714286,3.047619047619048,0.8658008658008658,2.0634920634920637,1.6666666666666667
Classic Garden Salad,244,9.0,17,8,6,4,220,20,200,4.5,0.0,6.49,0.5666666666666668,0.6666666666666667,1.6,1.1688311688311688,0.9166666666666667,2.25
Ben & Jerry's Cherry Garcia Ice Cream,107,15.0,27,4,23,1,40,70,260,9.0,1.0,0.59,0.6923076923076924,1.794871794871795,0.6153846153846154,1.4985014985014986,0.12820512820512822,3.4615384615384617
Ben & Jerry's Chocolate Chip Cookie Dough Ice Cream,104,15.0,32,4,25,0,50,75,280,9.0,1.0,6.49,0.7619047619047619,1.7857142857142858,0.5714285714285714,1.3914656771799627,0.1488095238095238,3.214285714285714
Ben & Jerry's Chocolate Fudge Brownie Ice Cream,105,13.0,30,5,27,2,70,50,260,8.0,0.0,6.49,0.7692307692307693,1.2820512820512822,0.7692307692307693,1.2987012987012987,0.22435897435897437,3.076923076923077
