Item,Serving Size,Total Fat,Carbohydrates,Protein,Sugar,Fiber,Sodium,Cholesterol,Calories,Saturated Fat,Trans Fat,Carbs Metric,Cholesterol Metric,Fat Metric,Sodium Metric,Protein Metric,Price
Georgia Gold Spicy Crispy Chicken Thigh,91.0,29.0,12.0,13.0,1.0,1.0,830.0,65.0,360.0,5.0,0.0,0.22222222222222224,1.2037037037037035,2.0923520923520926,1.9212962962962965,0.24074074074074076,$2.69
Georgia Gold Spicy Crispy Chicken Whole Wing,43.0,14.0,6.0,8.0,1.0,1.0,420.0,35.0,180.0,2.5,0.0,0.22222222222222224,1.2962962962962965,2.0202020202020203,1.9444444444444449,0.29629629629629634,$2.69
Smoky Mountain BBQ Extra Crispy Chicken Breast,204.0,51.0,27.0,35.0,8.0,0.0,1220.0,105.0,710.0,8.0,0.0,0.2535211267605634,0.9859154929577464,1.865739893908908,1.4319248826291082,0.3286384976525821,$2.69
Smoky Mountain BBQ Extra Crispy Chicken Drumstick,63.0,16.0,8.0,11.0,2.0,1.0,410.0,50.0,220.0,2.5,0.0,0.24242424242424246,1.5151515151515151,1.8890200708382523,1.5530303030303032,0.33333333333333337,$2.69
Smoky Mountain BBQ Extra Crispy Chicken Thigh,129.0,33.0,15.0,22.0,5.0,0.0,750.0,100.0,450.0,6.0,0.0,0.22222222222222224,1.4814814814814814,1.9047619047619049,1.3888888888888893,0.32592592592592595,$2.69
Smoky Mountain BBQ Extra Crispy Chicken Whole Wing,58.0,18.0,8.0,10.0,3.0,0.0,360.0,45.0,240.0,3.0,0.0,0.22222222222222224,1.25,1.9480519480519483,1.25,0.2777777777777778,$2.69
Smoky Mountain BBQ Kentucky Grilled Chicken® Breast,138.0,11.0,2.0,38.0,2.0,0.0,730.0,130.0,260.0,3.0,0.0,0.05128205128205129,3.333333333333333,1.0989010989010992,2.33974358974359,0.9743589743589745,$2.69
Smoky Mountain BBQ Kentucky Grilled Chicken® Drumstick,44.0,5.0,1.0,11.0,1.0,0.0,230.0,55.0,100.0,1.5,0.0,0.06666666666666668,3.666666666666667,1.2987012987012987,1.9166666666666663,0.7333333333333334,$5.99
Smoky Mountain BBQ Kentucky Grilled Chicken® Thigh,74.0,11.0,1.0,17.0,1.0,0.0,430.0,90.0,180.0,3.0,0.0,0.037037037037037035,3.333333333333333,1.5873015873015872,1.9907407407407407,0.6296296296296297,$2.69
Smoky Mountain BBQ Kentucky Grilled Chicken® Whole Wing,33.0,5.0,1.0,9.0,1.0,0.0,180.0,45.0,90.0,1.5,0.0,0.07407407407407407,3.333333333333333,1.4430014430014428,1.6666666666666667,0.6666666666666667,$2.69
Smoky Mountain BBQ Spicy Crispy Chicken Breast,173.0,36.0,21.0,31.0,8.0,1.0,1170.0,100.0,530.0,6.0,0.0,0.2641509433962264,1.257861635220126,1.7642734623866698,1.8396226415094339,0.389937106918239,$2.69
Smoky Mountain BBQ Spicy Crispy Chicken Drumstick,54.0,13.0,8.0,9.0,3.0,1.0,450.0,40.0,190.0,2.0,0.0,0.2807017543859649,1.4035087719298245,1.7771701982228298,1.973684210526316,0.31578947368421056,$5.99
Smoky Mountain BBQ Spicy Crispy Chicken Thigh,95.0,30.0,16.0,13.0,5.0,1.0,760.0,65.0,380.0,5.0,0.0,0.2807017543859649,1.1403508771929824,2.0505809979494187,1.6666666666666667,0.2280701754385965,$2.69
Smoky Mountain BBQ Spicy Crispy Chicken Whole Wing,44.0,14.0,8.0,8.0,3.0,1.0,380.0,35.0,180.0,2.5,0.0,0.29629629629629634,1.2962962962962965,2.0202020202020203,1.7592592592592593,0.29629629629629634,$2.69
Hot Honey Extra Crispy Chicken Breast,210.0,49.0,26.0,35.0,7.0,1.0,1630.0,105.0,680.0,8.0,0.0,0.25490196078431376,1.0294117647058825,1.8716577540106951,1.9975490196078431,0.3431372549019608,$2.69
Hot Honey Extra Crispy Chicken Drumstick,65.0,16.0,7.0,11.0,2.0,1.0,540.0,50.0,220.0,2.5,0.0,0.2121212121212121,1.5151515151515151,1.8890200708382523,2.0454545454545454,0.33333333333333337,$2.69
Hot Honey Extra Crispy Chicken Thigh,134.0,32.0,15.0,22.0,5.0,0.0,1040.0,100.0,440.0,6.0,0.0,0.2272727272727273,1.5151515151515151,1.8890200708382523,1.96969696969697,0.33333333333333337,$2.69
Hot Honey Extra Crispy Chicken Whole Wing,60.0,18.0,8.0,10.0,3.0,1.0,510.0,45.0,230.0,3.0,0.0,0.2318840579710145,1.3043478260869563,2.032749858836816,1.847826086956522,0.2898550724637681,$2.69
Hot Honey Kentucky Grilled Chicken® Breast,140.0,11.0,3.0,38.0,2.0,0.0,860.0,130.0,260.0,3.0,0.0,0.07692307692307693,3.333333333333333,1.0989010989010992,2.7564102564102564,0.9743589743589745,$5.00
Hot Honey Kentucky Grilled Chicken® Drumstick,44.0,5.0,1.0,11.0,1.0,0.0,270.0,55.0,90.0,1.5,0.0,0.07407407407407407,4.0740740740740735,1.4430014430014428,2.5,0.8148148148148148,$5.00
Hot Honey Kentucky Grilled Chicken® Thigh,77.0,12.0,2.0,17.0,1.0,0.0,520.0,90.0,180.0,3.5,0.0,0.07407407407407407,3.333333333333333,1.7316017316017316,2.4074074074074074,0.6296296296296297,$5.00
Hot Honey Kentucky Grilled Chicken® Whole Wing,34.0,4.5,1.0,9.0,1.0,0.0,230.0,45.0,80.0,1.0,0.0,0.08333333333333334,3.75,1.4610389610389611,2.395833333333333,0.75,$2.69
Hot Honey Spicy Crispy Chicken Breast,177.0,33.0,19.0,31.0,7.0,1.0,1560.0,100.0,500.0,6.0,0.0,0.2533333333333333,1.3333333333333337,1.7142857142857144,2.6,0.4133333333333333,$5.99
