Item,Serving Size,Total Fat,Carbohydrates,Protein,Sugar,Fiber,Sodium,Cholesterol,Calories,Saturated Fat,Trans Fat,Carbs Metric,Cholesterol Metric,Fat Metric,Sodium Metric,Protein Metric,Price
Toasted Coconut Donut,,23.0,49.0,4.0,28.0,2.0,350.0,25.0,420.0,12.0,0.0,0.7777777777777778,0.3968253968253968,1.4223871366728509,0.6944444444444445,0.0634920634920635,0
Vanilla Creme Donut,,20.0,35.0,3.0,17.0,1.0,350.0,0.0,330.0,9.0,0.0,0.7070707070707071,0.0,1.5741833923652109,0.8838383838383839,0.060606060606060615,0
Vanilla Frosted Donut,,15.0,32.0,3.0,14.0,1.0,340.0,0.0,280.0,7.0,0.0,0.7619047619047619,0.0,1.3914656771799627,1.011904761904762,0.07142857142857144,0
Vanilla Headlight Donut,,18.0,39.0,3.0,20.0,1.0,360.0,0.0,330.0,8.0,0.0,0.7878787878787878,0.0,1.4167650531286895,0.9090909090909092,0.060606060606060615,0
Vanilla Long John,,17.0,43.0,5.0,17.0,1.0,310.0,0.0,340.0,7.0,0.0,0.8431372549019608,0.0,1.2987012987012987,0.7598039215686274,0.09803921568627452,0
"Caramel Swirl Frozen Chocolate, Large",,17.0,182.0,12.0,170.0,2.0,340.0,30.0,920.0,12.0,1.0,1.318840579710145,0.21739130434782608,0.4799548277809148,0.3079710144927536,0.08695652173913042,$2.49
"Caramel Swirl Frozen Chocolate, Medium",,13.0,137.0,9.0,127.0,1.0,250.0,25.0,700.0,9.0,1.0,1.3047619047619048,0.2380952380952381,0.4823747680890538,0.2976190476190476,0.08571428571428573,$1.99
"Caramel Swirl Frozen Chocolate, Small",,10.0,96.0,6.0,89.0,1.0,170.0,15.0,500.0,7.0,1.0,1.28,0.2,0.5194805194805194,0.2833333333333334,0.08,$1.49
"French Vanilla Swirl Frozen Chocolate, Large",,17.0,181.0,11.0,168.0,1.0,360.0,30.0,920.0,12.0,1.0,1.3115942028985508,0.21739130434782608,0.4799548277809148,0.32608695652173914,0.07971014492753624,0
"French Vanilla Swirl Frozen Chocolate, Medium",,13.0,136.0,9.0,126.0,1.0,270.0,25.0,700.0,9.0,1.0,1.2952380952380953,0.2380952380952381,0.4823747680890538,0.32142857142857145,0.08571428571428573,0
"French Vanilla Swirl Frozen Chocolate, Small",,10.0,95.0,6.0,88.0,1.0,190.0,15.0,500.0,7.0,1.0,1.2666666666666668,0.2,0.5194805194805194,0.3166666666666667,0.08,0
"Frozen Chocolate, Large",,18.0,183.0,10.0,166.0,5.0,330.0,25.0,930.0,13.0,1.0,1.3118279569892477,0.17921146953405018,0.5027230833682447,0.2956989247311828,0.07168458781362007,$4.99
"Frozen Chocolate, Medium",,14.0,138.0,8.0,125.0,3.0,250.0,20.0,700.0,10.0,1.0,1.3142857142857145,0.19047619047619047,0.5194805194805194,0.2976190476190476,0.0761904761904762,$3.99
"Frozen Chocolate, Small",,11.0,96.0,6.0,86.0,2.0,170.0,15.0,500.0,7.0,1.0,1.28,0.2,0.5714285714285714,0.2833333333333334,0.08,$2.99
"Hazelnut Swirl Frozen Chocolate, Large",,17.0,182.0,11.0,168.0,1.0,360.0,30.0,920.0,12.0,1.0,1.318840579710145,0.21739130434782608,0.4799548277809148,0.32608695652173914,0.07971014492753624,0
"Hazelnut Swirl Frozen Chocolate, Medium",,13.0,137.0,9.0,126.0,1.0,270.0,25.0,700.0,9.0,1.0,1.3047619047619048,0.2380952380952381,0.4823747680890538,0.32142857142857145,0.08571428571428573,0
"Hazelnut Swirl Frozen Chocolate, Small",,10.0,96.0,6.0,88.0,1.0,190.0,15.0,500.0,7.0,1.0,1.28,0.2,0.5194805194805194,0.3166666666666667,0.08,0
"Maple Pecan Swirl Frozen Chocolate, Large",,17.0,178.0,11.0,165.0,1.0,360.0,30.0,910.0,12.0,1.0,1.3040293040293038,0.2197802197802198,0.4852290566576281,0.3296703296703297,0.08058608058608059,0
"Maple Pecan Swirl Frozen Chocolate, Medium",,13.0,137.0,9.0,127.0,1.0,270.0,25.0,700.0,9.0,1.0,1.3047619047619048,0.2380952380952381,0.4823747680890538,0.32142857142857145,0.08571428571428573,0
"Maple Pecan Swirl Frozen Chocolate, Small",,10.0,96.0,6.0,89.0,1.0,190.0,15.0,500.0,7.0,1.0,1.28,0.2,0.5194805194805194,0.3166666666666667,0.08,0
"Pumpkin Swirl Frozen Chocolate, Large",,17.0,175.0,12.0,163.0,1.0,420.0,25.0,900.0,12.0,1.0,1.2962962962962965,0.1851851851851852,0.4906204906204906,0.3888888888888889,0.08888888888888889,0
"Pumpkin Swirl Frozen Chocolate, Medium",,13.0,134.0,9.0,125.0,1.0,320.0,20.0,690.0,10.0,1.0,1.2946859903381644,0.1932367149758454,0.4893657067570111,0.3864734299516908,0.08695652173913042,0
"Pumpkin Swirl Frozen Chocolate, Small",,10.0,95.0,6.0,88.0,1.0,210.0,15.0,500.0,7.0,1.0,1.2666666666666668,0.2,0.5194805194805194,0.35,0.08,0
"Frozen Dunkaccino, Large",,21.0,179.0,11.0,160.0,4.0,350.0,30.0,940.0,15.0,1.5,1.2695035460992907,0.2127659574468085,0.5802707930367506,0.3102836879432624,0.07801418439716312,0
"Frozen Dunkaccino, Medium",,16.0,135.0,8.0,121.0,3.0,260.0,20.0,720.0,12.0,1.0,1.25,0.1851851851851852,0.5772005772005773,0.30092592592592593,0.07407407407407407,0
"Frozen Dunkaccino, Small",,12.0,94.0,6.0,84.0,2.0,180.0,15.0,510.0,9.0,1.0,1.2287581699346406,0.19607843137254904,0.6111535523300229,0.29411764705882354,0.0784313725490196,$2.69
"Frozen Vanilla Chai, Large",,14.0,161.0,9.0,151.0,0.0,250.0,25.0,800.0,10.0,0.0,1.3416666666666668,0.20833333333333331,0.4545454545454546,0.2604166666666667,0.075,$3.99
"Frozen Vanilla Chai, Medium",,10.0,121.0,7.0,113.0,0.0,190.0,15.0,600.0,7.0,0.0,1.3444444444444446,0.16666666666666669,0.4329004329004329,0.2638888888888889,0.07777777777777778,$3.59
"Frozen Vanilla Chai, Small",,7.0,80.0,4.0,76.0,0.0,125.0,10.0,400.0,5.0,0.0,1.3333333333333337,0.16666666666666669,0.4545454545454546,0.2604166666666667,0.06666666666666668,$2.99
"Dunkaccino, Extra Large",,23.0,80.0,4.0,58.0,1.0,510.0,10.0,540.0,19.0,0.0,0.9876543209876544,0.12345679012345677,1.1063011063011063,0.7870370370370371,0.04938271604938272,0
"Dunkaccino, Large",,21.0,73.0,4.0,53.0,1.0,470.0,10.0,490.0,17.0,0.0,0.9931972789115648,0.13605442176870747,1.1131725417439704,0.7993197278911565,0.054421768707483,$3.69
