Item,Serving Size,Total Fat,Carbohydrates,Protein,Sugar,Fiber,Sodium,Cholesterol,Calories,Saturated Fat,Trans Fat,Carbs Metric,Cholesterol Metric,Fat Metric,Sodium Metric,Protein Metric,Price
Oven Roasted Chicken Salad,358.0,3.5,13.0,17.0,7.0,4.0,410.0,45.0,150.0,1.0,0.0,0.5777777777777778,2.0,0.6060606060606061,2.277777777777778,0.7555555555555555,$6.00
Roast Beef Salad,358.0,3.5,12.0,19.0,7.0,4.0,460.0,45.0,140.0,1.0,0.0,0.5714285714285715,2.1428571428571432,0.6493506493506493,2.738095238095238,0.9047619047619048,$6.00
Rotisserie-Style Chicken Salad,372.0,4.5,12.0,23.0,6.0,4.0,460.0,55.0,170.0,1.0,0.0,0.4705882352941176,2.1568627450980395,0.6875477463712758,2.254901960784314,0.9019607843137256,$2.50
Subway Club Salad,365.0,3.0,13.0,18.0,7.0,4.0,640.0,40.0,140.0,1.0,0.0,0.6190476190476191,1.9047619047619049,0.5565862708719852,3.809523809523809,0.8571428571428571,$6.00
Sweet Onion Chicken Teriyaki Salad,415.0,3.0,34.0,19.0,23.0,4.0,650.0,50.0,230.0,1.0,0.0,0.9855072463768116,1.4492753623188406,0.3387916431394692,2.3550724637681157,0.5507246376811594,$6.00
Turkey Breast Salad,344.0,2.0,13.0,12.0,7.0,4.0,560.0,20.0,110.0,0.5,0.0,0.7878787878787878,1.2121212121212122,0.4722550177095631,4.242424242424242,0.7272727272727273,$6.00
Veggie Delite Salad,287.0,1.0,11.0,3.0,6.0,4.0,80.0,0.0,60.0,0.0,0.0,1.2222222222222219,0.0,0.4329004329004329,1.1111111111111112,0.33333333333333337,$5.00
Chicken & Bacon Ranch Melt Salad,445.0,40.0,15.0,32.0,9.0,4.0,1290.0,100.0,540.0,12.0,1.0,0.1851851851851852,1.2345679012345678,1.9240019240019242,1.9907407407407407,0.39506172839506176,$6.00
Cold Cut Combo Salad,351.0,10.0,13.0,12.0,7.0,4.0,830.0,45.0,180.0,4.0,0.0,0.4814814814814815,1.6666666666666667,1.4430014430014428,3.842592592592593,0.4444444444444445,$6.00
Italian B.M.T. Salad,351.0,15.0,13.0,14.0,8.0,4.0,1060.0,45.0,230.0,6.0,0.0,0.37681159420289856,1.3043478260869563,1.693958215697346,3.840579710144928,0.4057971014492754,$6.00
Meatball Marinara Salad,426.0,17.0,27.0,15.0,12.0,6.0,790.0,40.0,310.0,7.0,1.0,0.5806451612903226,0.8602150537634409,1.4243820695433602,2.1236559139784945,0.3225806451612903,$6.00
Spicy Italian Salad,347.0,23.0,13.0,14.0,8.0,4.0,1290.0,50.0,310.0,9.0,0.5,0.2795698924731183,1.075268817204301,1.9271051529116043,3.467741935483871,0.3010752688172043,$6.00
Steak & Cheese Salad,370.0,8.0,16.0,20.0,8.0,4.0,830.0,50.0,210.0,4.0,0.0,0.507936507936508,1.5873015873015872,0.989486703772418,3.293650793650794,0.6349206349206349,$6.00
Tuna Salad,362.0,24.0,11.0,15.0,6.0,4.0,380.0,40.0,310.0,4.0,0.0,0.23655913978494625,0.8602150537634409,2.0108923334729787,1.021505376344086,0.3225806451612903,$6.00
"6"" Bacon, Egg & Cheese",190.0,18.0,44.0,25.0,6.0,4.0,1310.0,180.0,450.0,7.0,0.0,0.6518518518518519,2.666666666666667,1.0389610389610389,2.4259259259259256,0.3703703703703704,$3.50
"6"" Bacon, Egg & Cheese Flatbread",198.0,21.0,43.0,25.0,3.0,4.0,1370.0,180.0,460.0,7.0,0.0,0.6231884057971014,2.608695652173913,1.1857707509881423,2.481884057971014,0.3623188405797101,$3.50
"6"" Bacon, Egg White & Cheese",190.0,13.0,45.0,26.0,6.0,4.0,1340.0,20.0,410.0,4.0,0.0,0.7317073170731707,0.3252032520325204,0.8235666772252138,2.7235772357723578,0.4227642276422765,$3.50
"6"" Bacon, Egg White & Cheese Flatbread",198.0,15.0,44.0,26.0,3.0,4.0,1410.0,20.0,430.0,5.0,0.0,0.6821705426356589,0.31007751937984496,0.906070673512534,2.732558139534884,0.4031007751937984,$3.50
"6"" Black Forest Ham, Egg & Cheese",203.0,14.0,45.0,24.0,6.0,4.0,1150.0,185.0,400.0,5.0,0.0,0.75,3.083333333333333,0.9090909090909092,2.395833333333333,0.4,$6.00
"6"" Black Forest Ham, Egg & Cheese Flatbread",211.0,16.0,44.0,23.0,3.0,4.0,1210.0,185.0,410.0,5.0,0.0,0.7154471544715447,3.008130081300813,1.0136205258156477,2.459349593495935,0.3739837398373984,$3.50
"6"" Black Forest Ham, Egg White & Cheese",203.0,9.0,45.0,25.0,6.0,4.0,1180.0,25.0,360.0,2.5,0.0,0.8333333333333334,0.46296296296296297,0.6493506493506493,2.7314814814814814,0.46296296296296297,$3.50
"6"" Black Forest Ham, Egg White & Cheese Flatbread",211.0,11.0,44.0,25.0,3.0,4.0,1250.0,25.0,370.0,2.5,0.0,0.7927927927927929,0.4504504504504505,0.7722007722007722,2.815315315315316,0.4504504504504505,$3.50
"6"" Breakfast B.M.T",261.0,23.0,47.0,29.0,7.0,5.0,1630.0,205.0,500.0,8.0,0.0,0.6266666666666667,2.7333333333333334,1.1948051948051948,2.716666666666667,0.3866666666666667,$6.00
"6"" Breakfast B.M.T Flatbread",270.0,25.0,46.0,28.0,5.0,5.0,1690.0,205.0,520.0,8.0,0.0,0.5897435897435898,2.628205128205128,1.2487512487512489,2.708333333333333,0.35897435897435903,$6.00
"6"" Breakfast B.M.T Flatbread with Egg White",270.0,20.0,46.0,30.0,5.0,4.0,1730.0,45.0,480.0,6.0,0.0,0.6388888888888891,0.625,1.0822510822510822,3.0034722222222223,0.4166666666666667,$4.25
"6"" Breakfast B.M.T with Egg White",261.0,17.0,47.0,30.0,7.0,5.0,1670.0,45.0,470.0,6.0,0.0,0.6666666666666667,0.6382978723404256,0.9394860458690244,2.9609929078014185,0.425531914893617,$4.25
"6"" Egg & Cheese",174.0,13.0,44.0,19.0,5.0,4.0,880.0,170.0,370.0,4.5,0.0,0.7927927927927929,3.0630630630630638,0.9126009126009128,1.9819819819819824,0.3423423423423424,$6.00
"6"" Egg & Cheese Flatbread",183.0,15.0,42.0,19.0,2.0,4.0,950.0,170.0,380.0,5.0,0.0,0.7368421052631579,2.982456140350877,1.0252904989747094,2.083333333333333,0.33333333333333337,$3.50
"6"" Egg White & Cheese",174.0,8.0,44.0,20.0,5.0,4.0,920.0,10.0,330.0,2.0,0.0,0.8888888888888891,0.20202020202020204,0.6296733569460842,2.3232323232323235,0.4040404040404041,$6.00
"6"" Egg White & Cheese Flatbread",183.0,10.0,43.0,20.0,2.0,4.0,980.0,10.0,340.0,2.5,0.0,0.8431372549019608,0.19607843137254904,0.7639419404125286,2.4019607843137254,0.392156862745098,$3.50
"6"" Mega Melt",246.0,29.0,45.0,35.0,6.0,4.0,1830.0,215.0,590.0,11.0,0.0,0.5084745762711865,2.4293785310734464,1.2766894122826329,2.5847457627118646,0.3954802259887006,$6.00
"6"" Mega Melt Flatbread",255.0,31.0,44.0,34.0,3.0,4.0,1890.0,215.0,600.0,11.0,0.0,0.4888888888888889,2.3888888888888893,1.341991341991342,2.625,0.37777777777777777,$3.50
"6"" Mega Melt Flatbread with Egg White",255.0,26.0,45.0,36.0,3.0,4.0,1930.0,55.0,560.0,9.0,0.0,0.5357142857142858,0.6547619047619048,1.2059369202226344,2.8720238095238098,0.42857142857142855,$3.50
"6"" Mega Melt with Egg White",246.0,24.0,46.0,36.0,6.0,4.0,1860.0,55.0,550.0,9.0,0.0,0.5575757575757576,0.6666666666666667,1.1334120425029517,2.8181818181818183,0.4363636363636364,$5.25
"6"" Sausage, Egg & Cheese",231.0,24.0,45.0,29.0,6.0,4.0,1400.0,205.0,510.0,9.0,0.0,0.5882352941176471,2.6797385620915035,1.2223071046600458,2.287581699346405,0.3790849673202614,$6.00
"6"" Sausage, Egg & Cheese Flatbread",240.0,26.0,44.0,29.0,3.0,4.0,1470.0,205.0,520.0,9.0,0.0,0.5641025641025642,2.628205128205128,1.2987012987012987,2.355769230769231,0.3717948717948718,$3.50
"6"" Sausage, Egg White & Cheese",231.0,18.0,45.0,30.0,5.0,4.0,1440.0,45.0,470.0,7.0,0.0,0.6382978723404256,0.6382978723404256,0.9947499309201436,2.5531914893617023,0.425531914893617,$6.00
"6"" Sausage, Egg White & Cheese Flatbread",240.0,21.0,44.0,30.0,3.0,4.0,1500.0,45.0,480.0,7.0,0.0,0.6111111111111109,0.625,1.1363636363636362,2.604166666666667,0.4166666666666667,$3.50
"6"" Steak, Egg & Cheese",217.0,15.0,46.0,28.0,6.0,4.0,1210.0,195.0,440.0,6.0,0.0,0.6969696969696969,2.9545454545454546,0.8854781582054309,2.291666666666667,0.4242424242424242,$6.00
"6"" Steak, Egg & Cheese Flatbread",225.0,18.0,45.0,28.0,4.0,4.0,1280.0,195.0,450.0,6.0,0.0,0.6666666666666667,2.8888888888888893,1.0389610389610389,2.3703703703703707,0.4148148148148148,$3.50
"6"" Steak, Egg White & Cheese",217.0,10.0,46.0,29.0,6.0,4.0,1250.0,35.0,400.0,3.0,0.0,0.7666666666666667,0.5833333333333334,0.6493506493506493,2.604166666666667,0.4833333333333333,$6.00
"6"" Steak, Egg White & Cheese Flatbread",225.0,12.0,45.0,29.0,3.0,4.0,1320.0,35.0,410.0,3.0,0.0,0.7317073170731707,0.5691056910569107,0.7602153943617359,2.6829268292682933,0.4715447154471544,$3.50
"6"" Sunrise Subway Melt",281.0,20.0,48.0,34.0,8.0,5.0,1810.0,205.0,510.0,7.0,0.0,0.6274509803921569,2.6797385620915035,1.0185892538833714,2.957516339869281,0.4444444444444445,$6.00
"6"" Sunrise Subway Melt Flatbread",290.0,22.0,47.0,34.0,5.0,4.0,1880.0,205.0,530.0,7.0,0.0,0.5911949685534591,2.578616352201258,1.0781671159029649,2.9559748427672963,0.4276729559748428,$6.00
"6"" Sunrise Subway Melt Flatbread with Egg White",290.0,17.0,47.0,35.0,5.0,4.0,1910.0,40.0,490.0,5.0,0.0,0.6394557823129252,0.5442176870748299,0.9011396766498808,3.2482993197278915,0.4761904761904762,$7.75
"6"" Sunrise Subway Melt with Egg White",281.0,15.0,48.0,36.0,8.0,5.0,1850.0,40.0,470.0,5.0,0.0,0.6808510638297872,0.5673758865248227,0.8289582757667864,3.2801418439716317,0.5106382978723405,$4.75
"Footlong Bacon, Egg & Cheese",380.0,36.0,88.0,50.0,12.0,8.0,2620.0,360.0,900.0,14.0,0.0,0.6518518518518519,2.666666666666667,1.0389610389610389,2.4259259259259256,0.3703703703703704,$3.50
"Footlong Bacon, Egg & Cheese Flatbread",396.0,42.0,86.0,50.0,6.0,8.0,2740.0,360.0,920.0,14.0,0.0,0.6231884057971014,2.608695652173913,1.1857707509881423,2.481884057971014,0.3623188405797101,$3.50
"Footlong Bacon, Egg White & Cheese",380.0,26.0,90.0,52.0,12.0,8.0,2680.0,40.0,820.0,8.0,0.0,0.7317073170731707,0.3252032520325204,0.8235666772252138,2.7235772357723578,0.4227642276422765,$3.50
"Footlong Bacon, Egg White & Cheese Flatbread",396.0,30.0,88.0,52.0,6.0,8.0,2820.0,40.0,860.0,10.0,0.0,0.6821705426356589,0.31007751937984496,0.906070673512534,2.732558139534884,0.4031007751937984,$3.50
"Footlong Black Forest Ham, Egg & Cheese",406.0,28.0,90.0,48.0,12.0,8.0,2300.0,370.0,800.0,10.0,0.0,0.75,3.083333333333333,0.9090909090909092,2.395833333333333,0.4,$3.50
"Footlong Black Forest Ham, Egg & Cheese Flatbread",422.0,32.0,88.0,46.0,6.0,8.0,2420.0,370.0,820.0,10.0,0.0,0.7154471544715447,3.008130081300813,1.0136205258156477,2.459349593495935,0.3739837398373984,$3.50
"Footlong Black Forest Ham, Egg White & Cheese",406.0,18.0,90.0,50.0,12.0,8.0,2360.0,50.0,720.0,5.0,0.0,0.8333333333333334,0.46296296296296297,0.6493506493506493,2.7314814814814814,0.46296296296296297,$3.50
"Footlong Black Forest Ham, Egg White & Cheese Flatbread",422.0,22.0,88.0,50.0,6.0,8.0,2500.0,50.0,740.0,5.0,0.0,0.7927927927927929,0.4504504504504505,0.7722007722007722,2.815315315315316,0.4504504504504505,$3.50
Footlong Breakfast B.M.T,522.0,46.0,94.0,58.0,14.0,10.0,3260.0,410.0,1000.0,16.0,0.0,0.6266666666666667,2.7333333333333334,1.1948051948051948,2.716666666666667,0.3866666666666667,$6.00
Footlong Breakfast B.M.T Flatbread,540.0,50.0,92.0,56.0,10.0,10.0,3380.0,410.0,1040.0,16.0,0.0,0.5897435897435898,2.628205128205128,1.2487512487512489,2.708333333333333,0.35897435897435903,$3.50
Footlong Breakfast B.M.T Flatbread with Egg White,540.0,40.0,92.0,60.0,10.0,8.0,3460.0,90.0,960.0,12.0,0.0,0.6388888888888891,0.625,1.0822510822510822,3.0034722222222223,0.4166666666666667,$3.50
Footlong Breakfast B.M.T with Egg White,522.0,34.0,94.0,60.0,14.0,10.0,3340.0,90.0,940.0,12.0,0.0,0.6666666666666667,0.6382978723404256,0.9394860458690244,2.9609929078014185,0.425531914893617,$4.25
Footlong Egg & Cheese,348.0,26.0,88.0,38.0,10.0,8.0,1760.0,340.0,740.0,9.0,0.0,0.7927927927927929,3.0630630630630638,0.9126009126009128,1.9819819819819824,0.3423423423423424,$6.00
Footlong Egg & Cheese Flatbread,366.0,30.0,84.0,38.0,4.0,8.0,1900.0,340.0,760.0,10.0,0.0,0.7368421052631579,2.982456140350877,1.0252904989747094,2.083333333333333,0.33333333333333337,$3.50
Footlong Egg White & Cheese,348.0,16.0,88.0,40.0,10.0,8.0,1840.0,20.0,660.0,4.0,0.0,0.8888888888888891,0.20202020202020204,0.6296733569460842,2.3232323232323235,0.4040404040404041,$6.00
Footlong Egg White & Cheese Flatbread,366.0,20.0,86.0,40.0,4.0,8.0,1960.0,20.0,680.0,5.0,0.0,0.8431372549019608,0.19607843137254904,0.7639419404125286,2.4019607843137254,0.392156862745098,$3.50
Footlong Mega Melt,492.0,58.0,90.0,70.0,12.0,8.0,3660.0,430.0,1180.0,22.0,0.0,0.5084745762711865,2.4293785310734464,1.2766894122826329,2.5847457627118646,0.3954802259887006,$5.50
Footlong Mega Melt Flatbread,510.0,62.0,88.0,68.0,6.0,8.0,3780.0,430.0,1200.0,22.0,0.0,0.4888888888888889,2.3888888888888893,1.341991341991342,2.625,0.37777777777777777,$3.50
Footlong Mega Melt Flatbread with Egg White,510.0,52.0,90.0,72.0,6.0,8.0,3860.0,110.0,1120.0,18.0,0.0,0.5357142857142858,0.6547619047619048,1.2059369202226344,2.8720238095238098,0.42857142857142855,$3.50
Footlong Mega Melt with Egg White,492.0,48.0,92.0,72.0,12.0,8.0,3720.0,110.0,1100.0,18.0,0.0,0.5575757575757576,0.6666666666666667,1.1334120425029517,2.8181818181818183,0.4363636363636364,$5.25
"Footlong Sausage, Egg & Cheese",462.0,48.0,90.0,58.0,12.0,8.0,2800.0,410.0,1020.0,18.0,0.0,0.5882352941176471,2.6797385620915035,1.2223071046600458,2.287581699346405,0.3790849673202614,$6.00
"Footlong Sausage, Egg & Cheese Flatbread",480.0,52.0,88.0,58.0,6.0,8.0,2940.0,410.0,1040.0,18.0,0.0,0.5641025641025642,2.628205128205128,1.2987012987012987,2.355769230769231,0.3717948717948718,$3.50
"Footlong Sausage, Egg White & Cheese",462.0,36.0,90.0,60.0,10.0,8.0,2880.0,90.0,940.0,14.0,0.0,0.6382978723404256,0.6382978723404256,0.9947499309201436,2.5531914893617023,0.425531914893617,$6.00
"Footlong Sausage, Egg White & Cheese Flatbread",480.0,42.0,88.0,60.0,6.0,8.0,3000.0,90.0,960.0,14.0,0.0,0.6111111111111109,0.625,1.1363636363636362,2.604166666666667,0.4166666666666667,$3.50
"Footlong Steak, Egg & Cheese",434.0,30.0,92.0,56.0,12.0,8.0,2420.0,390.0,880.0,12.0,0.0,0.6969696969696969,2.9545454545454546,0.8854781582054309,2.291666666666667,0.4242424242424242,$6.00
"Footlong Steak, Egg & Cheese Flatbread",450.0,36.0,90.0,56.0,8.0,8.0,2560.0,390.0,900.0,12.0,0.0,0.6666666666666667,2.8888888888888893,1.0389610389610389,2.3703703703703707,0.4148148148148148,$3.50
"Footlong Steak, Egg White & Cheese",434.0,20.0,92.0,58.0,12.0,8.0,2500.0,70.0,800.0,6.0,0.0,0.7666666666666667,0.5833333333333334,0.6493506493506493,2.604166666666667,0.4833333333333333,$6.00
"Footlong Steak, Egg White & Cheese Flatbread",450.0,24.0,90.0,58.0,6.0,8.0,2640.0,70.0,820.0,6.0,0.0,0.7317073170731707,0.5691056910569107,0.7602153943617359,2.6829268292682933,0.4715447154471544,$3.50
Footlong Sunrise Subway Melt,562.0,40.0,96.0,68.0,16.0,10.0,3620.0,410.0,1020.0,14.0,0.0,0.6274509803921569,2.6797385620915035,1.0185892538833714,2.957516339869281,0.4444444444444445,$6.00
Footlong Sunrise Subway Melt Flatbread,580.0,44.0,94.0,68.0,10.0,8.0,3760.0,410.0,1060.0,14.0,0.0,0.5911949685534591,2.578616352201258,1.0781671159029649,2.9559748427672963,0.4276729559748428,$7.75
Footlong Sunrise Subway Melt Flatbread with Egg White,580.0,34.0,94.0,70.0,10.0,8.0,3820.0,80.0,980.0,10.0,0.0,0.6394557823129252,0.5442176870748299,0.9011396766498808,3.2482993197278915,0.4761904761904762,$3.50
Footlong Sunrise Subway Melt with Egg White,562.0,30.0,96.0,72.0,16.0,10.0,3700.0,80.0,940.0,10.0,0.0,0.6808510638297872,0.5673758865248227,0.8289582757667864,3.2801418439716317,0.5106382978723405,$4.75
Cheese Flatizza,157.0,16.0,43.0,21.0,3.0,4.0,810.0,35.0,400.0,8.0,0.0,0.7166666666666667,0.5833333333333334,1.0389610389610389,1.6875,0.35,$3.50
Pepperoni Flatizza,181.0,26.0,44.0,26.0,4.0,4.0,1340.0,60.0,500.0,12.0,0.0,0.5866666666666667,0.8,1.3506493506493509,2.2333333333333334,0.3466666666666667,$3.50
Spicy Italian Flatizza,181.0,25.0,44.0,26.0,4.0,4.0,1290.0,60.0,500.0,11.0,0.0,0.5866666666666667,0.8,1.2987012987012987,2.1500000000000004,0.3466666666666667,$3.50
Veggie Flatizza,191.0,17.0,45.0,22.0,4.0,5.0,850.0,35.0,410.0,8.0,0.0,0.7317073170731707,0.5691056910569107,1.0769718086791258,1.7276422764227644,0.3577235772357724,$3.50
Bacon Pizza,323.0,31.0,98.0,37.0,8.0,4.0,2060.0,70.0,840.0,12.0,0.5,0.7777777777777778,0.5555555555555556,0.95856524427953,2.043650793650794,0.2936507936507937,$1.50
Cheese Pizza,293.0,23.0,97.0,28.0,7.0,4.0,1530.0,50.0,720.0,9.0,0.5,0.8981481481481481,0.46296296296296297,0.8297258297258296,1.7708333333333337,0.2592592592592593,$3.50
Meatball Pizza,344.0,33.0,100.0,37.0,7.0,5.0,1840.0,80.0,860.0,14.0,1.0,0.7751937984496124,0.6201550387596899,0.9966777408637876,1.7829457364341084,0.2868217054263566,$6.00
Pepperoni Pizza,323.0,33.0,97.0,35.0,8.0,4.0,1800.0,70.0,840.0,13.0,1.0,0.7698412698412699,0.5555555555555556,1.020408163265306,1.7857142857142858,0.2777777777777778,$3.50
Sausage Pizza,336.0,35.0,98.0,35.0,8.0,4.0,1870.0,80.0,860.0,14.0,0.5,0.7596899224806202,0.6201550387596899,1.0570824524312896,1.8120155038759689,0.2713178294573644,$3.50
9-Grain Honey Oat Bread,82.0,2.5,43.0,8.0,6.0,4.0,280.0,0.0,230.0,0.5,0.0,1.2463768115942029,0.0,0.282326369282891,1.0144927536231885,0.2318840579710145,$6.00
9-Grain Wheat Bread,78.0,2.0,40.0,8.0,5.0,4.0,270.0,0.0,210.0,0.5,0.0,1.2698412698412698,0.0,0.2473716759431045,1.0714285714285716,0.253968253968254,$1.80
Artisan Flatbread,87.0,4.5,39.0,7.0,2.0,4.0,340.0,0.0,230.0,1.0,0.0,1.1304347826086956,0.0,0.5081874647092038,1.2318840579710144,0.2028985507246377,$3.50
Bagel,105.0,1.5,56.0,11.0,1.0,2.0,560.0,0.0,290.0,0.0,0.0,1.2873563218390804,0.0,0.13434841021047916,1.6091954022988506,0.25287356321839083,$1.10
Gluten-Free Bread,113.0,12.0,52.0,6.0,7.0,3.0,800.0,0.0,340.0,7.0,0.0,1.019607843137255,0.0,0.9167303284950344,1.9607843137254903,0.1176470588235294,$6.00
Habanero Wrap,102.0,8.0,50.0,9.0,1.0,0.0,690.0,0.0,300.0,3.5,0.0,1.1111111111111112,0.0,0.6926406926406927,1.9166666666666663,0.2,$1.10
Harvest Bread,82.0,3.0,41.0,10.0,5.0,4.0,280.0,0.0,230.0,0.5,0.0,1.1884057971014492,0.0,0.3387916431394692,1.0144927536231885,0.2898550724637681,$6.00
Hearty Italian Bread,75.0,2.5,40.0,7.0,3.0,2.0,340.0,0.0,210.0,0.5,0.0,1.2698412698412698,0.0,0.30921459492888065,1.3492063492063493,0.22222222222222224,$6.00
Italian Herbs & Cheese Bread,82.0,5.0,41.0,9.0,3.0,2.0,530.0,10.0,240.0,2.0,0.0,1.138888888888889,0.2777777777777778,0.5411255411255411,1.8402777777777781,0.25,$6.00
Italian White Bread,71.0,2.5,38.0,7.0,3.0,1.0,340.0,0.0,200.0,0.5,0.0,1.2666666666666668,0.0,0.3246753246753247,1.4166666666666667,0.23333333333333334,$6.00
Jalapeno Cheese/Cheddar Bread,85.0,5.0,40.0,9.0,3.0,2.0,690.0,10.0,240.0,2.0,0.0,1.1111111111111112,0.2777777777777778,0.5411255411255411,2.395833333333333,0.25,$2.50
Monterey Cheddar Bread,82.0,6.0,38.0,10.0,3.0,2.0,410.0,10.0,240.0,2.5,0.0,1.0555555555555556,0.2777777777777778,0.6493506493506493,1.4236111111111112,0.2777777777777778,$2.50
Parmesan Oregano Bread,75.0,2.5,40.0,7.0,3.0,2.0,490.0,0.0,210.0,0.5,0.0,1.2698412698412698,0.0,0.30921459492888065,1.9444444444444449,0.22222222222222224,$1.80
Roasted Garlic Bread,82.0,2.5,44.0,8.0,4.0,2.0,1260.0,0.0,230.0,0.5,0.0,1.2753623188405798,0.0,0.282326369282891,4.565217391304349,0.2318840579710145,$6.00
Rye Bread,78.0,2.5,34.0,8.0,4.0,4.0,330.0,0.0,190.0,0.0,0.0,1.1929824561403508,0.0,0.3417634996582365,1.4473684210526316,0.2807017543859649,$6.00
Sourdough Bread,78.0,1.5,36.0,9.0,3.0,1.0,310.0,0.0,190.0,0.0,0.0,1.2631578947368425,0.0,0.2050580997949419,1.3596491228070176,0.31578947368421056,$6.00
Spinach Wrap,102.0,8.0,48.0,8.0,1.0,2.0,780.0,0.0,300.0,3.5,0.0,1.0666666666666669,0.0,0.6926406926406927,2.166666666666667,0.17777777777777778,$6.00
Tomato Basil Wrap,102.0,8.0,49.0,8.0,1.0,2.0,730.0,0.0,300.0,3.5,0.0,1.088888888888889,0.0,0.6926406926406927,2.0277777777777777,0.17777777777777778,$2.50
BBQ Pulled Pork,113.0,6.0,18.0,15.0,18.0,0.0,700.0,45.0,200.0,4.0,0.0,0.6,1.5,0.7792207792207791,2.916666666666667,0.5,$0.75
BBQ Rib Patty,78.0,22.0,4.0,12.0,3.0,0.0,470.0,45.0,260.0,0.5,0.0,0.10256410256410256,1.153846153846154,2.1978021978021984,1.5064102564102564,0.3076923076923077,$6.00
Buffalo Chicken Strips,85.0,2.0,1.0,16.0,0.0,0.0,620.0,50.0,90.0,0.0,0.0,0.07407407407407407,3.7037037037037037,0.5772005772005773,5.740740740740741,1.1851851851851851,$6.00
Chicken Enchilada,85.0,4.0,7.0,12.0,2.0,1.0,410.0,0.0,120.0,0.0,0.0,0.3888888888888889,0.0,0.8658008658008658,2.8472222222222223,0.6666666666666667,$4.75
Chicken Strips,71.0,1.5,0.0,16.0,0.0,0.0,210.0,50.0,80.0,1.5,0.0,0.0,4.166666666666667,0.48701298701298706,2.1875,1.3333333333333337,$7.50
Corned Beef,99.0,3.0,4.0,26.0,4.0,0.0,1070.0,65.0,150.0,3.0,0.0,0.17777777777777778,2.8888888888888893,0.5194805194805194,5.9444444444444455,1.1555555555555557,$6.00
Egg Patty,85.0,7.0,3.0,9.0,0.0,0.0,410.0,160.0,120.0,3.0,0.0,0.16666666666666669,8.888888888888891,1.5151515151515151,2.8472222222222223,0.5,$6.00
Egg Salad,85.0,23.0,1.0,8.0,1.0,0.0,170.0,255.0,250.0,0.0,0.0,0.02666666666666667,6.800000000000002,2.389610389610389,0.5666666666666668,0.21333333333333332,$0.75
Egg White Patty,85.0,2.0,3.0,11.0,0.0,0.0,440.0,0.0,80.0,0.5,0.0,0.25,0.0,0.6493506493506493,4.583333333333334,0.9166666666666669,$6.00
Falafel,85.0,6.0,28.0,9.0,1.0,8.0,0.0,0.0,200.0,2.5,0.0,0.9333333333333336,0.0,0.7792207792207791,0.0,0.3,$2.50
Fish Filet,90.0,8.0,18.0,11.0,1.0,1.0,630.0,30.0,190.0,1.5,0.0,0.6315789473684211,1.0526315789473684,1.0936431989063569,2.7631578947368425,0.3859649122807018,$4.50
Italian Hero Meats,85.0,18.0,3.0,14.0,2.0,0.0,1070.0,65.0,230.0,6.0,0.5,0.08695652173913042,1.884057971014493,2.032749858836816,3.876811594202899,0.4057971014492754,$6.00
Meatballs,139.0,16.0,16.0,13.0,6.0,3.0,720.0,40.0,260.0,0.0,1.0,0.4102564102564103,1.0256410256410258,1.5984015984015985,2.307692307692308,0.33333333333333337,$6.00
Orchard Chicken Salad,85.0,5.0,10.0,12.0,8.0,1.0,250.0,40.0,140.0,0.0,0.0,0.4761904761904762,1.9047619047619049,0.927643784786642,1.488095238095238,0.5714285714285715,$6.00
Roast Beef,71.0,2.5,1.0,16.0,1.0,0.0,390.0,45.0,90.0,6.0,0.0,0.07407407407407407,3.333333333333333,0.7215007215007214,3.611111111111111,1.1851851851851851,$6.00
Roasted Chicken Patty,71.0,2.5,2.0,15.0,1.0,0.0,330.0,45.0,90.0,0.5,0.0,0.14814814814814814,3.333333333333333,0.7215007215007214,3.055555555555556,1.1111111111111112,$6.00
Rotisserie-Style Chicken,85.0,3.5,1.0,21.0,0.0,0.0,380.0,55.0,120.0,0.0,0.0,0.05555555555555556,3.055555555555556,0.7575757575757576,2.6388888888888893,1.1666666666666667,$2.50
Seafood Sensation,71.0,17.0,8.0,4.0,2.0,0.0,500.0,15.0,190.0,2.0,0.0,0.2807017543859649,0.5263157894736842,2.3239917976760083,2.1929824561403506,0.14035087719298245,$6.00
Steak,71.0,4.0,4.0,15.0,2.0,0.0,550.0,40.0,110.0,1.0,0.5,0.24242424242424246,2.4242424242424243,0.9445100354191264,4.166666666666667,0.9090909090909092,$6.00
Subway Club Meats,78.0,2.5,2.0,15.0,1.0,0.0,560.0,40.0,90.0,3.0,0.0,0.14814814814814814,2.962962962962963,0.7215007215007214,5.185185185185184,1.1111111111111112,$6.00
Teriyaki Glazed Chicken Strips,85.0,2.0,5.0,16.0,2.0,0.0,400.0,50.0,100.0,0.5,0.0,0.33333333333333337,3.333333333333333,0.5194805194805194,3.333333333333333,1.0666666666666669,$6.00
Tuna,74.0,23.0,0.0,12.0,0.0,0.0,300.0,40.0,250.0,2.0,0.5,0.0,1.0666666666666669,2.389610389610389,1.0,0.32,$6.00
Veggie Patty,85.0,8.0,8.0,13.0,2.0,3.0,520.0,0.0,160.0,2.0,0.0,0.33333333333333337,0.0,1.2987012987012987,2.708333333333333,0.5416666666666667,$6.00
Apple Cinnamon Pecan Muffin,113.0,25.0,57.0,6.0,35.0,2.0,380.0,65.0,480.0,5.0,0.0,0.7916666666666666,0.9027777777777778,1.3528138528138531,0.6597222222222222,0.08333333333333334,$4.75
