Item,Serving Size,Total Fat,Carbohydrates,Protein,Sugar,Fiber,Sodium,Cholesterol,Calories,Saturated Fat,Trans Fat,Carbs Metric,Cholesterol Metric,Fat Metric,Sodium Metric,Protein Metric,Price
Mediterranean Veggie Sandwich,167.0,14.0,38.0,18.0,3.0,2.0,1110.0,40.0,350.0,8.0,0.0,0.7238095238095238,0.7619047619047619,1.0389610389610389,2.642857142857143,0.3428571428571429,$5.99
Philly Cheese Steak Sandwich,153.0,12.0,37.0,17.0,3.0,2.0,1130.0,40.0,320.0,6.0,0.0,0.7708333333333334,0.8333333333333334,0.9740259740259741,2.942708333333333,0.3541666666666667,$0.59
Sweet & Spicy Chicken Habanero Sandwich,173.0,16.0,42.0,23.0,7.0,1.0,1020.0,60.0,400.0,8.0,0.0,0.7,1.0,1.0389610389610389,2.125,0.38333333333333336,0
Chicken Alfredo in Bread Bowl,298.0,25.0,91.0,25.0,4.0,3.0,970.0,55.0,690.0,10.0,1.0,0.8792270531400966,0.5314009661835749,0.9410878976096368,1.1714975845410631,0.2415458937198068,$6.99
Chicken Alfredo in Dish,326.0,30.0,60.0,27.0,4.0,2.0,1020.0,105.0,620.0,17.0,1.0,0.6451612903225806,1.1290322580645158,1.2568077084206115,1.3709677419354842,0.2903225806451613,$2.99
Chicken Carbonara in Bread Bowl,319.0,28.0,92.0,27.0,4.0,3.0,1120.0,65.0,730.0,11.0,1.0,0.8401826484018265,0.593607305936073,0.9962640099626402,1.2785388127853878,0.24657534246575344,$1.79
Chicken Carbonara in Dish,369.0,35.0,63.0,32.0,5.0,2.0,1320.0,125.0,690.0,18.0,1.0,0.6086956521739131,1.207729468599034,1.3175230566534917,1.5942028985507248,0.3091787439613527,$6.99
Italian Sausage Marinara in Bread Bowl,326.0,27.0,96.0,25.0,9.0,5.0,1280.0,35.0,730.0,9.0,1.0,0.8767123287671232,0.31963470319634696,0.9606831524639744,1.4611872146118718,0.22831050228310498,$0.59
Italian Sausage Marinara in Dish,383.0,34.0,70.0,28.0,14.0,6.0,1620.0,70.0,690.0,14.0,1.0,0.676328502415459,0.676328502415459,1.279879540749106,1.956521739130435,0.2705314009661836,$5.99
Pasta Primavera in Bread Bowl,303.0,24.0,91.0,19.0,4.0,3.0,860.0,35.0,660.0,10.0,1.0,0.9191919191919192,0.35353535353535354,0.9445100354191264,1.085858585858586,0.19191919191919196,$1.79
Pasta Primavera in Dish,337.0,27.0,61.0,16.0,5.0,3.0,790.0,65.0,550.0,16.0,1.0,0.7393939393939395,0.7878787878787878,1.2750885478158205,1.196969696969697,0.19393939393939394,$1.79
BBQ Wings,118.0,13.0,18.0,13.0,10.0,0.0,840.0,85.0,240.0,3.5,0.0,0.5,2.3611111111111107,1.406926406926407,2.916666666666667,0.3611111111111112,$0.59
Crispy Bacon & Tomato Specialty Chicken,90.0,17.0,15.0,11.0,1.0,0.0,840.0,45.0,250.0,4.5,0.0,0.4,1.2,1.7662337662337664,2.8,0.2933333333333333,$0.75
Fire Wings,118.0,13.0,8.0,13.0,1.0,1.0,1690.0,85.0,200.0,3.5,0.0,0.26666666666666666,2.833333333333333,1.6883116883116884,7.041666666666666,0.43333333333333335,0
Hot Wings,118.0,13.0,8.0,13.0,1.0,1.0,1660.0,85.0,200.0,3.5,0.0,0.26666666666666666,2.833333333333333,1.6883116883116884,6.916666666666668,0.43333333333333335,$25.99
Mild Wings,118.0,13.0,8.0,13.0,1.0,0.0,1400.0,85.0,200.0,3.5,0.0,0.26666666666666666,2.833333333333333,1.6883116883116884,5.833333333333334,0.43333333333333335,0
Plain Wings,90.0,13.0,7.0,13.0,0.0,0.0,660.0,85.0,190.0,3.5,0.0,0.2456140350877193,2.982456140350877,1.7771701982228298,2.8947368421052637,0.456140350877193,0
Red BBQ Wings,118.0,13.0,15.0,13.0,7.0,0.0,940.0,85.0,230.0,3.5,0.0,0.43478260869565216,2.4637681159420293,1.4680971202710331,3.4057971014492763,0.37681159420289856,$0.99
Spicy Jalapeno & Pineapple Specialty Chicken,90.0,8.0,22.0,9.0,7.0,1.0,660.0,35.0,180.0,2.5,0.0,0.8148148148148148,1.2962962962962965,1.1544011544011543,3.055555555555556,0.33333333333333337,0
Sweet Mango Habanero Wings,118.0,13.0,20.0,13.0,11.0,0.0,720.0,85.0,240.0,3.5,0.0,0.5555555555555556,2.3611111111111107,1.406926406926407,2.5,0.3611111111111112,$0.59
Chicken Apple Pecan Salad,170.0,4.5,23.0,13.0,14.0,4.0,350.0,40.0,190.0,2.5,0.0,0.8070175438596492,1.4035087719298245,0.6151742993848257,1.5350877192982455,0.456140350877193,$0.59
Chicken Caesar Salad,198.0,7.0,15.0,16.0,3.0,2.0,520.0,45.0,210.0,3.5,0.0,0.4761904761904762,1.4285714285714286,0.8658008658008658,2.063492063492064,0.507936507936508,$0.59
Classic Garden Salad,244.0,9.0,17.0,8.0,6.0,4.0,220.0,20.0,200.0,4.5,0.0,0.5666666666666668,0.6666666666666667,1.1688311688311688,0.9166666666666669,0.26666666666666666,$0.59
Ben & Jerry's Cherry Garcia Ice Cream,107.0,15.0,27.0,4.0,23.0,1.0,40.0,70.0,260.0,9.0,1.0,0.6923076923076924,1.794871794871795,1.4985014985014986,0.12820512820512822,0.10256410256410256,0
Ben & Jerry's Chocolate Chip Cookie Dough Ice Cream,104.0,15.0,32.0,4.0,25.0,0.0,50.0,75.0,280.0,9.0,1.0,0.7619047619047619,1.7857142857142858,1.3914656771799627,0.1488095238095238,0.09523809523809523,0
Ben & Jerry's Chocolate Fudge Brownie Ice Cream,105.0,13.0,30.0,5.0,27.0,2.0,70.0,50.0,260.0,8.0,0.0,0.7692307692307693,1.2820512820512822,1.2987012987012987,0.2243589743589744,0.12820512820512822,$6.49
